date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,53.3,10.7,23.68,1.4,18.6,-2.6,2.8,8.2,4.4,6.81,2,-1.92,-0.46,0.21,-0.23
1,67.1,11.6,15.95,1.8,12.2,0.1,5.9,11.7,5.8,5.42,0,-0.26,-0.39,-0.03,-0.18
2,83.9,8.3,3.73,1.9,114.2,5.9,10.0,14.2,9.0,15.04,1,-0.55,-0.52,-0.13,-0.31
3,68.0,11.0,0.0,3.2,61.8,11.4,16.9,22.4,13.4,10.81,1,-0.31,-1.1,-0.33,-0.72
4,63.0,11.7,0.0,4.0,93.0,15.4,21.2,27.1,17.6,11.18,0,-1.11,-1.04,-1.3,-1.02
5,69.3,9.8,0.0,4.1,126.5,21.6,26.5,31.4,26.2,10.67,2,-1.33,-1.28,-1.51,-0.78
6,63.9,9.6,0.0,4.5,97.9,24.6,29.4,34.2,31.5,9.44,0,-0.99,-0.97,-1.05,-0.46
7,61.5,8.8,0.0,3.9,126.4,23.3,27.7,32.1,30.7,11.09,0,-0.51,-0.98,-0.98,-0.19
8,64.8,8.6,0.0,2.9,126.3,18.1,22.4,26.7,22.0,13.55,0,0.44,-0.75,-0.83,-0.08
9,62.0,9.3,0.0,2.2,58.6,12.6,17.2,21.9,15.2,10.68,0,1.25,-0.19,-0.76,-0.04
10,73.2,6.8,0.44,1.4,95.2,8.6,12.0,15.4,11.2,14.28,0,0.96,0.01,-0.66,-0.15
11,60.7,8.2,14.99,1.1,28.3,1.1,5.2,9.3,6.5,10.38,2,0.74,0.71,-0.68,-0.23
12,39.5,10.8,24.49,1.4,15.7,-3.3,2.1,7.5,4.1,6.45,1,-0.87,0.75,-0.57,-0.25
13,55.4,12.5,15.47,2.0,40.7,0.3,6.5,12.8,6.1,9.72,4,-2.26,-0.8,-1.17,-0.84
14,56.3,12.7,9.03,2.7,8.4,3.4,9.7,16.1,7.3,4.43,0,-1.32,-0.72,-1.0,-0.77
15,66.0,10.7,0.18,3.0,103.0,9.1,14.4,19.8,11.7,13.69,1,-1.19,-1.36,-1.0,-0.85
16,74.4,10.6,0.0,3.5,79.4,15.2,20.5,25.8,17.2,10.53,0,-0.16,-1.24,-0.82,-1.3
