date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
32,76.8,8.0,0.0,2.6,121.0,17.3,21.3,25.3,19.3,13.45,3,1.23,1.45,1.82,1.48
33,41.8,14.0,0.74,2.5,3.5,8.2,15.2,22.2,10.8,2.66,0,0.2,0.44,1.35,1.27
34,51.8,11.5,8.27,1.6,19.8,3.6,9.3,15.1,8.0,6.13,0,-1.06,0.6,1.42,1.3
35,37.6,11.1,24.37,1.2,11.7,-3.2,2.4,8.0,4.7,5.0,0,0.64,1.27,1.6,1.39
36,58.2,7.5,24.03,1.0,13.2,-2.9,0.9,4.7,4.4,5.67,0,1.82,0.79,1.84,1.5
37,77.3,6.9,24.96,1.1,15.4,-5.4,-1.9,1.6,3.4,5.72,0,1.73,0.06,1.86,1.69
38,65.6,9.9,7.38,2.2,20.5,4.1,9.0,14.0,7.7,6.13,0,2.87,2.55,2.36,2.23
39,88.1,8.1,0.0,2.5,118.4,11.4,15.4,19.5,13.0,13.58,0,3.2,3.11,2.1,2.6
40,67.4,10.2,0.0,3.7,114.8,15.2,20.3,25.4,16.3,11.72,2,2.28,2.38,2.08,2.58
41,59.0,14.0,0.0,5.2,28.6,18.7,25.7,32.7,18.2,5.96,0,1.92,2.79,2.7,2.69
42,74.5,8.7,0.0,3.9,232.1,23.2,27.5,31.9,27.5,15.41,0,0.84,2.25,2.37,2.68
43,62.1,9.1,0.0,3.7,120.4,21.8,26.3,30.9,27.1,11.35,0,1.83,2.52,2.47,2.9
44,82.0,6.5,0.0,2.3,129.8,17.5,20.7,24.0,19.7,14.02,0,1.92,2.34,2.9,3.08
45,83.0,5.9,0.0,1.6,106.0,12.7,15.6,18.6,14.2,13.68,1,1.96,1.8,2.94,2.96
46,50.6,10.4,7.82,1.5,9.8,3.8,9.0,14.2,8.0,4.48,0,1.62,2.14,2.92,2.96
47,47.2,9.9,23.21,1.2,3.9,-2.2,2.8,7.8,4.8,3.25,0,-0.58,1.67,2.86,3.05
48,43.3,9.9,24.15,1.2,2.6,-3.0,2.0,7.0,4.3,2.25,0,-0.19,1.91,2.75,3.07
49,59.6,10.4,19.44,1.6,8.5,-1.4,3.8,9.0,4.9,4.28,0,-0.4,1.39,2.64,2.95
50,52.4,13.1,13.65,2.7,20.6,1.6,8.1,14.7,5.7,5.79,0,1.05,0.5,2.45,2.96
51,76.8,11.2,0.72,2.9,64.2,8.2,13.8,19.4,10.3,10.37,2,0.02,-0.04,1.65,2.35
52,54.4,14.5,0.0,4.8,19.1,14.5,21.7,29.0,14.2,5.18,3,-0.8,-0.83,1.61,2.3
53,60.2,14.3,0.0,5.5,19.9,19.2,26.3,33.5,17.0,4.85,0,-0.72,-0.12,1.27,2.41
54,67.3,9.4,0.0,4.2,189.4,22.6,27.3,32.0,26.6,13.77,2,-0.72,-0.63,0.74,2.06
55,55.8,12.0,0.0,4.0,69.6,19.4,25.4,31.4,24.1,8.56,2,-0.81,-1.11,-0.45,1.64
56,48.4,14.2,0.0,3.5,36.5,14.3,21.4,28.5,16.5,7.76,1,-1.77,-1.67,-1.34,1.71
57,45.9,12.6,0.0,2.4,22.9,10.2,16.5,22.8,12.7,6.76,0,-1.08,-1.21,-1.1,1.81
58,49.7,10.8,7.14,1.6,38.4,4.1,9.5,14.9,8.1,8.26,2,-0.39,-0.9,-1.18,1.72
59,45.1,11.5,25.15,1.4,1.0,-3.9,1.9,7.7,3.5,1.25,2,-0.2,-1.63,-1.23,1.61
60,42.9,12.2,25.47,1.4,1.8,-4.2,1.9,8.0,3.8,2.16,2,-1.71,-1.51,-1.31,1.42
61,43.4,14.0,20.1,2.0,8.9,-1.7,5.3,12.3,5.0,4.42,0,-0.42,-0.66,-1.19,1.43
62,63.7,11.8,9.52,2.4,29.7,3.2,9.1,15.0,7.2,7.28,0,0.34,0.12,-1.45,0.94
63,68.3,12.3,0.14,3.4,46.0,9.2,15.3,21.5,10.5,8.93,1,0.05,-0.57,-1.39,0.31
64,65.1,12.3,0.0,4.5,26.6,15.0,21.1,27.3,13.3,5.87,0,0.0,-0.14,-0.9,0.57
65,62.7,13.4,0.0,5.3,73.7,20.0,26.7,33.4,18.3,8.74,0,0.83,0.84,-0.69,0.44
66,72.1,9.6,0.0,4.2,214.3,23.2,28.0,32.8,27.0,14.39,2,0.32,0.28,-0.68,0.05
67,56.8,9.8,0.0,4.2,74.5,22.6,27.5,32.4,26.4,9.1,2,-0.42,-0.36,-0.6,-0.7
68,57.3,12.0,0.0,3.2,36.1,14.4,20.4,26.4,15.9,6.97,0,-1.54,-0.56,-0.47,-1.22
69,49.8,12.5,0.11,2.4,33.7,9.3,15.5,21.8,11.2,8.0,1,-1.28,-0.52,-0.74,-1.22
70,40.0,13.4,12.7,1.8,13.1,1.8,8.5,15.2,6.3,5.12,0,-0.67,-0.66,-0.66,-1.21
71,61.0,9.7,25.68,1.1,2.2,-4.4,0.5,5.4,3.6,2.15,0,-0.74,-1.58,-0.6,-1.21
72,44.1,11.8,27.41,1.4,9.6,-6.2,-0.3,5.6,2.8,4.77,0,0.88,-0.95,-0.33,-1.11
73,55.1,9.1,21.81,1.4,21.2,-3.0,1.6,6.2,4.3,6.66,0,1.95,0.57,-0.11,-0.9
74,59.8,11.6,11.55,2.4,54.1,2.4,8.2,14.0,6.5,9.62,0,2.02,1.33,0.05,-0.97
75,70.3,10.8,0.08,3.1,56.3,9.4,14.8,20.2,11.1,9.92,0,1.16,1.3,0.18,-0.83
76,64.9,13.3,0.0,4.6,38.8,16.1,22.7,29.4,15.8,6.97,0,0.32,1.03,0.04,-0.58
77,63.1,13.6,0.0,5.3,62.6,20.2,27.0,33.8,19.3,8.3,0,-0.42,0.75,-0.71,-0.87
78,66.2,9.2,0.0,4.2,133.8,22.9,27.5,32.1,27.1,11.92,0,-0.08,0.49,-0.15,-0.55
79,61.8,8.6,0.0,4.0,126.8,23.9,28.2,32.5,28.7,11.47,0,0.9,0.9,1.03,0.31
80,71.8,9.8,0.0,2.7,152.8,15.2,20.1,25.0,17.5,15.16,2,0.82,0.31,0.84,0.24
81,46.8,13.1,0.39,2.4,12.6,8.7,15.2,21.8,11.4,5.14,0,1.6,0.94,1.37,0.47
82,71.2,8.3,11.18,1.3,72.9,2.4,6.5,10.7,6.8,11.27,1,0.62,1.0,1.34,0.49
83,16.4,11.3,27.67,1.2,0.1,-6.5,-0.8,4.9,2.9,0.25,0,1.67,1.27,1.33,0.52
84,52.9,10.7,26.58,1.2,4.2,-5.3,0.1,5.5,3.4,3.33,2,-0.88,1.37,1.11,0.53
85,44.1,12.7,25.48,1.7,1.5,-6.0,0.4,6.8,3.0,0.97,2,-1.39,-0.3,0.68,0.35
86,56.8,14.0,10.53,2.8,8.6,2.8,9.8,16.8,6.5,3.62,0,-1.0,0.34,0.36,0.27
87,66.1,13.9,0.38,3.7,39.0,8.7,15.6,22.6,10.0,8.18,0,-0.62,-0.86,0.51,0.4
88,62.9,13.3,0.0,4.4,43.0,14.3,20.9,27.6,14.3,7.45,4,-1.12,-1.47,-0.02,0.01
89,48.3,14.6,0.0,6.0,30.6,20.3,27.6,34.9,17.5,5.78,2,-1.75,-1.87,-0.45,-0.73
90,61.6,10.9,0.0,4.6,98.0,22.0,27.4,32.9,25.3,10.18,0,-1.5,-1.56,-0.56,-0.48
91,61.7,9.5,0.0,3.8,108.3,20.7,25.4,30.2,23.9,10.48,0,-0.17,-0.78,-0.84,0.15
92,65.5,9.3,0.0,2.9,129.2,16.6,21.2,25.9,18.1,14.04,0,1.33,-0.14,-0.0,0.54
93,55.3,11.3,0.45,2.1,91.4,8.6,14.2,19.9,11.2,12.66,0,1.68,-0.05,-0.46,0.66
94,51.6,11.1,7.82,1.5,28.9,3.8,9.3,14.9,8.3,7.13,0,1.61,0.63,-0.35,0.7
95,66.7,8.7,17.13,1.1,11.1,0.3,4.6,9.0,5.9,5.05,0,0.9,1.44,-0.29,0.73
96,56.8,9.7,27.32,1.1,9.2,-6.1,-1.2,3.7,3.3,4.74,0,1.45,1.96,-0.06,0.71
97,70.4,8.2,23.56,1.2,11.7,-4.8,-0.7,3.4,3.7,5.02,0,1.04,1.96,0.16,0.53
98,66.8,12.0,13.39,2.2,13.4,1.7,7.7,13.7,6.7,5.01,0,2.04,1.98,0.8,0.76
99,62.4,11.2,0.18,3.3,101.4,9.1,14.7,20.3,10.5,12.84,1,1.05,1.42,0.67,0.71
100,57.0,13.4,0.0,4.5,25.3,15.4,22.1,28.8,16.5,5.84,3,-0.09,0.32,0.68,0.44
101,55.2,13.5,0.0,5.5,17.5,19.3,26.0,32.8,16.9,4.73,0,-1.48,-0.16,1.05,0.41
102,68.2,10.7,0.0,4.2,124.5,21.8,27.1,32.5,26.5,11.52,3,-1.72,-0.99,0.49,-0.05
103,46.0,11.7,0.0,4.4,66.6,20.6,26.4,32.3,24.8,8.7,0,-0.11,-0.15,0.74,-0.07
104,69.1,8.6,0.0,2.8,152.7,16.9,21.2,25.5,18.7,15.1,1,-0.16,-1.1,-0.01,-0.05
105,45.3,11.8,0.0,2.4,16.4,10.5,16.4,22.3,12.7,5.76,0,0.81,-0.96,-0.17,-0.46
106,45.0,12.2,15.8,1.6,17.0,0.6,6.7,12.8,5.8,5.44,2,-1.18,-0.59,-0.35,-0.5
107,30.5,13.0,26.19,1.4,0.1,-4.9,1.6,8.1,3.3,0.13,2,-1.16,-0.57,-0.52,-0.57
108,40.0,12.5,27.59,1.4,0.2,-6.4,-0.1,6.2,2.9,0.26,0,-1.19,0.4,-0.64,-0.5
109,59.2,11.4,19.66,1.7,12.1,-1.5,4.2,9.9,4.8,5.16,0,-0.25,-1.18,-0.61,-0.34
110,74.8,11.0,16.59,2.1,13.4,0.5,6.0,11.5,5.4,5.06,0,1.11,0.25,-0.93,-0.1
111,66.4,13.2,0.8,3.4,70.1,8.1,14.7,21.3,10.0,10.85,0,1.46,0.95,-0.43,0.12
112,65.1,12.5,0.0,4.1,67.3,14.9,21.1,27.4,15.8,9.09,0,1.41,1.18,0.22,0.58
113,61.9,12.2,0.0,4.7,66.9,18.5,24.6,30.7,18.9,8.79,0,0.91,1.24,0.55,0.98
114,60.3,10.5,0.0,4.5,164.7,22.1,27.3,32.6,25.8,13.12,0,0.2,0.87,0.94,0.94
115,65.6,8.4,0.0,3.7,96.1,22.2,26.4,30.6,26.4,9.66,0,0.02,0.87,0.33,0.69
116,60.0,10.3,0.0,2.9,83.9,15.4,20.5,25.7,17.9,11.46,0,-0.07,0.53,0.57,0.34
117,50.5,11.8,0.01,2.3,40.8,9.8,15.7,21.6,12.2,8.85,2,-0.16,0.0,0.41,0.13
118,45.2,13.1,14.51,1.7,5.3,1.1,7.6,14.2,6.5,3.04,1,-0.69,-0.29,0.46,0.03
119,46.5,11.6,24.37,1.3,2.2,-3.2,2.6,8.4,4.3,2.02,0,-1.02,-0.44,0.55,-0.02
120,38.4,11.3,26.39,1.3,10.4,-5.1,0.6,6.3,3.5,4.92,0,0.39,-0.1,0.64,-0.04
121,56.3,9.8,22.12,1.4,13.1,-3.3,1.6,6.5,4.2,5.36,0,0.52,-0.42,0.61,-0.04
122,65.9,11.9,14.19,2.2,10.3,1.4,7.3,13.3,6.3,4.43,0,0.68,-0.05,0.41,-0.36
123,66.3,11.8,0.11,3.4,48.8,9.3,15.2,21.1,10.5,9.21,2,-0.58,-0.36,-0.18,-0.44
124,49.4,15.1,0.0,5.0,24.1,14.1,21.6,29.2,13.3,5.68,0,1.97,1.86,1.05,0.84
125,74.4,11.2,0.0,4.2,193.2,19.3,24.9,30.5,20.9,14.23,1,1.13,1.24,0.64,0.73
126,67.0,10.1,0.0,4.4,108.2,24.0,29.0,34.1,29.1,10.67,0,1.58,1.23,1.03,1.27
127,61.2,8.8,0.0,3.8,151.1,21.6,26.0,30.4,25.3,12.45,1,-0.53,0.91,0.7,0.66
128,69.1,10.3,0.0,2.8,38.3,15.7,20.8,26.0,17.6,8.0,0,0.13,0.81,0.71,0.82
129,56.6,12.4,0.45,2.3,44.8,8.6,14.8,21.0,10.8,9.11,0,0.45,1.52,1.25,1.12
130,41.3,11.5,8.74,1.6,76.6,3.4,9.1,14.9,7.9,11.37,0,1.45,0.23,1.35,1.21
131,39.4,10.8,25.36,1.2,12.4,-4.1,1.3,6.7,3.9,5.5,0,2.2,1.0,1.45,1.35
132,59.9,8.1,25.15,0.9,14.3,-3.9,0.2,4.3,4.7,5.86,0,1.93,1.06,1.52,1.45
133,72.6,7.6,23.73,1.0,11.4,-4.1,-0.3,3.5,4.5,4.95,0,2.15,2.37,1.66,1.52
134,63.1,10.4,7.61,2.2,33.0,4.0,9.2,14.4,7.9,7.64,2,0.44,1.73,1.43,1.22
135,51.9,13.1,0.38,3.7,16.1,8.7,15.2,21.8,10.2,5.58,0,-0.28,0.67,1.62,1.03
136,67.1,13.5,0.0,4.3,35.1,14.3,21.0,27.8,14.1,6.79,1,-0.95,0.17,0.24,0.85
137,59.5,14.0,0.0,5.5,52.9,20.3,27.3,34.3,18.5,7.46,0,-0.39,-0.14,0.69,0.81
138,70.5,9.9,0.0,4.2,146.3,22.0,26.9,31.9,24.8,12.31,2,-0.92,-0.93,-0.2,0.58
139,56.5,9.3,0.0,4.1,67.6,21.8,26.4,31.1,24.2,8.39,0,-0.61,-1.03,0.19,0.57
140,50.4,12.2,0.0,3.3,95.2,14.1,20.2,26.3,15.6,12.13,0,-0.79,-0.81,0.1,0.52
141,46.5,12.2,0.23,2.4,36.5,9.0,15.1,21.2,10.7,8.33,0,0.26,-0.64,-0.29,0.67
142,47.2,10.7,8.27,1.5,31.6,3.6,8.9,14.3,7.9,7.68,0,0.1,-0.53,-0.39,0.69
143,50.9,10.0,23.09,1.3,5.9,-2.1,2.9,7.9,4.3,3.65,0,0.75,-0.48,-0.46,0.72
144,62.8,8.8,24.6,1.0,10.5,-3.4,1.0,5.4,4.5,5.13,0,0.56,0.35,-0.62,0.66
145,64.1,9.7,16.9,1.5,6.7,-0.3,4.6,9.5,5.5,3.92,0,0.4,0.18,-0.83,0.66
146,69.5,11.0,5.85,2.4,13.7,4.8,10.3,15.8,7.7,5.06,0,1.13,1.23,-0.23,0.85
147,75.4,11.9,0.0,3.4,79.3,10.8,16.7,22.7,11.6,11.43,0,1.27,1.29,0.07,1.16
148,73.6,11.5,0.0,3.8,46.8,14.5,20.2,26.0,15.2,7.87,0,1.44,1.37,0.43,0.43
149,71.9,11.4,0.0,4.5,64.9,20.0,25.7,31.4,20.2,8.47,0,1.84,2.03,1.3,1.21
150,67.2,8.6,0.0,4.0,240.1,22.4,26.7,31.0,26.7,15.52,0,1.17,1.53,1.52,0.95
151,63.4,9.2,0.0,4.0,101.2,22.7,27.3,31.9,26.0,10.34,0,0.93,1.5,1.48,1.13
152,58.4,10.3,0.0,2.9,74.3,15.4,20.5,25.7,18.3,10.97,0,0.11,1.33,1.63,1.22
153,60.6,10.0,0.06,2.1,60.5,9.5,14.5,19.5,11.2,10.11,3,-0.08,0.9,1.33,0.73
154,30.9,12.7,9.46,2.0,3.0,3.1,9.4,15.8,6.2,2.26,3,-0.62,0.57,1.22,0.59
155,19.8,13.5,25.25,1.6,0.0,-4.0,2.8,9.6,3.2,0.01,0,-1.73,-0.52,1.17,0.49
156,58.4,8.9,25.25,1.1,8.4,-4.0,0.5,5.0,3.9,4.57,0,-0.25,-0.21,1.2,0.4
157,68.2,9.3,21.28,1.4,8.6,-2.5,2.2,6.9,4.4,4.33,0,1.15,0.02,1.35,0.38
158,59.9,11.5,11.55,2.5,35.9,2.4,8.1,13.9,6.0,7.96,1,-0.03,-0.99,0.86,0.42
159,52.2,13.6,0.0,4.1,33.2,10.1,16.9,23.7,10.4,7.38,0,0.63,0.48,1.01,0.68
160,57.5,13.0,0.0,4.3,78.0,15.1,21.6,28.1,16.8,9.55,2,-0.33,0.17,0.54,0.62
161,56.8,12.7,0.0,5.3,32.8,19.6,25.9,32.3,17.6,6.08,2,-1.01,-0.89,-1.04,0.25
162,72.2,10.0,0.0,4.2,77.3,22.5,27.5,32.5,25.6,9.06,0,-1.5,-1.0,-1.01,0.44
163,61.0,9.5,0.0,3.9,96.0,21.0,25.7,30.5,23.8,10.15,0,-0.84,-0.89,-0.81,0.53
164,63.9,10.8,0.0,3.0,101.7,15.8,21.2,26.6,17.6,12.59,0,0.44,-0.36,-0.76,0.71
165,59.9,9.6,0.02,2.1,61.9,9.7,14.5,19.3,11.3,10.75,0,1.11,-0.56,-0.31,0.72
166,63.1,9.4,5.86,1.4,35.3,4.7,9.4,14.1,8.3,7.86,0,1.62,0.07,0.1,0.9
167,70.5,7.0,23.68,0.9,25.9,-2.6,0.9,4.4,4.7,7.63,0,1.45,0.86,-0.0,0.79
168,46.8,10.1,23.8,1.2,1.0,-2.7,2.4,7.5,4.6,1.43,1,0.92,1.27,-0.12,0.74
169,43.8,11.6,20.1,1.8,7.1,-1.7,4.1,9.9,4.5,4.04,2,-1.38,0.93,-0.42,0.66
170,61.0,11.4,7.61,2.7,6.5,4.0,9.7,15.4,6.4,3.51,0,0.97,1.51,0.33,0.78
171,72.8,10.8,0.02,3.2,91.9,9.7,15.1,20.5,10.4,12.33,2,0.34,0.66,-0.21,0.52
172,65.7,12.5,0.0,4.2,10.6,13.9,20.1,26.4,13.3,3.8,0,0.38,-0.16,-0.09,0.29
173,65.9,12.6,0.0,5.1,43.4,20.3,26.6,32.9,19.0,7.05,0,-0.67,-0.11,0.6,-0.28
174,72.5,8.6,0.0,4.0,140.7,22.9,27.2,31.5,26.4,11.75,0,-0.41,-0.21,0.56,-0.31
175,53.3,9.0,0.0,4.2,106.7,22.8,27.3,31.8,26.6,10.32,0,0.65,0.72,1.01,0.15
176,75.3,6.9,0.0,2.6,139.8,18.9,22.3,25.8,20.9,14.5,0,1.11,0.4,1.0,0.16
177,63.3,8.6,0.0,2.0,61.0,11.5,15.8,20.1,13.3,10.61,1,1.37,0.52,0.72,0.25
178,59.2,10.3,8.27,1.5,7.1,3.6,8.7,13.9,7.4,3.64,0,0.8,0.86,0.59,0.43
179,41.9,9.2,25.04,1.1,16.2,-3.8,0.8,5.4,4.0,6.07,4,-0.68,0.79,0.46,0.27
180,31.4,11.7,25.99,1.6,0.0,-4.7,1.2,7.1,2.7,0.11,0,1.28,1.62,0.77,0.41
181,65.5,9.1,17.26,1.4,32.8,-0.2,4.4,9.0,5.8,8.07,1,0.19,0.74,0.88,0.29
182,67.8,11.4,12.6,2.3,5.8,2.0,7.7,13.4,6.0,3.46,0,1.81,1.15,0.8,0.74
183,75.0,11.5,0.64,3.1,78.0,8.3,14.0,19.8,9.6,11.38,2,0.3,0.78,0.81,0.37
184,61.7,12.9,0.0,4.5,17.0,14.5,20.9,27.4,13.7,4.29,1,0.05,0.12,0.77,0.45
185,59.1,12.3,0.0,5.2,41.3,19.3,25.4,31.6,17.2,6.91,0,0.04,0.95,1.24,1.12
186,72.3,9.8,0.0,4.1,196.9,21.7,26.6,31.5,24.7,14.18,0,1.36,1.32,1.95,1.68
187,77.6,7.5,0.0,3.2,189.6,21.3,25.0,28.8,25.0,13.74,1,1.27,1.07,1.25,1.44
188,61.2,10.5,0.0,3.0,43.7,16.1,21.3,26.6,18.2,8.54,0,0.63,0.45,0.87,1.21
189,50.2,12.0,0.0,2.4,28.5,10.1,16.1,22.1,12.3,7.39,0,-0.74,0.77,0.98,1.12
190,49.9,10.2,15.02,1.5,25.6,0.9,6.0,11.1,5.7,6.94,0,-0.32,0.99,0.85,0.93
191,54.5,10.5,24.03,1.3,4.4,-2.9,2.4,7.7,4.0,2.84,0,0.2,0.59,1.0,0.96
192,55.2,9.4,28.01,1.0,2.8,-6.9,-2.2,2.5,3.0,2.5,4,-1.3,-1.12,0.56,0.86
193,45.7,14.3,23.0,2.1,0.1,-4.2,3.0,10.2,3.1,0.11,2,-1.79,-1.31,0.45,0.86
194,55.1,13.1,6.93,3.1,15.9,4.3,10.8,17.4,5.9,5.13,0,-0.92,-0.62,0.1,0.59
195,65.1,12.3,0.0,3.6,54.9,10.5,16.6,22.8,11.1,9.76,0,0.23,-0.25,0.59,0.86
196,71.3,11.6,0.0,3.8,45.8,14.0,19.8,25.6,14.4,7.65,0,0.34,-0.38,0.62,0.89
197,64.8,13.3,0.0,5.2,45.9,19.6,26.2,32.9,18.1,7.15,0,0.93,0.38,0.71,1.19
198,69.7,9.3,0.0,4.1,202.7,23.1,27.7,32.4,27.5,14.32,0,0.44,0.47,-0.27,1.26
199,62.6,9.3,0.0,3.7,102.5,21.1,25.7,30.4,25.3,10.54,2,-0.09,0.11,-0.48,0.56
200,52.8,11.5,0.0,3.4,33.8,16.3,22.0,27.8,17.4,7.48,0,-0.86,0.02,-0.26,0.4
201,49.9,11.7,0.0,2.5,51.7,11.7,17.5,23.4,12.8,9.84,0,-0.91,-0.21,-0.33,0.43
202,42.2,11.1,8.98,1.6,21.5,3.3,8.8,14.4,7.5,6.42,0,0.22,-0.02,-0.28,0.36
203,54.9,9.5,17.66,1.3,11.6,0.1,4.8,9.6,5.5,5.02,4,-0.65,-1.0,-0.47,0.34
204,33.8,11.8,25.15,1.6,0.2,-3.9,2.0,7.9,3.0,0.44,0,-0.56,-1.06,-0.23,0.19
205,53.7,10.8,21.91,1.6,12.1,-3.1,2.3,7.7,4.2,5.05,0,-0.76,-0.32,-0.04,0.23
206,63.5,11.4,10.27,2.4,14.2,2.9,8.6,14.3,6.4,5.26,3,-1.23,-1.3,-0.59,-0.34
207,50.9,15.2,0.08,4.3,16.7,9.4,17.0,24.6,9.7,5.21,0,-1.04,-1.13,-0.74,-0.13
208,61.2,13.4,0.0,4.7,55.1,15.5,22.2,28.9,14.2,8.35,1,-1.24,-1.35,-0.86,-0.17
209,58.8,13.8,0.0,5.4,43.1,19.9,26.8,33.7,19.3,7.11,0,0.75,0.04,-0.74,-0.0
210,67.7,8.4,0.0,4.1,216.8,23.3,27.5,31.7,28.0,14.79,4,-0.51,-0.97,-1.39,-1.13
211,52.8,10.2,0.0,4.3,38.8,22.1,27.2,32.3,26.0,6.42,2,-0.86,-1.39,-1.38,-1.22
212,54.7,12.3,0.0,3.4,38.9,15.5,21.6,27.8,16.7,7.75,0,-1.86,-0.88,-1.33,-1.09
213,46.6,12.8,0.19,2.4,49.4,9.1,15.5,21.9,11.3,9.6,0,-0.65,-0.83,-1.22,-1.06
214,60.9,9.9,7.59,1.4,23.8,3.9,8.8,13.8,8.2,6.59,1,0.22,-0.7,-1.3,-1.07
215,42.9,11.1,23.09,1.3,2.6,-2.1,3.5,9.1,4.8,2.49,0,-0.14,-1.7,-1.2,-1.11
216,43.8,11.9,24.93,1.4,7.1,-3.7,2.3,8.3,4.1,3.93,0,-0.22,-0.73,-1.17,-0.96
217,36.3,13.1,19.22,1.9,23.4,-1.3,5.3,11.9,5.2,6.86,0,1.21,0.77,-0.94,-0.69
218,64.3,12.3,11.55,2.4,45.7,2.4,8.5,14.7,6.5,8.85,0,1.63,1.22,-0.3,-0.59
219,69.7,11.9,0.57,3.0,53.8,8.4,14.3,20.3,11.1,9.24,2,0.66,0.52,-0.54,-0.85
220,48.1,13.9,0.0,4.8,27.5,13.0,19.9,26.9,11.9,5.9,0,-0.18,0.32,-0.47,-0.87
221,49.5,14.3,0.0,5.8,67.8,19.7,26.8,34.0,17.6,8.69,0,0.29,1.03,-0.59,-0.83
222,66.6,8.7,0.0,4.1,203.6,22.4,26.7,31.1,26.7,14.41,0,0.43,0.66,0.14,-0.88
223,60.1,8.9,0.0,3.9,103.7,22.1,26.5,31.0,25.9,10.48,0,1.0,0.74,0.96,-0.31
