date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,45.3,12.2,28.32,1.4,1.9,-7.3,-1.2,4.9,2.2,1.81,3,-1.77,-0.99,-0.91,-1.06
1,47.2,13.9,22.81,2.0,2.6,-4.0,3.0,10.0,3.3,2.46,0,-0.88,-0.76,-1.07,-1.11
2,73.6,11.4,10.78,2.4,19.7,2.7,8.4,14.1,6.3,6.43,1,-0.86,-1.06,-1.04,-1.07
3,56.1,14.3,0.38,4.1,30.0,8.7,15.8,23.0,9.0,7.42,0,-0.58,-1.19,-1.06,-1.23
4,57.2,15.0,0.0,4.8,38.1,13.1,20.6,28.1,12.5,7.17,0,0.63,0.27,-0.17,-1.26
5,72.6,10.6,0.0,4.6,107.7,19.9,25.2,30.5,19.3,11.27,1,0.39,-0.07,-0.57,-0.87
6,67.6,10.1,0.0,4.1,119.0,22.3,27.3,32.4,27.6,12.04,0,0.29,-0.01,-0.56,-0.97
7,57.2,9.7,0.0,3.7,107.1,20.0,24.8,29.7,25.0,10.95,0,-0.25,0.17,-0.14,-0.66
8,56.1,10.4,0.0,2.9,99.4,14.4,19.6,24.8,17.1,12.69,0,1.35,1.18,0.65,0.01
9,75.0,7.7,0.0,1.7,108.6,10.0,13.8,17.7,12.1,13.46,0,2.09,1.57,0.91,0.09
10,59.8,8.2,7.36,1.3,44.3,4.0,8.1,12.2,8.0,9.21,0,2.29,1.12,0.98,0.03
11,41.0,10.9,26.29,1.1,1.6,-5.0,0.5,6.0,3.8,2.13,1,1.01,1.51,0.99,-0.01
12,28.2,12.1,28.98,1.3,1.4,-8.2,-2.1,4.0,2.5,1.42,0,-0.33,2.02,1.12,0.13
13,47.7,12.8,22.71,1.8,12.9,-3.9,2.5,8.9,3.9,5.29,3,-1.65,1.73,0.83,-0.18
14,44.3,15.0,19.24,3.0,0.3,-0.5,7.0,14.5,4.2,0.43,1,-1.48,-0.58,0.81,-0.16
15,56.4,14.4,3.95,3.8,19.3,5.7,12.9,20.1,7.4,6.04,3,-2.04,-2.05,0.56,-0.33
16,55.2,16.0,0.0,5.1,13.7,12.4,20.4,28.4,10.8,4.38,0,-1.31,-1.75,-0.08,-0.16
17,55.1,13.0,0.0,5.3,59.0,17.9,24.4,30.9,16.3,8.44,0,-0.59,-1.19,0.33,-0.15
18,70.8,10.3,0.0,4.0,157.3,21.3,26.4,31.6,26.2,13.65,0,0.75,-0.39,0.88,0.23
19,60.2,9.6,0.0,3.6,170.4,19.6,24.4,29.2,24.7,13.62,0,1.19,0.24,0.93,0.52
20,58.9,11.2,0.0,2.9,103.2,14.2,19.8,25.4,17.4,12.82,0,1.38,0.64,0.34,0.62
21,59.3,10.2,0.59,2.0,50.2,8.4,13.5,18.6,11.2,9.85,0,1.8,1.63,0.63,0.96
22,63.5,7.8,13.21,1.2,75.7,1.6,5.5,9.4,6.4,11.75,0,1.86,1.79,0.61,0.99
23,37.6,11.7,25.36,1.2,2.7,-4.1,1.8,7.7,4.2,2.63,4,1.65,1.76,0.5,0.94
24,14.4,13.2,29.37,1.6,0.0,-8.8,-2.2,4.4,1.5,0.01,2,-1.78,1.34,0.37,0.94
25,38.7,14.2,24.68,1.9,0.3,-6.1,1.0,8.1,2.6,0.59,0,-1.17,1.31,0.7,0.95
26,47.4,13.1,13.92,2.7,29.2,1.5,8.0,14.6,5.7,7.76,0,0.76,1.44,1.17,1.23
27,80.2,9.2,1.17,2.7,44.2,7.7,12.3,16.9,9.3,9.04,0,2.62,1.96,2.19,1.78
28,74.1,10.7,0.0,3.4,131.4,13.1,18.4,23.8,15.2,12.86,0,2.26,1.8,2.34,1.62
29,58.4,13.1,0.0,5.2,71.8,18.2,24.7,31.3,17.5,9.21,0,1.56,1.58,2.14,1.59
30,64.1,10.3,0.0,4.2,131.9,21.0,26.1,31.3,24.9,12.43,0,0.85,1.94,2.19,1.95
31,73.5,7.8,0.0,3.2,182.8,21.2,25.1,29.0,26.3,14.01,0,1.31,2.25,2.35,2.08
32,75.2,8.6,0.0,2.5,108.3,15.3,19.6,23.9,17.8,13.11,3,1.13,1.75,1.99,1.58
33,38.8,13.9,2.6,2.5,2.1,6.6,13.5,20.5,9.4,2.15,0,0.09,0.7,1.55,1.41
34,46.2,11.5,12.44,1.6,16.1,1.9,7.6,13.4,6.8,5.76,0,-1.04,0.73,1.63,1.44
35,36.1,11.5,26.58,1.2,13.1,-5.3,0.5,6.3,3.7,5.38,0,0.81,1.24,1.83,1.55
36,56.6,7.9,26.68,1.0,15.0,-5.4,-1.4,2.6,3.5,5.58,0,1.99,0.86,2.07,1.66
