date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,54.5,12.0,25.25,1.3,8.9,-4.0,2.0,8.0,4.1,5.12,3,-1.78,0.45,0.27,-0.55
1,64.9,13.0,18.76,1.8,6.6,-1.1,5.4,11.9,5.3,4.18,0,-0.39,-0.57,0.05,-0.59
2,81.2,9.8,6.06,1.9,61.0,4.7,9.6,14.5,8.6,11.55,1,-0.61,-0.69,-0.15,-0.62
3,64.0,13.2,0.0,3.4,52.9,10.1,16.7,23.3,12.5,10.1,1,-0.28,-0.94,-0.1,-0.89
4,61.9,13.0,0.0,4.0,73.0,14.4,20.9,27.4,16.5,10.19,1,-1.03,-1.02,-0.91,-1.43
5,74.7,11.1,0.0,4.2,68.9,21.2,26.7,32.3,24.3,8.06,1,-1.13,-1.18,-1.2,-0.88
6,68.3,9.8,0.0,4.3,121.1,24.1,29.0,33.9,30.4,11.38,1,-1.16,-1.13,-0.8,-0.67
7,57.1,9.0,0.0,3.9,89.6,22.7,27.2,31.7,29.2,10.53,0,-0.97,-1.25,-1.3,-0.57
8,61.9,9.8,0.0,2.9,79.7,16.9,21.8,26.7,20.7,11.81,0,-0.44,-1.02,-1.13,-0.44
9,72.9,8.5,0.0,1.9,56.9,12.1,16.3,20.6,14.6,10.78,0,0.87,-0.51,-0.89,-0.27
10,71.8,7.1,1.38,1.3,82.8,7.5,11.0,14.6,10.5,13.61,0,1.3,-0.33,-0.84,-0.33
11,56.3,9.2,18.98,1.1,13.9,-0.4,4.2,8.8,5.9,7.99,1,1.26,0.04,-0.83,-0.38
12,36.9,11.6,25.78,1.3,9.2,-4.5,1.3,7.1,4.0,5.15,1,-0.65,0.58,-0.73,-0.35
13,55.7,12.9,18.53,1.8,24.9,-1.0,5.5,12.0,5.7,7.9,4,-2.17,-0.2,-1.2,-0.88
14,51.3,14.2,12.07,2.7,4.1,2.2,9.3,16.4,6.8,3.02,0,-1.2,-0.27,-1.08,-0.88
15,63.8,12.3,0.89,3.1,75.3,8.0,14.1,20.3,10.8,12.0,2,-1.41,-1.48,-1.26,-0.95
16,68.9,12.3,0.0,3.8,42.2,14.4,20.5,26.7,15.8,7.84,0,-0.48,-1.33,-1.12,-1.32
17,69.3,11.2,0.0,4.4,106.2,19.9,25.5,31.1,21.7,10.09,0,-0.81,-1.21,-0.95,-1.37
18,70.5,10.1,0.0,4.1,136.6,23.3,28.3,33.4,30.0,12.17,0,0.22,-0.57,-0.24,-0.77
19,64.0,8.3,0.0,3.6,180.3,22.0,26.1,30.3,28.1,14.43,0,0.15,-0.17,-0.22,-1.15
20,61.3,9.6,0.0,2.9,86.4,17.0,21.8,26.6,20.8,12.65,0,0.58,-0.16,-0.28,-1.07
21,65.7,9.9,0.0,2.0,47.8,11.0,15.9,20.9,14.0,9.91,0,1.07,0.66,-0.15,-0.81
22,69.1,8.1,6.07,1.3,106.4,4.6,8.6,12.7,8.6,15.2,0,1.37,0.69,-0.19,-0.77
23,46.3,10.4,18.45,1.2,10.0,-0.2,5.0,10.2,6.1,7.07,4,1.22,0.92,-0.31,-0.85
24,21.8,13.5,26.77,1.6,0.1,-5.5,1.3,8.1,2.9,0.02,3,-2.27,0.21,-0.44,-0.86
25,47.0,14.3,21.91,1.9,5.9,-3.1,4.1,11.3,4.5,3.98,0,-1.29,0.48,0.03,-0.89
26,53.7,10.9,7.38,2.4,67.8,4.1,9.5,15.0,7.9,12.11,0,0.56,1.16,0.29,-0.59
27,84.0,7.9,0.0,2.3,86.9,9.9,13.8,17.8,12.2,12.83,0,2.22,1.44,1.28,0.08
28,77.6,8.2,0.0,2.9,180.6,15.6,19.7,23.8,19.1,15.19,2,1.33,0.75,1.0,-0.05
29,66.3,11.7,0.0,4.5,49.3,19.7,25.5,31.4,21.4,7.06,0,0.55,0.66,1.11,0.15
30,72.5,8.5,0.0,3.9,149.4,23.2,27.4,31.7,28.3,12.68,0,0.77,1.7,1.59,1.04
31,77.5,7.0,0.0,3.2,281.1,23.2,26.7,30.2,29.3,17.85,0,1.49,1.77,1.82,1.27
32,73.3,7.4,0.0,2.7,128.5,18.5,22.2,25.9,21.3,14.92,3,1.5,1.29,1.53,1.0
