date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,53.0,12.0,26.09,1.4,4.9,-4.8,1.2,7.2,3.4,3.62,3,-1.67,0.47,-0.06,-0.99
1,59.1,13.8,20.74,1.9,4.0,-2.0,4.9,11.8,4.7,3.21,0,-0.62,-0.65,-0.33,-1.04
2,77.6,10.9,7.61,2.1,37.7,4.0,9.4,14.9,7.9,9.07,1,-0.8,-0.87,-0.52,-1.04
3,61.9,14.2,0.06,3.7,42.0,9.5,16.6,23.7,11.4,8.78,1,-0.49,-1.08,-0.43,-1.28
4,61.0,14.1,0.0,4.4,53.9,14.1,21.1,28.2,15.5,8.67,0,-0.53,-0.67,-0.62,-1.64
5,77.2,10.5,0.0,4.4,74.8,21.5,26.7,32.0,22.5,8.44,1,-0.72,-0.97,-1.04,-1.07
6,70.0,10.3,0.0,4.2,117.9,23.6,28.7,33.9,30.1,11.15,2,-0.97,-1.08,-0.75,-0.97
7,55.9,9.3,0.0,3.9,77.2,21.8,26.4,31.1,27.8,9.48,0,-1.12,-1.19,-1.29,-0.81
8,58.8,10.1,0.0,3.0,79.6,16.2,21.2,26.3,19.5,11.29,0,-0.51,-0.8,-1.04,-0.6
9,75.8,8.5,0.0,1.8,57.3,11.4,15.6,19.9,14.0,10.27,0,0.94,-0.31,-0.78,-0.44
10,67.4,7.7,3.12,1.3,62.9,6.2,10.0,13.9,9.8,11.15,0,1.41,-0.41,-0.73,-0.51
11,48.5,10.0,22.73,1.1,7.1,-1.9,3.1,8.1,5.2,4.71,1,1.21,-0.06,-0.71,-0.55
12,31.9,11.9,26.87,1.3,4.8,-5.6,0.4,6.4,3.5,3.51,1,-0.52,0.71,-0.59,-0.47
13,51.2,13.1,20.85,1.8,17.2,-2.1,4.5,11.1,5.2,6.41,4,-2.01,0.12,-1.01,-0.97
14,47.4,15.1,14.72,2.9,2.3,1.2,8.7,16.3,5.9,1.92,0,-1.29,-0.37,-0.91,-0.98
