date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,54.6,12.0,25.88,1.4,6.3,-4.6,1.4,7.4,3.6,4.3,3,-1.82,0.4,-0.01,-0.82
1,62.1,13.4,20.32,1.9,4.8,-1.8,4.9,11.6,4.9,3.56,0,-0.72,-0.75,-0.29,-0.88
2,79.5,10.4,7.38,2.0,46.1,4.1,9.3,14.5,8.1,10.07,1,-0.82,-0.94,-0.47,-0.88
3,63.8,13.9,0.06,3.5,47.1,9.5,16.4,23.4,11.7,9.44,1,-0.44,-1.1,-0.37,-1.15
4,61.6,13.6,0.0,4.2,63.9,14.0,20.8,27.6,15.8,9.6,0,-0.65,-0.81,-0.72,-1.59
5,76.7,10.9,0.0,4.2,80.4,20.9,26.3,31.8,23.1,8.82,1,-0.83,-1.05,-1.12,-1.02
6,69.2,9.8,0.0,4.2,119.3,23.7,28.6,33.5,30.3,11.54,2,-1.01,-1.1,-0.8,-0.9
7,57.2,9.0,0.0,3.8,79.8,21.9,26.4,30.9,28.0,10.03,0,-1.08,-1.2,-1.33,-0.76
8,59.8,10.2,0.0,2.9,78.5,16.2,21.3,26.4,19.9,11.84,0,-0.46,-0.85,-1.1,-0.58
9,74.9,8.8,0.0,1.8,59.2,11.2,15.6,20.0,14.2,10.86,0,0.97,-0.32,-0.81,-0.41
10,70.4,7.8,2.96,1.2,71.9,6.3,10.2,14.1,10.0,12.28,0,1.41,-0.35,-0.77,-0.48
11,51.8,9.7,21.77,1.1,10.1,-1.5,3.4,8.3,5.4,6.05,1,1.22,0.01,-0.75,-0.53
12,35.2,12.0,26.68,1.3,6.3,-5.4,0.6,6.6,3.7,4.25,0,-0.52,0.73,-0.6,-0.46
13,53.4,13.0,20.53,1.7,20.8,-1.9,4.6,11.1,5.3,7.11,4,-1.98,0.13,-1.02,-0.97
14,49.4,14.7,14.45,2.7,2.5,1.3,8.6,16.0,6.2,2.17,0,-1.19,-0.24,-0.91,-0.97
15,63.5,12.9,1.72,3.1,59.6,7.2,13.6,20.1,10.1,10.42,2,-1.58,-1.59,-1.13,-1.04
16,66.8,13.3,0.0,4.1,31.1,13.9,20.5,27.2,14.6,6.75,0,-0.72,-1.41,-1.18,-1.26
17,67.6,11.8,0.0,4.6,93.1,19.4,25.3,31.2,20.3,9.81,1,-1.13,-1.42,-1.15,-1.48
18,71.1,10.2,0.0,4.0,117.3,22.7,27.8,32.9,29.3,11.68,0,0.26,-0.63,-0.21,-0.71
19,66.7,8.3,0.0,3.4,192.2,21.5,25.6,29.8,27.5,14.87,0,0.21,-0.23,-0.18,-1.11
20,60.0,9.7,0.0,2.9,82.4,16.5,21.3,26.2,20.2,12.52,0,0.83,-0.15,-0.27,-1.02
21,65.6,10.1,0.0,2.0,49.2,10.2,15.2,20.3,13.4,10.04,0,1.18,0.77,-0.08,-0.68
22,69.2,8.3,8.04,1.2,102.6,3.7,7.8,12.0,8.2,14.44,0,1.58,0.81,-0.11,-0.65
23,43.9,10.7,20.52,1.2,9.0,-1.0,4.4,9.8,5.7,6.16,4,1.5,1.22,-0.22,-0.71
24,20.6,12.9,27.32,1.6,0.0,-6.1,0.4,6.9,2.6,0.02,3,-2.07,0.42,-0.36,-0.71
25,44.2,14.6,22.81,1.9,4.3,-4.0,3.3,10.6,4.1,3.06,0,-1.2,0.85,0.1,-0.71
26,52.4,11.6,9.52,2.4,56.8,3.2,9.0,14.8,7.5,11.06,0,0.77,1.46,0.44,-0.35
27,85.4,8.2,0.22,2.2,78.2,9.0,13.1,17.2,11.7,12.04,0,2.49,1.8,1.51,0.42
28,77.4,8.5,0.0,2.8,175.3,14.8,19.0,23.3,18.4,15.1,0,1.88,1.35,1.45,0.31
29,65.8,11.9,0.0,4.6,68.5,19.5,25.4,31.4,20.6,8.24,0,0.88,1.04,1.55,0.43
30,72.0,8.8,0.0,3.9,127.4,22.6,27.0,31.4,27.8,11.85,0,0.9,1.95,1.93,1.33
31,78.5,7.1,0.0,3.1,272.0,22.7,26.2,29.8,29.1,17.62,0,1.42,1.98,2.13,1.54
32,74.0,7.4,0.0,2.6,124.8,17.7,21.4,25.1,20.5,15.02,3,1.57,1.5,1.84,1.24
33,50.3,12.3,0.11,2.4,4.3,9.3,15.4,21.6,11.7,3.04,1,-0.2,0.61,1.35,0.97
34,59.5,11.3,6.71,1.5,16.2,4.3,9.9,15.6,8.9,6.2,0,-1.48,0.82,1.35,0.96
35,45.1,11.5,23.45,1.2,8.4,-2.4,3.4,9.2,5.3,5.77,0,0.13,1.5,1.59,1.08
36,65.6,8.0,23.56,1.0,30.3,-2.5,1.5,5.5,4.9,8.99,0,1.7,0.48,1.85,1.22
37,84.1,6.9,25.04,1.0,34.9,-5.5,-2.0,1.5,3.5,8.95,0,1.71,-0.31,1.78,1.42
38,66.3,10.2,8.79,2.0,33.5,3.5,8.6,13.7,8.3,8.74,0,3.52,2.89,2.32,2.0
39,90.4,7.0,0.0,2.0,201.0,11.3,14.8,18.3,14.3,18.25,0,2.96,3.02,2.11,2.31
40,69.4,9.6,0.0,3.3,134.1,14.6,19.4,24.2,17.2,13.49,1,2.4,2.38,2.2,2.26
41,66.4,12.1,0.0,4.6,65.6,18.9,24.9,31.0,19.8,8.37,0,1.25,2.53,2.57,2.39
42,73.3,8.7,0.0,3.9,226.4,23.2,27.5,31.9,29.0,15.74,0,0.49,2.0,2.0,2.41
43,62.3,8.4,0.0,3.7,142.4,22.2,26.4,30.6,28.3,12.95,0,1.3,2.2,2.11,2.69
44,82.1,6.0,0.0,2.3,146.8,18.0,21.0,24.0,20.9,15.74,0,1.97,1.94,2.71,2.91
45,88.6,5.7,0.0,1.5,152.2,12.9,15.7,18.6,15.0,16.96,1,2.06,1.5,2.75,2.8
46,53.9,10.4,6.71,1.5,11.2,4.3,9.5,14.7,8.5,5.24,0,1.82,1.75,2.73,2.77
47,55.5,10.1,22.01,1.2,7.9,-1.6,3.5,8.6,5.3,5.84,0,-0.87,1.69,2.61,2.85
48,50.6,9.5,23.09,1.2,11.0,-2.1,2.7,7.5,4.9,5.54,0,-0.05,2.07,2.49,2.87
49,69.0,9.3,17.61,1.5,23.7,-0.6,4.1,8.8,5.5,7.5,0,-0.23,1.64,2.38,2.75
50,59.1,12.7,13.39,2.4,30.3,1.7,8.0,14.4,6.4,7.98,0,0.71,0.07,1.91,2.68
51,79.6,9.9,0.89,2.4,76.4,8.0,12.9,17.9,11.1,11.89,3,-0.5,-0.47,1.28,2.19
52,57.5,13.7,0.0,4.3,29.2,14.1,20.9,27.8,15.7,6.66,3,-1.28,-1.19,1.11,2.1
53,66.8,13.9,0.0,4.9,35.5,18.3,25.2,32.2,18.5,6.08,0,-0.2,0.1,1.36,2.32
54,70.7,7.5,0.0,3.8,262.3,23.3,27.0,30.8,28.5,16.67,0,0.61,0.26,1.38,2.13
55,60.7,8.9,0.0,3.6,154.6,20.6,25.0,29.5,25.7,13.44,3,0.58,-0.2,0.42,1.82
56,53.0,12.0,0.0,3.3,27.9,15.2,21.2,27.2,17.7,7.47,0,-0.51,-0.47,-0.43,1.95
57,52.4,11.3,0.0,2.3,52.4,10.8,16.4,22.1,13.8,10.32,0,-0.84,0.05,-0.23,2.09
58,56.6,10.8,6.07,1.5,43.1,4.6,10.0,15.4,9.0,9.52,1,-0.06,0.48,-0.29,2.05
59,52.9,11.4,24.26,1.4,4.6,-3.1,2.6,8.3,4.0,3.76,1,-0.38,-0.61,-0.35,1.94
60,50.6,11.4,24.6,1.3,6.5,-3.4,2.3,8.0,4.4,4.3,1,-1.44,-1.33,-0.46,1.76
61,51.1,13.2,18.99,1.8,14.6,-1.2,5.4,12.0,5.6,6.08,0,-0.5,-0.43,-0.32,1.76
62,67.3,11.2,9.52,2.1,39.2,3.2,8.8,14.4,8.0,9.12,0,-0.31,-0.46,-0.64,1.1
63,71.8,12.4,0.64,2.9,48.7,8.3,14.5,20.7,11.7,9.65,0,-0.07,-0.63,-0.28,0.74
64,69.3,11.5,0.0,3.9,66.4,14.4,20.1,25.9,14.7,9.72,2,-0.92,-0.96,-0.16,0.65
65,66.5,12.5,0.0,4.8,50.1,19.5,25.7,32.0,19.9,7.36,1,-1.38,-1.26,-1.42,0.09
66,70.6,10.4,0.0,4.1,106.8,22.5,27.7,32.9,28.6,11.06,3,-2.03,-1.7,-2.02,-0.55
67,51.5,11.7,0.0,4.4,49.6,21.9,27.7,33.6,27.1,8.05,4,-2.31,-2.21,-2.08,-1.36
68,53.3,13.6,0.0,3.4,9.5,13.6,20.4,27.2,15.9,4.37,0,-2.23,-2.33,-2.07,-1.86
69,54.4,12.2,0.04,2.4,48.9,9.6,15.7,21.8,12.0,9.97,1,-1.8,-2.34,-2.13,-1.83
70,49.0,12.8,10.19,1.8,18.3,2.8,9.2,15.6,7.0,6.62,0,-0.63,-2.21,-2.11,-1.83
71,71.1,8.8,24.37,1.1,9.9,-3.2,1.2,5.6,4.0,6.34,2,-1.07,-2.34,-2.12,-1.84
72,49.8,12.2,26.96,1.4,7.1,-5.7,0.4,6.5,3.3,4.21,0,0.7,-1.43,-1.93,-1.76
73,61.1,9.4,21.28,1.4,44.9,-2.5,2.2,6.9,4.7,10.15,0,1.51,0.35,-1.89,-1.62
74,63.3,11.2,11.81,2.1,64.8,2.3,7.9,13.5,7.3,11.73,0,1.97,1.09,-1.79,-1.66
75,74.9,9.9,0.18,2.6,78.9,9.1,14.0,19.0,12.0,12.05,0,1.04,1.14,-1.81,-1.44
76,70.3,11.9,0.0,3.9,69.3,15.7,21.6,27.6,17.4,9.76,0,0.32,0.88,-1.62,-1.22
77,67.7,12.9,0.0,4.8,87.6,19.9,26.3,32.8,21.3,9.26,0,0.45,1.22,-0.82,-1.46
78,68.8,8.0,0.0,3.9,212.8,23.1,27.1,31.1,28.7,15.28,1,-0.04,0.41,-0.4,-1.78
79,55.7,9.1,0.0,4.2,97.1,24.0,28.5,33.1,30.1,10.8,0,0.85,0.8,0.86,-1.07
80,70.3,9.8,0.0,2.7,169.9,15.4,20.3,25.2,18.4,17.29,0,0.29,0.46,0.77,-1.13
81,52.1,12.3,0.15,2.3,34.0,9.2,15.3,21.5,12.0,8.39,0,1.87,1.04,1.38,-0.8
82,75.5,7.2,8.98,1.2,108.4,3.3,6.9,10.5,7.5,14.83,1,1.12,1.13,1.32,-0.79
83,24.5,10.3,26.87,1.2,0.1,-5.6,-0.4,4.8,3.3,0.31,0,1.99,0.98,1.37,-0.75
84,63.6,9.4,25.15,1.2,13.6,-3.9,0.8,5.5,3.9,6.12,2,-1.32,1.56,1.08,-0.78
85,53.8,12.0,24.68,1.6,0.2,-5.1,0.9,6.9,3.3,0.26,1,-1.19,0.31,0.83,-0.87
86,60.9,12.2,9.03,2.5,29.5,3.4,9.5,15.6,7.2,7.68,1,-1.36,0.23,0.5,-0.97
87,67.9,13.2,0.57,3.2,38.2,8.4,15.0,21.6,11.1,8.59,0,-0.7,-1.12,0.52,-0.94
88,66.4,12.0,0.0,3.8,68.5,14.0,20.0,26.0,16.0,9.85,3,-1.45,-1.71,0.1,-1.06
89,53.8,14.0,0.0,5.5,49.5,19.7,26.7,33.7,19.2,6.74,0,-0.55,-1.09,-0.1,-0.59
90,62.3,8.8,0.0,4.3,198.6,22.5,26.9,31.3,26.7,14.41,0,-0.14,-0.52,0.42,0.03
91,61.4,9.0,0.0,3.7,157.6,21.1,25.6,30.1,25.5,13.64,0,0.64,-0.24,-0.12,0.54
92,65.8,9.0,0.0,2.9,101.1,16.9,21.4,25.9,19.2,13.45,0,0.95,0.31,0.31,0.76
93,59.4,10.7,0.28,2.1,89.0,8.9,14.2,19.6,11.8,13.31,0,0.73,0.21,-0.38,0.8
94,57.2,10.9,5.86,1.5,18.5,4.7,10.1,15.6,9.1,6.42,0,0.97,0.9,-0.19,0.88
95,74.4,7.3,13.39,1.0,23.8,1.7,5.3,9.0,6.8,9.57,0,0.84,1.11,-0.04,1.02
96,64.5,8.8,26.48,1.0,29.4,-5.2,-0.8,3.6,3.8,8.78,0,1.84,1.33,0.22,0.95
97,73.6,7.6,23.65,1.1,23.1,-4.9,-1.1,2.7,3.9,7.43,0,1.05,1.43,0.3,0.79
98,71.5,10.2,12.07,1.9,19.1,2.2,7.3,12.4,7.4,6.66,0,2.11,2.04,1.1,1.06
99,64.8,10.8,0.38,2.9,148.8,8.7,14.1,19.5,11.7,15.94,0,1.29,1.76,1.08,1.05
100,60.3,11.0,0.0,3.9,66.6,15.6,21.1,26.6,18.0,9.75,3,0.31,0.68,1.13,0.82
101,61.1,12.2,0.0,4.9,31.9,18.9,25.0,31.1,18.4,6.04,0,-1.16,0.03,0.86,0.52
102,68.8,9.1,0.0,3.9,140.6,22.1,26.6,31.2,28.0,12.52,1,-1.29,-0.47,0.31,0.52
103,52.9,9.9,0.0,4.1,100.0,21.5,26.4,31.4,26.7,11.06,0,0.24,0.31,0.78,0.48
104,67.8,8.0,0.0,2.7,166.8,17.4,21.4,25.4,20.4,17.01,2,0.04,-0.74,0.2,0.36
105,49.2,11.7,0.0,2.4,12.8,10.7,16.5,22.4,13.4,5.24,0,0.59,-0.77,0.2,-0.14
106,51.6,11.3,12.7,1.6,24.2,1.8,7.4,13.1,6.4,7.0,3,-1.54,-0.44,-0.06,-0.18
107,38.2,13.2,25.36,1.5,0.5,-4.1,2.5,9.1,3.8,1.1,2,-1.41,-0.49,-0.32,-0.27
108,47.5,11.9,26.96,1.3,1.7,-5.7,0.3,6.3,3.3,1.71,0,-1.19,0.08,-0.38,-0.13
109,63.3,11.3,19.22,1.6,27.2,-1.3,4.4,10.1,5.3,8.02,0,-0.29,-1.51,-0.32,-0.04
110,81.0,9.1,14.45,1.8,22.4,1.3,5.8,10.4,6.1,7.26,0,1.08,0.04,-0.7,0.31
111,67.2,11.6,0.72,2.9,97.9,8.2,14.0,19.8,11.1,13.24,0,1.13,0.6,-0.46,0.45
112,71.6,10.9,0.0,3.5,87.1,14.8,20.2,25.7,17.2,10.93,0,1.05,0.83,0.08,0.81
113,69.1,10.2,0.0,4.1,81.4,18.6,23.7,28.8,20.4,9.4,0,0.21,0.6,0.14,0.65
114,65.4,9.8,0.0,4.1,153.0,21.9,26.8,31.7,27.3,12.81,1,-0.42,0.15,0.15,0.33
115,60.7,9.3,0.0,3.8,98.0,22.0,26.6,31.3,27.8,10.25,0,0.05,0.56,-0.1,0.49
116,66.2,8.5,0.0,2.7,132.5,16.3,20.5,24.8,19.6,15.43,0,0.46,0.42,0.35,0.38
117,55.9,10.7,0.0,2.2,70.7,10.6,15.9,21.3,13.3,11.96,1,0.78,0.02,0.22,0.31
118,52.8,11.5,10.68,1.6,9.5,2.6,8.3,14.1,7.4,4.75,0,-0.19,-0.05,0.34,0.21
119,54.0,10.1,22.25,1.2,8.1,-1.7,3.4,8.5,5.1,5.25,0,-0.86,0.13,0.44,0.09
120,45.3,10.5,25.04,1.3,18.8,-3.8,1.5,6.8,4.1,7.2,0,0.33,0.81,0.47,0.06
