date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,45.5,11.9,26.96,1.4,1.7,-5.7,0.3,6.3,3.3,1.22,3,-1.8,-0.52,-0.38,-0.83
1,49.7,14.0,21.28,2.0,1.6,-2.5,4.5,11.5,4.4,2.18,0,-1.23,-1.01,-0.56,-0.92
2,71.2,11.8,8.79,2.4,25.3,3.5,9.4,15.3,7.3,6.45,2,-1.17,-1.28,-0.6,-0.99
3,56.7,14.4,0.08,4.1,28.4,9.4,16.6,23.8,10.5,7.27,1,-0.81,-1.48,-0.65,-1.2
4,56.7,14.4,0.0,4.9,38.7,14.4,21.6,28.8,14.6,6.07,0,0.24,-0.21,-0.15,-1.24
5,73.0,10.3,0.0,4.7,112.3,21.6,26.7,31.9,22.0,9.89,1,-0.02,-0.55,-1.15,-0.8
6,68.7,10.3,0.0,4.3,133.3,23.9,29.0,34.2,30.6,11.11,0,0.3,-0.14,-0.4,-0.49
7,60.1,9.2,0.0,3.8,145.4,22.0,26.6,31.2,28.2,11.11,0,0.04,0.11,-0.22,-0.15
8,56.1,10.4,0.0,3.0,105.4,16.0,21.2,26.4,19.8,11.34,0,0.97,0.64,0.09,0.1
9,70.7,9.2,0.0,1.9,57.5,11.0,15.6,20.2,13.9,9.13,0,1.52,1.08,0.25,0.09
10,61.7,8.5,4.13,1.3,42.1,5.6,9.8,14.1,9.4,9.45,0,1.45,0.63,0.3,-0.02
11,42.7,10.0,24.26,1.0,4.7,-3.1,1.9,6.9,4.9,3.54,1,0.79,1.11,0.35,-0.07
12,30.0,12.1,28.01,1.2,1.0,-6.9,-0.8,5.3,3.3,0.9,0,-0.14,1.44,0.57,0.1
13,48.7,12.6,21.18,1.7,18.5,-2.4,3.9,10.2,4.9,6.76,3,-1.6,0.46,0.25,-0.23
14,43.8,15.3,16.33,3.0,0.5,0.6,8.2,15.9,5.4,0.56,0,-1.21,-0.53,0.38,-0.17
15,58.3,14.2,2.24,3.7,30.2,6.8,13.9,21.0,9.0,7.47,3,-2.05,-1.98,0.09,-0.39
16,55.7,15.7,0.0,5.1,10.6,13.5,21.3,29.2,12.9,3.43,0,-1.06,-1.55,-0.38,-0.35
17,56.4,12.6,0.0,5.3,78.7,19.3,25.6,31.9,19.3,8.26,0,-0.95,-1.32,-0.19,-0.82
18,71.7,9.9,0.0,4.1,149.3,23.1,28.0,33.0,29.4,11.94,0,0.51,-0.6,0.22,-0.1
19,66.5,9.0,0.0,3.5,184.5,21.4,25.9,30.4,28.0,12.58,0,0.58,-0.14,0.07,-0.14
20,61.4,10.3,0.0,2.9,78.0,16.3,21.4,26.6,20.2,10.16,0,1.13,0.15,-0.05,-0.01
21,58.3,10.7,0.02,2.1,50.4,9.7,15.0,20.4,12.9,9.26,0,1.58,1.27,0.21,0.31
22,62.7,8.0,9.22,1.2,77.8,3.2,7.2,11.2,7.7,12.49,0,1.76,1.26,0.16,0.32
23,38.5,11.0,22.97,1.2,5.8,-2.0,3.5,9.0,5.4,4.01,3,1.54,1.5,0.09,0.28
24,14.7,13.4,28.7,1.5,0.1,-7.8,-1.1,5.6,2.2,0.02,2,-1.74,0.97,-0.08,0.3
25,38.2,14.4,23.65,1.9,1.3,-4.9,2.3,9.5,3.5,1.72,0,-1.05,1.2,0.3,0.34
26,47.0,13.0,11.29,2.7,35.8,2.5,9.0,15.5,6.9,7.53,0,0.76,1.33,0.74,0.7
27,81.7,9.2,0.27,2.6,50.7,8.9,13.5,18.1,10.9,9.54,0,2.55,1.95,1.99,1.45
28,77.8,9.8,0.0,3.2,159.4,14.4,19.3,24.2,17.3,12.05,0,2.28,1.81,2.12,1.3
29,59.9,12.1,0.0,5.2,84.4,19.9,25.9,32.0,20.0,8.49,0,1.88,1.83,2.26,1.44
30,70.3,9.2,0.0,4.0,170.6,22.8,27.4,32.0,28.2,12.48,0,1.42,2.33,2.48,1.87
31,74.1,7.2,0.0,3.2,243.0,22.8,26.4,30.0,29.4,14.33,0,1.55,2.39,2.37,1.85
32,71.0,8.4,0.0,2.7,82.8,17.2,21.4,25.6,20.0,10.25,3,1.32,2.06,2.12,1.56
33,38.9,13.5,0.66,2.6,1.7,8.3,15.0,21.8,11.0,1.72,1,-0.49,0.97,1.78,1.41
34,46.3,11.6,8.51,1.6,10.3,3.5,9.3,15.1,8.2,4.98,0,-1.51,0.93,1.8,1.39
35,38.8,11.3,24.49,1.2,7.4,-3.3,2.4,8.1,4.8,4.55,0,0.31,1.3,2.02,1.53
36,58.0,7.5,24.82,0.9,25.4,-3.6,0.2,4.0,4.5,6.18,0,1.74,0.29,2.26,1.63
37,71.7,7.5,25.97,1.0,20.2,-6.6,-2.8,1.0,3.3,7.17,0,1.87,0.06,2.28,1.82
38,63.3,10.0,10.02,2.1,20.2,3.0,8.0,13.0,7.6,5.8,0,3.05,2.81,2.87,2.47
39,88.4,7.8,0.0,2.3,171.4,10.9,14.8,18.7,13.2,16.51,0,2.89,2.79,2.42,2.72
40,64.7,10.3,0.0,3.9,94.4,15.1,20.2,25.4,16.6,9.53,2,2.21,2.27,2.33,2.69
41,58.7,13.3,0.0,5.3,31.7,19.1,25.7,32.4,19.2,5.45,0,1.25,2.53,2.7,2.69
42,77.4,9.5,0.0,3.9,248.4,23.3,28.0,32.8,29.2,14.98,0,0.87,2.27,2.23,2.73
43,65.7,8.7,0.0,3.6,176.7,22.3,26.6,31.0,28.7,12.12,0,1.79,2.49,2.25,2.91
44,80.1,6.8,0.0,2.4,109.5,17.8,21.2,24.6,20.7,11.85,0,2.2,2.18,2.75,3.11
45,82.8,6.5,0.0,1.6,104.0,12.2,15.4,18.7,14.4,12.82,0,2.02,1.86,2.96,3.06
46,46.0,10.0,8.04,1.5,10.1,3.7,8.7,13.7,7.9,4.86,0,1.72,2.24,2.99,3.09
47,47.2,9.4,23.09,1.1,5.5,-2.1,2.6,7.3,4.9,4.13,0,-0.55,1.9,2.84,3.19
48,42.5,9.1,24.6,1.2,7.0,-3.4,1.2,5.8,4.2,3.35,0,-0.05,1.98,2.76,3.28
49,58.9,9.8,19.44,1.5,14.6,-1.4,3.5,8.4,5.1,6.17,2,-0.78,1.28,2.63,3.13
50,47.4,13.5,14.99,2.8,8.2,1.1,7.8,14.6,5.6,3.65,0,0.52,0.12,2.02,3.06
