date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,43.8,11.9,27.05,1.3,2.8,-5.8,0.2,6.2,3.3,1.53,3,-1.78,-0.34,-0.1,-0.54
1,48.7,13.7,21.18,2.0,1.7,-2.4,4.5,11.4,4.5,2.21,0,-1.27,-0.91,-0.3,-0.64
2,68.9,11.8,8.55,2.5,24.4,3.6,9.5,15.4,7.1,6.33,1,-1.18,-1.19,-0.27,-0.68
3,56.8,14.1,0.08,4.1,28.2,9.4,16.4,23.5,10.4,7.25,0,-0.55,-1.24,-0.2,-0.83
4,55.5,13.6,0.0,4.8,49.4,14.6,21.4,28.2,14.6,6.8,0,0.42,-0.06,0.4,-0.89
5,71.2,10.2,0.0,4.6,122.3,21.2,26.3,31.4,22.3,10.12,1,-0.03,-0.54,-0.72,-0.55
6,68.4,9.5,0.0,4.3,138.9,24.4,29.1,33.9,31.3,11.23,0,0.26,-0.05,-0.21,-0.2
7,62.8,8.6,0.0,3.7,156.5,22.6,26.9,31.2,28.7,11.51,0,0.22,0.36,0.06,0.16
8,56.9,9.7,0.0,3.0,121.3,16.5,21.3,26.2,20.0,11.57,0,1.19,0.79,0.29,0.38
9,68.4,9.8,0.0,1.9,49.4,10.8,15.7,20.6,14.0,7.97,0,1.63,1.09,0.37,0.33
10,60.4,8.9,4.31,1.3,34.1,5.5,9.9,14.4,9.5,9.95,0,1.26,0.65,0.4,0.21
11,42.7,9.3,23.8,1.1,5.8,-2.7,2.0,6.7,4.8,4.53,2,0.44,1.22,0.42,0.16
12,28.4,12.2,28.09,1.2,0.7,-7.0,-0.9,5.2,3.3,0.73,0,-0.38,1.48,0.64,0.32
13,47.0,12.3,21.28,1.7,22.1,-2.5,3.7,9.9,4.9,6.95,3,-1.57,0.15,0.37,0.02
14,43.2,15.1,16.06,3.0,0.5,0.7,8.2,15.8,5.3,0.64,0,-1.06,-0.63,0.51,0.13
15,57.2,13.8,1.97,3.7,30.7,7.0,13.9,20.8,9.0,7.55,3,-1.88,-1.94,0.12,-0.08
16,54.8,15.0,0.0,5.2,7.9,13.9,21.4,28.9,12.8,3.13,0,-1.08,-1.52,-0.37,0.01
17,55.8,12.1,0.0,5.3,85.2,19.5,25.5,31.6,19.7,8.42,0,-1.05,-1.29,-0.13,-0.51
18,72.6,9.4,0.0,4.0,159.4,23.4,28.1,32.8,29.8,12.33,0,0.48,-0.54,0.27,0.02
19,65.9,8.4,0.0,3.5,200.8,22.0,26.2,30.4,28.4,13.06,0,0.83,0.06,0.14,0.08
20,63.3,9.0,0.0,2.8,95.8,17.0,21.5,26.0,20.4,10.52,0,1.51,0.38,0.12,0.22
21,57.5,10.1,0.0,2.0,52.3,10.0,15.0,20.1,13.1,9.07,0,1.82,1.4,0.35,0.46
22,60.3,7.9,8.74,1.2,68.6,3.4,7.3,11.3,7.8,13.68,0,1.85,1.48,0.36,0.5
23,39.4,9.7,21.27,1.1,7.3,-1.3,3.6,8.5,5.4,5.06,3,1.61,1.78,0.32,0.46
24,12.1,12.6,28.63,1.4,0.1,-7.7,-1.4,4.9,2.3,0.13,3,-1.64,1.3,0.14,0.48
25,37.8,13.8,23.74,1.9,1.1,-5.0,1.9,8.8,3.5,1.48,0,-1.06,1.28,0.5,0.53
