date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,54.0,11.8,26.09,1.4,8.0,-4.8,1.1,7.0,3.2,5.27,2,-1.42,0.74,0.26,-0.64
1,63.4,12.9,20.85,1.8,4.8,-2.1,4.4,10.9,4.4,4.2,0,-0.37,-0.45,-0.0,-0.7
2,80.3,9.8,7.84,2.0,43.1,3.9,8.8,13.7,7.6,10.62,1,-0.56,-0.63,-0.19,-0.64
3,63.4,13.1,0.14,3.4,50.3,9.2,15.7,22.3,11.0,10.64,0,-0.06,-0.56,0.02,-0.82
4,62.1,13.4,0.0,4.0,79.5,13.4,20.1,26.8,14.8,11.5,0,-0.31,-0.37,-0.15,-1.22
5,75.8,10.9,0.0,4.1,77.3,20.0,25.4,30.9,21.6,9.58,1,-0.56,-0.73,-0.49,-0.58
6,69.2,9.8,0.0,4.1,115.1,22.7,27.6,32.5,28.2,12.22,2,-0.98,-0.89,-0.39,-0.62
7,56.3,8.9,0.0,3.9,78.3,21.6,26.0,30.5,26.7,10.81,0,-1.14,-1.09,-1.15,-0.53
8,59.5,10.3,0.0,2.9,79.4,15.5,20.6,25.8,18.5,12.88,0,-0.36,-0.6,-0.8,-0.23
9,79.1,7.2,0.0,1.7,76.7,11.3,14.9,18.5,13.1,13.42,0,0.82,-0.31,-0.56,-0.08
10,70.3,8.0,3.44,1.3,57.3,6.0,10.0,14.0,9.2,12.94,0,1.44,-0.37,-0.55,-0.15
11,52.9,10.3,22.97,1.2,7.0,-2.0,3.2,8.4,4.9,5.82,1,0.87,-0.07,-0.56,-0.19
12,35.8,12.3,26.96,1.4,7.0,-5.7,0.5,6.7,3.2,4.95,0,-0.5,0.59,-0.42,-0.14
13,55.6,13.5,21.07,1.8,22.3,-2.3,4.5,11.3,4.8,8.41,4,-1.98,0.14,-0.88,-0.69
14,50.2,14.8,15.26,2.8,3.5,1.0,8.4,15.8,5.5,2.78,0,-1.13,-0.49,-0.77,-0.71
15,65.2,12.4,1.97,3.1,62.1,7.0,13.2,19.4,9.3,11.45,3,-1.61,-1.62,-1.17,-0.83
16,66.8,12.9,0.0,4.0,32.3,13.3,19.7,26.2,13.8,7.67,0,-1.0,-1.59,-1.35,-1.06
17,67.1,12.0,0.0,4.5,73.1,18.6,24.6,30.6,19.0,9.84,1,-1.43,-1.6,-1.39,-1.27
18,71.0,10.3,0.0,3.9,103.1,21.8,26.9,32.1,27.4,11.75,0,0.1,-0.83,-0.43,-0.56
19,67.6,8.4,0.0,3.4,181.4,20.6,24.8,29.0,25.7,15.88,0,0.16,-0.41,-0.34,-1.09
20,60.5,10.0,0.0,2.8,86.6,15.3,20.3,25.3,18.8,13.82,0,0.76,-0.37,-0.55,-1.02
