date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,54.3,11.7,25.36,1.4,9.1,-4.1,1.8,7.7,3.8,4.99,3,-1.78,0.42,0.34,-0.47
1,63.6,12.9,19.44,1.8,6.0,-1.4,5.1,11.6,5.2,3.8,0,-0.56,-0.48,0.11,-0.53
2,80.8,9.6,6.49,2.0,64.3,4.5,9.3,14.1,8.3,11.41,1,-0.76,-0.72,-0.06,-0.55
3,64.7,13.2,0.01,3.4,50.8,9.8,16.4,23.0,12.3,9.56,0,-0.22,-0.92,-0.02,-0.82
4,61.9,12.9,0.0,4.0,82.3,14.1,20.5,27.0,16.4,10.65,0,-0.75,-0.85,-0.81,-1.27
5,74.1,10.9,0.0,4.1,83.1,20.7,26.1,31.6,24.3,8.74,1,-0.94,-1.1,-1.1,-0.77
6,67.8,9.7,0.0,4.3,119.7,24.0,28.8,33.7,30.5,11.2,1,-1.12,-1.07,-0.77,-0.58
7,58.4,8.8,0.0,3.9,91.0,22.6,27.0,31.4,29.3,10.71,0,-1.03,-1.17,-1.2,-0.45
8,61.9,9.6,0.0,2.9,79.4,16.7,21.5,26.3,20.4,11.87,0,-0.51,-0.93,-1.07,-0.3
9,70.6,8.5,0.0,1.9,53.7,11.9,16.1,20.4,14.3,10.33,0,0.82,-0.52,-0.89,-0.16
10,70.7,6.9,1.38,1.3,86.1,7.5,10.9,14.4,10.3,12.63,0,1.17,-0.42,-0.83,-0.24
11,55.0,9.0,19.24,1.1,16.5,-0.5,4.0,8.5,5.7,7.83,2,1.06,-0.07,-0.83,-0.31
12,36.7,11.3,25.99,1.4,8.4,-4.7,1.0,6.7,3.7,4.74,1,-0.75,0.47,-0.73,-0.3
13,54.0,12.7,19.44,1.8,24.6,-1.4,5.0,11.4,5.5,7.43,4,-2.29,-0.37,-1.17,-0.82
14,51.6,14.1,12.86,2.7,3.6,1.9,8.9,16.0,6.4,2.73,0,-1.27,-0.42,-1.04,-0.8
15,63.8,12.4,1.27,3.1,75.2,7.6,13.8,20.0,10.6,11.56,2,-1.37,-1.47,-1.25,-0.88
