date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,50.8,11.8,28.7,1.5,4.0,-7.8,-1.9,4.0,1.5,4.49,2,-1.54,0.17,-0.53,-1.17
1,58.1,13.3,23.83,1.9,2.8,-5.1,1.6,8.3,2.5,3.63,0,-0.36,-0.46,-0.76,-1.21
2,77.3,10.0,13.65,2.1,29.9,1.6,6.6,11.6,5.5,9.39,0,-0.32,-0.52,-0.81,-1.07
3,60.8,12.9,1.84,3.5,48.1,7.1,13.5,20.0,8.1,10.8,0,0.04,-0.45,-0.57,-1.23
4,58.7,13.4,0.0,4.1,64.5,11.1,17.8,24.5,11.3,11.7,0,0.53,0.35,0.13,-1.49
5,77.3,9.2,0.0,3.9,97.4,18.1,22.7,27.3,17.4,12.61,1,0.15,-0.05,-0.06,-0.87
6,69.2,9.0,0.0,3.8,105.1,20.6,25.1,29.6,24.5,13.75,1,-0.28,-0.25,-0.19,-1.04
7,56.8,9.2,0.0,3.6,82.0,18.8,23.4,28.0,22.6,12.47,0,-0.96,-0.47,-0.65,-0.85
8,59.2,9.8,0.0,2.7,80.7,12.9,17.8,22.7,15.0,13.61,0,0.63,0.54,0.27,-0.09
9,80.4,5.9,0.11,1.6,125.3,9.3,12.2,15.2,10.4,16.97,0,1.55,0.85,0.55,0.06
10,62.1,7.9,9.46,1.3,53.0,3.1,7.0,11.0,6.7,13.2,0,2.23,0.5,0.57,0.01
11,43.6,10.7,26.39,1.3,3.4,-5.1,0.3,5.7,2.9,3.65,0,1.24,0.91,0.6,0.01
12,32.0,11.8,29.18,1.3,3.2,-8.5,-2.6,3.3,1.7,4.07,0,-0.31,1.47,0.7,0.11
13,49.2,12.9,23.56,1.8,11.7,-4.8,1.7,8.2,3.0,7.01,3,-1.71,1.73,0.31,-0.34
14,47.2,14.6,21.52,2.8,1.9,-1.4,5.9,13.2,3.4,1.83,1,-1.39,-0.47,0.25,-0.38
15,62.1,13.1,6.71,3.2,34.6,4.3,10.8,17.4,6.6,8.81,3,-1.85,-1.81,-0.11,-0.49
16,63.7,14.3,0.0,4.2,22.7,10.3,17.4,24.6,10.0,7.34,0,-1.22,-1.6,-0.67,-0.37
17,63.9,11.8,0.0,4.6,64.9,16.3,22.2,28.1,14.7,11.05,0,-1.26,-1.63,-0.61,-0.43
18,73.6,9.3,0.0,3.6,107.4,19.7,24.3,29.0,23.4,13.79,0,0.44,-0.74,0.35,0.15
