date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,49.9,12.1,26.96,1.4,3.7,-5.7,0.4,6.5,3.1,2.44,3,-1.72,-0.2,-0.34,-0.92
1,56.3,14.3,21.7,2.0,2.9,-2.9,4.3,11.5,4.4,2.64,0,-0.87,-0.94,-0.57,-1.01
2,75.9,11.5,9.28,2.2,29.6,3.3,9.0,14.8,7.4,7.55,1,-0.88,-1.07,-0.61,-1.01
3,60.1,14.6,0.18,3.9,37.8,9.1,16.4,23.7,10.7,8.4,0,-0.47,-1.12,-0.54,-1.21
4,59.7,14.6,0.0,4.6,46.9,13.8,21.1,28.4,14.7,7.79,0,0.32,-0.02,-0.15,-1.38
5,76.3,10.2,0.0,4.5,108.6,21.4,26.5,31.6,21.8,10.05,2,-0.4,-0.76,-1.0,-1.0
6,70.1,10.2,0.0,4.2,98.0,23.4,28.5,33.6,29.9,10.4,0,-0.4,-0.61,-0.66,-0.86
7,56.9,9.7,0.0,3.9,115.0,21.3,26.1,31.0,27.3,10.74,0,-0.85,-0.54,-0.85,-0.6
8,57.4,10.4,0.0,2.9,90.4,15.6,20.8,26.0,19.2,11.28,0,0.48,0.07,-0.4,-0.22
9,75.3,8.6,0.0,1.8,73.5,10.8,15.1,19.4,13.5,10.63,0,1.44,0.51,-0.1,-0.14
10,65.6,8.3,4.68,1.3,57.5,5.3,9.4,13.6,9.3,10.14,0,1.67,0.07,-0.04,-0.23
11,45.4,10.5,24.15,1.1,4.4,-3.0,2.3,7.6,4.9,3.47,1,0.97,0.75,-0.03,-0.28
12,30.2,12.1,27.76,1.3,1.8,-6.6,-0.5,5.6,3.2,1.72,0,-0.64,1.22,0.12,-0.17
13,50.9,13.1,21.6,1.8,15.2,-2.8,3.8,10.4,4.9,5.9,3,-1.91,0.6,-0.26,-0.59
14,46.5,15.4,16.59,2.9,0.4,0.5,8.2,15.9,5.4,0.61,0,-1.41,-0.55,-0.18,-0.54
15,60.4,14.4,2.66,3.5,35.0,6.5,13.7,20.9,9.2,7.97,3,-1.9,-1.96,-0.47,-0.69
16,61.0,15.8,0.0,4.8,15.2,13.1,21.0,28.9,13.2,4.55,0,-0.86,-1.52,-0.87,-0.67
17,61.1,12.7,0.0,5.1,85.2,19.3,25.6,32.0,19.0,8.98,0,-0.85,-1.34,-0.48,-0.92
18,72.0,10.4,0.0,4.0,139.1,22.5,27.7,32.9,28.8,12.13,0,0.52,-0.56,0.16,-0.31
19,67.9,9.2,0.0,3.4,179.1,20.7,25.3,29.9,27.0,13.22,0,0.5,-0.08,0.16,-0.49
20,60.1,10.8,0.0,2.9,86.3,15.4,20.8,26.2,19.6,11.48,0,1.06,0.22,-0.04,-0.32
21,62.7,10.7,0.08,2.0,53.9,9.4,14.7,20.1,12.8,9.98,0,1.61,1.28,0.27,0.12
22,66.6,8.1,9.94,1.2,100.2,2.9,6.9,11.0,7.6,13.05,0,1.91,1.27,0.26,0.15
23,41.0,11.6,23.45,1.2,5.5,-2.4,3.4,9.2,5.3,4.05,4,1.8,1.53,0.18,0.08
24,15.8,13.4,28.4,1.6,0.0,-7.4,-0.7,6.0,2.2,0.01,3,-1.81,1.04,0.06,0.1
25,41.0,14.6,23.74,1.9,1.7,-5.0,2.3,9.6,3.7,1.65,0,-1.24,1.35,0.45,0.1
26,50.2,12.8,12.07,2.6,39.8,2.2,8.6,15.0,6.8,8.62,0,0.65,1.49,0.85,0.43
27,84.2,9.1,0.5,2.5,56.2,8.5,13.0,17.6,10.8,10.11,0,2.58,1.97,1.95,1.19
28,77.7,9.9,0.0,3.1,167.1,14.1,19.0,24.0,17.1,14.02,0,2.23,1.74,2.05,1.01
29,62.5,12.5,0.0,5.1,76.2,19.6,25.8,32.1,19.5,8.29,0,1.62,1.64,2.12,1.24
30,71.1,9.9,0.0,4.0,145.9,22.0,26.9,31.9,27.2,12.22,0,1.18,2.26,2.46,1.84
31,76.2,7.6,0.0,3.1,245.3,22.1,25.9,29.7,28.5,15.37,0,1.52,2.31,2.44,1.94
32,74.7,8.0,0.0,2.5,108.3,16.9,20.9,24.9,19.8,12.63,3,1.49,1.89,2.14,1.58
33,44.5,13.9,1.01,2.5,1.6,7.9,14.8,21.8,10.9,1.83,1,-0.25,0.84,1.68,1.38
34,52.6,12.2,9.7,1.6,13.0,3.0,9.1,15.2,8.1,5.14,0,-1.41,0.9,1.7,1.39
35,41.2,12.2,24.93,1.2,8.5,-3.7,2.4,8.5,4.7,4.85,0,0.3,1.43,1.91,1.51
36,59.5,7.8,24.49,1.0,24.2,-3.3,0.6,4.5,4.4,6.94,0,1.76,0.49,2.13,1.62
37,79.1,7.3,25.89,1.1,25.2,-6.5,-2.8,0.9,3.2,7.46,0,1.76,-0.17,2.11,1.79
38,65.4,10.1,9.52,2.1,22.3,3.2,8.2,13.3,7.6,6.61,0,3.19,2.79,2.65,2.34
39,89.7,7.9,0.0,2.2,177.1,10.7,14.6,18.6,13.3,16.93,0,2.94,2.89,2.28,2.6
40,67.3,10.5,0.0,3.7,107.2,14.6,19.8,25.1,16.2,11.52,2,2.27,2.33,2.27,2.6
41,60.2,13.5,0.0,5.1,30.6,18.6,25.3,32.1,18.7,5.67,0,1.36,2.61,2.69,2.64
42,76.4,9.1,0.0,3.8,235.6,23.1,27.6,32.2,28.5,15.45,0,0.5,2.14,2.15,2.68
43,64.2,9.0,0.0,3.6,136.0,21.6,26.1,30.6,28.0,11.49,0,1.49,2.32,2.15,2.84
44,83.1,6.6,0.0,2.2,124.5,17.1,20.4,23.7,20.2,13.47,0,1.95,2.01,2.7,2.97
45,86.8,6.4,0.0,1.5,124.0,11.9,15.1,18.3,14.3,14.57,1,2.04,1.58,2.81,2.88
46,51.5,10.9,9.22,1.5,10.9,3.2,8.6,14.1,7.9,4.74,0,1.74,1.91,2.78,2.89
47,52.3,10.3,23.8,1.2,5.3,-2.7,2.5,7.7,4.8,4.14,0,-0.61,1.67,2.67,2.97
48,45.1,9.6,24.49,1.2,6.3,-3.3,1.5,6.3,4.3,3.61,0,0.13,2.07,2.58,2.98
49,63.6,10.3,20.53,1.5,18.1,-1.9,3.3,8.5,5.1,6.41,1,-0.41,1.51,2.45,2.88
50,54.6,13.4,15.52,2.6,14.8,0.9,7.6,14.3,5.7,4.92,0,0.69,0.2,1.95,2.82
51,76.8,11.2,1.6,2.7,60.4,7.3,12.9,18.5,10.3,10.43,3,-0.43,-0.31,1.31,2.27
52,54.3,14.8,0.0,4.7,19.1,13.7,21.1,28.5,14.5,5.16,3,-1.09,-1.09,1.27,2.21
53,62.1,14.6,0.0,5.4,23.5,18.4,25.7,33.0,17.5,4.75,0,-0.21,0.12,1.35,2.34
54,68.4,8.6,0.0,4.0,248.9,22.6,26.9,31.2,27.9,15.42,1,0.01,-0.25,1.03,2.0
55,57.0,10.8,0.0,3.8,105.0,19.4,24.8,30.2,25.2,10.25,3,-0.08,-0.67,0.01,1.62
56,46.9,13.8,0.0,3.4,24.8,13.9,20.8,27.7,17.1,6.3,1,-1.47,-1.17,-0.96,1.68
57,47.5,12.4,0.01,2.4,25.4,9.8,16.0,22.2,13.0,7.07,0,-1.06,-0.61,-0.7,1.84
58,53.2,11.1,8.27,1.5,45.7,3.6,9.1,14.7,8.3,8.92,2,-0.24,-0.2,-0.78,1.79
59,47.5,11.7,25.57,1.4,1.2,-4.3,1.6,7.5,3.5,1.49,2,-0.09,-1.36,-0.85,1.66
60,45.7,11.9,25.99,1.4,2.9,-4.7,1.3,7.3,3.9,2.1,2,-1.54,-1.55,-0.99,1.49
61,47.1,14.4,21.39,1.9,10.5,-2.6,4.6,11.8,5.2,4.97,0,-0.09,-0.37,-0.73,1.55
62,65.8,12.1,11.55,2.3,43.4,2.4,8.4,14.5,7.3,8.8,0,0.17,0.07,-1.06,0.84
63,68.1,12.9,0.72,3.3,39.6,8.2,14.6,21.1,10.8,8.57,1,-0.05,-0.67,-0.89,0.36
64,65.9,12.9,0.0,4.4,30.7,14.1,20.5,27.0,13.6,6.2,1,-0.91,-0.8,-0.7,0.43
65,63.0,13.7,0.0,5.3,50.0,19.4,26.2,33.1,18.8,6.64,0,-0.38,-0.27,-1.22,0.19
66,72.0,10.6,0.0,4.1,189.7,22.4,27.7,33.0,28.0,13.33,3,-1.04,-0.93,-1.56,-0.39
67,53.0,11.0,0.0,4.3,58.1,21.9,27.4,32.9,26.8,7.92,3,-1.49,-1.62,-1.61,-1.13
68,54.9,13.6,0.0,3.3,15.4,13.1,19.9,26.7,15.4,4.38,1,-2.14,-1.77,-1.55,-1.67
69,49.3,13.3,0.52,2.5,31.2,8.5,15.1,21.8,11.2,7.7,1,-1.78,-1.72,-1.72,-1.65
70,43.5,13.9,13.73,1.9,14.8,1.4,8.3,15.3,6.2,5.37,0,-0.97,-1.65,-1.69,-1.66
71,65.5,9.5,25.88,1.2,5.8,-4.6,0.2,5.0,3.5,4.02,0,-0.96,-2.18,-1.65,-1.65
72,45.1,12.3,27.92,1.4,9.7,-6.8,-0.6,5.6,2.8,4.39,0,0.75,-1.44,-1.43,-1.59
73,57.0,9.7,22.32,1.4,32.4,-3.5,1.4,6.3,4.3,8.39,0,1.72,0.2,-1.4,-1.4
74,61.6,12.1,13.92,2.3,55.7,1.5,7.5,13.6,6.6,9.97,0,1.93,1.16,-1.18,-1.43
75,71.8,11.2,0.44,2.9,64.8,8.6,14.2,19.8,11.2,10.74,1,0.91,1.06,-1.16,-1.3
76,66.7,13.6,0.0,4.4,34.7,15.2,22.0,28.8,16.1,6.58,0,0.21,0.87,-1.01,-1.09
