date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,51.9,11.2,28.63,1.4,3.1,-7.7,-2.1,3.5,1.5,4.13,2,-1.63,0.23,-0.25,-1.16
1,61.5,12.1,23.47,1.8,2.0,-4.7,1.4,7.5,2.6,3.26,0,-0.12,-0.12,-0.36,-1.16
2,78.9,9.8,13.65,2.0,30.5,1.6,6.5,11.4,5.5,9.81,0,-0.07,-0.31,-0.43,-0.95
3,61.6,12.3,1.49,3.4,51.6,7.4,13.5,19.7,8.3,10.99,0,0.28,-0.21,-0.12,-1.12
4,57.7,13.2,0.0,4.0,72.4,10.9,17.5,24.1,11.4,12.66,0,0.65,0.54,0.61,-1.33
5,75.2,9.7,0.0,3.9,99.1,17.7,22.5,27.4,17.2,13.01,1,0.31,0.18,0.38,-0.69
6,66.9,9.3,0.0,3.9,104.9,20.3,24.9,29.6,23.8,14.0,1,-0.21,-0.08,-0.02,-0.86
7,57.5,9.4,0.0,3.7,78.5,18.7,23.4,28.1,22.0,12.61,1,-1.18,-0.61,-0.63,-0.77
8,59.6,9.6,0.0,2.7,67.7,12.9,17.7,22.5,14.8,12.78,0,0.46,0.51,0.34,0.14
9,83.9,6.5,0.45,1.5,136.7,8.6,11.8,15.1,10.3,18.1,0,1.43,0.79,0.61,0.28
10,60.7,8.2,10.68,1.3,53.9,2.6,6.7,10.8,6.7,14.19,0,2.5,0.47,0.66,0.26
11,42.7,10.3,26.48,1.1,2.6,-5.2,0.0,5.2,3.0,3.7,0,1.44,0.82,0.7,0.29
12,35.3,11.3,29.18,1.2,3.4,-8.5,-2.8,2.9,1.8,4.28,0,0.09,1.39,0.78,0.38
13,50.3,12.2,23.1,1.7,9.6,-4.3,1.8,7.9,3.1,6.79,3,-1.73,2.14,0.38,-0.0
14,49.3,14.0,20.77,2.7,1.7,-1.1,5.9,12.9,3.4,1.82,0,-1.35,-0.32,0.3,-0.1
15,64.1,12.9,6.49,3.1,35.7,4.4,10.8,17.3,6.6,8.91,3,-1.78,-1.68,-0.08,-0.19
16,65.6,13.7,0.0,4.0,28.0,10.4,17.2,24.1,10.2,8.27,0,-1.24,-1.58,-0.64,-0.01
17,63.4,12.0,0.0,4.5,60.2,16.1,22.1,28.1,14.6,10.89,0,-1.33,-1.65,-0.64,-0.17
18,73.7,9.6,0.0,3.6,103.4,19.4,24.2,29.0,22.8,13.81,0,0.57,-0.62,0.43,0.31
19,68.4,8.8,0.0,3.2,170.2,17.9,22.3,26.7,20.9,17.97,0,0.65,-0.19,0.75,0.1
20,62.2,10.1,0.0,2.6,95.5,12.4,17.4,22.5,15.0,14.71,0,1.18,0.19,0.02,0.24
21,71.3,8.3,1.01,1.7,66.9,7.9,12.0,16.2,10.0,13.29,0,1.15,1.06,0.19,0.55
22,65.8,7.8,16.32,1.2,70.9,0.4,4.3,8.2,5.2,16.09,0,1.69,1.27,0.16,0.57
23,43.8,11.1,26.39,1.2,2.3,-5.1,0.5,6.1,3.2,3.62,4,1.57,1.46,0.03,0.51
24,17.6,13.5,29.83,1.5,0.0,-9.6,-2.8,4.0,0.8,0.0,3,-1.97,0.74,-0.07,0.5
25,41.8,13.5,24.92,1.8,1.1,-6.4,0.4,7.2,2.1,1.71,0,-0.76,1.37,0.36,0.5
26,51.3,11.9,16.59,2.4,37.3,0.5,6.4,12.4,4.8,10.81,0,0.97,1.61,0.77,0.74
27,80.0,8.7,3.28,2.4,62.0,6.1,10.4,14.8,8.3,11.98,0,2.73,2.11,1.77,1.28
28,77.9,9.1,0.0,2.8,132.0,11.7,16.2,20.8,14.0,16.67,1,1.69,1.28,1.66,0.93
29,63.9,12.3,0.0,4.4,41.1,15.7,21.8,28.0,15.6,9.12,1,0.6,0.91,1.72,0.91
30,70.1,10.0,0.0,3.8,96.9,18.7,23.7,28.7,21.1,13.38,0,-0.04,1.4,1.64,1.44
31,71.5,8.7,0.0,3.2,153.5,18.8,23.1,27.5,22.3,17.01,0,1.07,1.7,2.05,1.9
32,82.3,7.0,0.0,2.1,150.9,14.0,17.5,21.0,15.8,18.42,3,1.01,1.06,1.52,1.15
33,48.3,12.2,3.91,2.2,11.8,5.8,11.9,18.0,8.5,5.63,0,0.51,0.22,1.15,0.96
34,54.0,10.0,14.51,1.4,29.0,1.1,6.1,11.1,5.8,10.4,0,-0.85,0.67,1.23,1.0
35,43.3,10.4,26.96,1.1,10.0,-5.7,-0.5,4.7,2.9,7.13,0,1.02,1.16,1.36,1.03
36,61.5,7.9,27.05,1.1,8.2,-5.8,-1.8,2.2,2.6,6.62,0,1.64,0.83,1.5,1.08
37,80.9,7.6,26.85,1.3,9.0,-7.8,-4.0,-0.2,1.6,6.64,0,1.21,-0.25,1.49,1.32
38,65.1,10.1,14.19,2.1,25.2,1.4,6.4,11.5,5.7,8.96,0,2.2,2.21,1.71,1.68
39,84.3,8.1,0.5,2.3,89.7,8.5,12.5,16.6,10.8,13.89,0,3.21,3.17,1.75,2.25
40,73.2,9.4,0.0,3.0,146.4,11.3,16.0,20.7,13.2,17.45,1,2.29,2.27,1.77,2.18
41,65.0,12.0,0.0,4.3,44.0,15.1,21.1,27.1,14.7,9.58,0,2.17,2.77,2.48,2.49
42,75.3,8.1,0.0,3.5,204.4,19.7,23.7,27.8,22.5,18.98,0,0.82,2.12,2.39,2.56
43,60.0,9.3,0.0,3.5,106.6,18.3,22.9,27.6,21.9,14.57,0,1.9,2.46,2.49,2.82
44,86.4,5.9,0.0,2.0,190.5,14.0,16.9,19.9,15.9,20.59,0,2.06,2.46,2.91,2.92
45,86.7,5.9,0.06,1.5,124.7,9.5,12.4,15.4,11.2,17.76,1,2.16,1.92,2.89,2.82
46,55.5,9.9,14.51,1.4,10.7,1.1,6.0,11.0,5.7,6.68,0,1.72,2.21,2.87,2.81
47,50.2,10.0,26.48,1.1,3.6,-5.2,-0.2,4.8,2.9,4.54,0,-0.5,1.88,2.84,2.87
48,46.1,10.5,27.05,1.2,1.5,-5.8,-0.5,4.8,2.7,2.1,0,-0.15,2.15,2.74,2.86
49,67.6,10.3,22.71,1.6,4.3,-3.9,1.3,6.5,3.1,4.78,0,-0.14,1.66,2.65,2.73
50,55.8,12.4,20.01,2.4,29.3,-0.8,5.4,11.6,4.0,9.37,0,1.27,0.74,2.63,2.77
51,75.5,10.8,4.49,2.5,74.9,5.4,10.8,16.2,8.5,13.02,2,0.26,0.18,1.9,2.32
52,57.7,13.2,0.0,3.9,31.3,10.9,17.5,24.1,11.9,8.56,2,-0.63,-0.6,1.8,2.26
53,63.7,12.8,0.0,4.6,37.8,15.4,21.8,28.2,13.7,8.56,0,-0.56,0.13,1.71,2.49
54,68.8,8.8,0.0,3.7,170.2,19.4,23.8,28.2,22.0,17.38,0,-0.18,-0.06,1.59,2.54
55,58.3,10.9,0.0,3.7,92.0,16.7,22.1,27.6,18.9,13.08,3,-0.53,-0.83,-0.05,1.89
56,55.7,12.2,0.0,2.9,39.4,11.5,17.6,23.7,13.2,10.04,0,-1.38,-1.38,-0.97,2.0
57,52.6,11.3,1.66,2.1,45.6,7.3,12.9,18.6,10.0,10.97,0,-1.29,-1.01,-0.84,1.99
58,49.2,10.6,14.51,1.5,24.7,1.1,6.4,11.7,5.6,9.9,1,-0.42,-0.67,-0.91,1.91
59,47.0,11.6,28.17,1.3,2.1,-7.1,-1.3,4.5,1.8,3.21,1,-0.45,-1.4,-0.93,1.86
60,44.0,12.1,27.92,1.3,1.9,-6.8,-0.7,5.4,2.3,3.22,1,-1.16,-1.45,-0.94,1.76
61,46.2,12.9,22.52,1.8,7.5,-3.7,2.8,9.3,3.3,6.02,0,-0.46,-0.68,-0.96,1.72
62,64.5,11.6,15.52,2.3,25.7,0.9,6.7,12.5,5.3,9.0,0,0.18,-0.14,-1.26,1.47
63,69.4,11.3,2.66,2.9,52.9,6.5,12.1,17.8,8.3,11.02,1,-0.17,-0.47,-1.17,0.82
64,67.5,11.0,0.0,3.7,42.0,11.4,16.9,22.4,10.8,9.56,0,-0.3,-0.4,-0.81,0.98
65,62.9,12.3,0.0,4.7,77.0,16.5,22.6,28.8,14.4,12.26,0,0.41,0.38,-0.89,0.77
66,72.5,9.5,0.0,3.8,175.4,19.7,24.4,29.2,22.3,17.06,3,-0.17,-0.28,-1.21,0.34
67,58.3,9.8,0.0,3.8,56.9,18.9,23.8,28.7,21.5,10.85,1,-0.63,-0.7,-0.94,-0.7
68,65.5,9.6,0.0,2.6,58.8,11.9,16.7,21.5,12.8,11.4,0,-1.42,-0.82,-0.81,-1.28
69,54.4,10.9,2.75,2.1,52.8,6.5,11.9,17.4,8.7,11.94,2,-1.01,-0.84,-0.96,-1.28
70,44.1,12.4,20.1,1.7,11.3,-1.1,5.1,11.3,4.2,6.96,0,-0.69,-0.87,-0.95,-1.3
71,59.0,9.8,27.84,1.2,1.5,-6.7,-1.8,3.1,1.8,2.29,1,-1.22,-1.62,-0.94,-1.3
72,44.6,11.5,29.24,1.4,5.7,-8.6,-2.8,3.0,1.2,5.03,0,0.53,-0.87,-0.76,-1.2
73,61.3,9.0,24.27,1.4,14.6,-5.6,-1.1,3.4,2.5,8.35,0,2.1,0.54,-0.39,-0.98
74,63.2,11.0,18.98,2.2,63.0,-0.4,5.1,10.6,4.6,13.73,0,2.4,1.47,-0.15,-1.01
75,72.5,10.0,3.44,2.6,70.8,6.0,11.0,16.0,8.7,12.74,0,1.72,1.67,0.08,-0.8
76,69.8,11.4,0.0,3.5,55.5,12.3,18.0,23.7,13.4,11.18,0,0.81,1.44,0.21,-0.45
77,66.6,12.1,0.0,4.4,81.7,16.3,22.3,28.4,15.5,12.3,0,-0.22,1.07,-0.53,-0.94
78,64.8,9.1,0.0,3.9,109.2,19.4,23.9,28.5,22.3,14.26,1,-0.65,0.39,-0.31,-1.06
79,59.3,9.0,0.0,3.7,78.8,20.2,24.7,29.2,23.5,11.62,0,0.32,0.74,0.89,-0.02
80,73.9,8.8,0.0,2.3,167.8,12.1,16.5,20.9,14.3,19.5,2,0.21,0.03,0.6,-0.16
81,56.6,11.2,3.22,2.0,21.1,6.2,11.8,17.4,8.9,7.79,0,1.39,0.51,1.14,0.15
82,70.8,7.8,18.62,1.3,69.0,-0.5,3.4,7.3,4.5,15.73,1,0.39,0.42,1.14,0.16
83,15.8,11.6,29.55,1.2,0.1,-9.1,-3.3,2.5,1.3,0.32,0,1.77,0.74,1.16,0.19
84,55.1,10.9,28.91,1.2,5.2,-8.1,-2.6,2.9,1.9,5.11,1,-0.65,1.24,1.0,0.18
85,55.0,11.3,26.78,1.6,0.7,-7.7,-2.0,3.7,1.5,1.19,1,-0.77,-0.12,0.6,0.14
86,57.8,12.4,16.59,2.4,17.2,0.5,6.7,12.9,5.0,6.6,0,-0.33,0.85,0.31,0.11
87,63.3,13.1,4.31,3.1,54.7,5.5,12.0,18.6,8.0,11.23,0,0.02,-0.17,0.4,0.28
88,65.1,11.7,0.0,3.6,62.6,10.9,16.7,22.6,11.6,11.86,3,-0.9,-1.01,-0.26,-0.05
89,51.5,13.0,0.0,5.1,35.1,16.5,23.0,29.5,14.1,8.22,2,-1.8,-1.57,-0.63,-0.78
90,58.4,10.3,0.0,4.2,87.6,18.6,23.7,28.9,20.8,12.68,0,-1.79,-1.4,-0.38,-0.47
91,64.2,8.9,0.0,3.4,96.6,17.5,21.9,26.4,19.4,13.46,0,0.06,-0.48,-0.52,0.28
92,71.8,8.3,0.0,2.4,154.2,13.2,17.3,21.5,14.7,18.58,0,1.3,-0.0,0.31,0.63
93,60.1,10.1,3.73,1.9,99.2,5.9,10.9,16.0,8.6,15.85,0,1.64,0.04,-0.09,0.78
94,55.8,10.3,13.99,1.4,32.2,1.3,6.4,11.6,6.1,10.96,0,1.51,0.74,0.0,0.83
95,69.8,8.8,23.56,1.1,6.9,-2.5,1.9,6.3,4.0,5.94,0,1.06,1.42,0.06,0.89
96,61.3,10.1,29.24,1.1,9.3,-8.6,-3.5,1.6,1.8,6.88,0,1.4,1.82,0.19,0.84
97,76.8,8.6,25.51,1.3,5.8,-7.2,-2.9,1.4,1.9,5.5,0,0.66,1.72,0.28,0.6
98,68.7,11.8,18.45,2.2,17.9,-0.2,5.7,11.6,4.8,7.81,0,1.73,1.86,0.72,0.71
99,64.1,11.0,3.44,2.8,96.8,6.0,11.5,17.0,8.5,14.55,2,0.47,0.88,0.43,0.52
100,56.5,12.5,0.0,3.9,32.8,12.3,18.5,24.8,13.9,8.66,4,-0.72,-0.43,0.41,0.1
101,59.9,12.6,0.0,4.7,21.2,15.5,21.8,28.1,13.2,6.76,0,-1.94,-0.82,0.75,0.11
102,65.8,10.1,0.0,3.9,109.7,18.8,23.8,28.9,21.9,14.27,4,-2.44,-1.63,-0.03,-0.27
103,48.3,11.3,0.0,4.1,48.3,17.5,23.1,28.8,19.6,10.14,0,-0.67,-1.01,-0.18,-0.49
104,73.0,8.1,0.0,2.4,136.0,13.5,17.5,21.6,15.0,17.67,2,-0.89,-1.87,-0.93,-0.47
105,51.3,10.3,0.74,2.1,24.9,8.2,13.3,18.5,10.4,8.54,0,0.28,-1.53,-0.99,-0.8
106,57.8,11.3,22.34,1.5,25.0,-2.1,3.6,9.3,3.8,9.76,2,-1.11,-1.08,-1.13,-0.84
107,32.6,12.8,28.4,1.4,0.0,-7.4,-1.0,5.4,1.7,0.13,2,-0.76,-1.05,-1.24,-0.89
108,44.7,11.9,29.31,1.3,0.3,-8.7,-2.7,3.3,1.4,0.58,0,-1.08,-0.01,-1.27,-0.82
109,64.9,11.0,22.81,1.6,9.2,-4.0,1.5,7.0,3.1,6.72,0,-0.22,-1.12,-1.28,-0.76
110,79.8,9.9,22.49,2.0,15.2,-1.8,3.2,8.2,3.5,7.17,0,1.32,0.66,-1.39,-0.51
111,65.7,12.3,5.26,2.9,86.0,5.0,11.1,17.3,7.9,13.87,0,1.85,1.44,-0.73,-0.24
112,68.8,11.7,0.0,3.4,95.5,11.4,17.2,23.1,13.1,14.29,0,1.72,1.45,0.03,0.3
113,64.3,11.3,0.0,4.0,77.1,14.6,20.2,25.9,15.0,12.39,0,1.17,1.55,0.42,0.74
114,61.8,9.8,0.0,4.1,151.5,19.2,24.1,29.0,21.2,16.59,1,0.09,0.99,0.8,0.56
115,60.8,8.9,0.0,3.6,80.7,18.8,23.2,27.7,21.5,12.2,0,0.22,1.17,0.68,0.35
116,65.7,9.2,0.0,2.5,125.0,12.2,16.8,21.4,14.4,16.91,0,0.13,0.81,0.97,0.06
117,54.7,11.2,2.75,2.0,59.1,6.5,12.1,17.7,9.2,12.56,1,0.37,0.21,0.79,-0.16
118,47.4,12.3,20.83,1.6,10.0,-1.4,4.8,11.0,4.5,5.8,0,-0.37,0.03,0.86,-0.21
119,51.1,11.1,26.87,1.2,1.9,-5.6,0.0,5.6,2.7,3.05,0,-0.83,-0.14,0.91,-0.27
120,47.2,11.2,28.55,1.3,8.9,-7.6,-2.0,3.6,1.9,6.63,0,0.39,0.37,0.92,-0.28
121,62.1,9.6,24.27,1.5,8.9,-5.6,-0.8,4.0,2.5,6.67,1,-0.24,-0.55,0.86,-0.31
122,60.0,11.6,19.75,2.2,9.6,-0.7,5.1,10.9,4.5,5.72,0,0.63,0.03,0.72,-0.51
123,70.6,10.5,2.66,2.7,64.3,6.5,11.7,17.0,8.8,12.14,2,-0.4,-0.26,0.07,-0.5
124,53.7,13.7,0.0,4.1,39.8,10.5,17.3,24.2,11.4,9.65,0,2.16,1.84,1.14,0.86
125,71.3,10.6,0.0,3.7,192.8,15.4,20.7,26.0,17.1,18.72,3,0.65,0.8,0.5,0.58
126,61.8,10.0,0.0,4.2,70.6,20.4,25.4,30.4,23.2,11.28,0,1.25,0.97,1.01,1.23
127,60.6,9.1,0.0,3.6,142.0,18.6,23.1,27.7,20.8,16.63,1,-0.85,0.73,0.45,0.77
128,74.2,8.8,0.0,2.4,61.3,12.7,17.1,21.5,14.2,12.07,0,0.35,0.63,0.58,1.07
