date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,52.7,11.7,28.25,1.6,5.4,-7.2,-1.3,4.6,1.5,4.95,3,-1.67,0.34,-0.11,-0.97
1,61.3,12.9,23.29,2.0,3.7,-4.5,2.0,8.5,2.6,3.96,0,-0.61,-0.65,-0.39,-1.04
2,77.9,9.8,13.92,2.1,38.4,1.5,6.4,11.3,5.5,10.63,0,-0.56,-0.73,-0.54,-0.95
3,62.0,12.8,2.1,3.4,49.3,6.9,13.3,19.7,8.4,10.98,0,0.0,-0.59,-0.25,-1.12
4,60.9,12.8,0.0,4.0,74.5,11.2,17.6,24.0,11.8,12.43,0,0.19,-0.04,-0.07,-1.45
5,78.6,9.6,0.0,3.8,92.6,17.7,22.5,27.3,18.1,11.88,1,-0.07,-0.34,-0.33,-0.74
6,70.9,9.3,0.0,3.7,116.8,20.3,24.9,29.6,25.3,14.05,2,-0.58,-0.53,-0.32,-0.79
7,58.0,8.9,0.0,3.5,77.1,18.5,22.9,27.4,22.7,12.25,0,-1.01,-0.73,-0.95,-0.62
8,60.8,9.5,0.0,2.7,80.7,13.1,17.8,22.6,15.3,13.96,0,0.04,-0.01,-0.33,-0.14
9,80.0,6.3,0.23,1.6,97.1,9.0,12.1,15.3,10.6,15.1,0,1.2,0.29,-0.05,0.01
10,65.4,7.5,8.51,1.4,57.7,3.5,7.2,11.0,6.9,13.39,0,1.84,0.08,-0.01,-0.03
11,46.8,10.1,25.68,1.3,5.8,-4.4,0.7,5.8,3.0,5.14,1,1.06,0.36,-0.01,-0.06
12,33.2,11.8,28.77,1.5,4.6,-7.9,-2.0,3.9,1.7,4.57,0,-0.27,1.08,0.16,0.03
13,52.2,12.9,23.56,1.8,18.0,-4.8,1.7,8.2,3.2,8.18,3,-1.81,0.9,-0.26,-0.5
14,47.5,14.4,21.52,2.8,2.8,-1.4,5.8,13.0,3.5,2.61,0,-1.25,-0.45,-0.23,-0.55
15,63.2,12.5,6.49,3.1,47.1,4.4,10.6,16.9,6.9,10.52,3,-1.72,-1.67,-0.63,-0.63
16,65.5,13.2,0.0,4.0,28.6,10.7,17.3,23.9,10.4,8.07,0,-1.11,-1.6,-1.01,-0.76
17,66.6,11.4,0.0,4.3,68.0,16.1,21.8,27.5,15.4,10.99,1,-1.44,-1.68,-1.16,-0.99
18,73.5,9.9,0.0,3.6,98.7,19.3,24.2,29.2,24.1,13.15,0,0.16,-0.87,-0.14,-0.29
19,71.0,8.3,0.0,3.0,178.2,17.8,21.9,26.1,22.3,17.89,0,0.2,-0.49,-0.1,-0.73
20,62.3,9.6,0.0,2.6,81.0,12.8,17.6,22.4,15.7,14.38,0,0.88,-0.3,-0.48,-0.61
21,68.1,8.5,1.11,1.8,53.4,7.8,12.0,16.3,10.1,11.83,0,0.99,0.66,-0.24,-0.23
22,66.7,7.7,14.76,1.3,83.8,1.0,4.8,8.7,5.3,15.88,0,1.47,0.83,-0.28,-0.21
23,42.2,11.4,25.25,1.4,5.2,-4.0,1.7,7.4,3.3,5.27,4,1.42,1.2,-0.4,-0.3
24,17.9,13.5,29.49,1.8,0.1,-9.0,-2.2,4.6,0.6,0.04,3,-2.14,0.32,-0.55,-0.3
25,42.9,14.4,25.15,2.0,2.6,-6.7,0.5,7.7,2.0,2.49,0,-1.03,0.88,-0.06,-0.26
26,50.9,11.7,17.13,2.4,49.0,0.3,6.1,12.0,4.9,11.86,0,0.9,1.48,0.32,0.06
27,84.0,7.5,2.96,2.2,67.6,6.3,10.0,13.8,8.6,12.77,0,2.69,1.94,1.51,0.74
28,78.4,8.3,0.0,2.6,150.7,11.5,15.6,19.8,14.3,17.18,0,1.93,1.42,1.53,0.51
29,66.4,12.0,0.0,4.3,61.3,15.9,21.9,27.9,16.3,9.95,1,0.63,0.91,1.52,0.4
30,72.8,9.3,0.0,3.6,91.8,18.9,23.5,28.2,22.6,12.65,0,0.46,1.79,1.8,1.23
31,78.1,7.1,0.0,2.8,213.3,19.2,22.7,26.3,23.8,19.39,0,1.13,1.86,2.09,1.51
32,80.5,6.7,0.0,2.2,125.2,14.4,17.7,21.1,16.3,17.43,3,1.24,1.24,1.61,0.94
33,48.8,12.0,3.22,2.3,6.4,6.2,12.2,18.2,8.4,4.28,0,-0.13,0.23,1.13,0.69
34,55.3,10.5,13.21,1.6,20.8,1.6,6.8,12.1,5.8,8.22,0,-1.31,0.49,1.18,0.7
35,42.8,11.6,26.29,1.4,10.7,-5.0,0.8,6.6,2.9,7.04,0,0.41,1.24,1.4,0.8
36,62.5,7.8,26.29,1.2,17.9,-5.0,-1.1,2.8,2.7,8.8,0,1.58,0.36,1.62,0.89
37,83.2,6.2,26.71,1.3,20.9,-7.6,-4.5,-1.4,1.4,8.73,0,1.6,-0.35,1.59,1.17
38,64.6,9.7,15.26,2.0,33.3,1.0,5.8,10.7,5.7,9.85,0,3.1,2.63,2.08,1.71
39,88.6,6.3,0.57,1.9,136.5,8.4,11.5,14.7,11.1,17.08,0,3.19,3.1,1.94,2.19
40,70.9,9.1,0.0,3.1,142.1,11.6,16.1,20.7,13.5,16.68,1,2.36,2.39,1.96,2.16
41,65.4,12.0,0.0,4.3,50.9,15.3,21.3,27.3,15.4,9.58,0,1.86,2.85,2.64,2.44
42,76.8,7.7,0.0,3.3,226.2,20.0,23.8,27.7,23.9,19.3,0,0.8,2.29,2.32,2.52
43,64.3,8.4,0.0,3.2,125.6,18.6,22.8,27.0,23.3,15.09,0,1.84,2.49,2.49,2.78
44,87.6,5.0,0.0,1.9,161.6,14.5,17.0,19.5,16.5,19.2,0,2.08,2.33,2.93,2.95
45,89.5,4.5,0.0,1.4,142.4,10.2,12.4,14.7,11.5,18.53,1,2.15,1.87,2.95,2.86
46,54.3,10.4,13.99,1.5,12.3,1.3,6.5,11.7,5.8,6.58,0,1.84,2.18,2.94,2.82
47,53.7,10.2,25.57,1.4,5.8,-4.3,0.8,5.9,2.9,5.67,0,-0.67,1.87,2.88,2.91
48,47.5,9.7,26.29,1.4,5.9,-5.0,-0.1,4.8,2.8,4.73,0,-0.1,2.18,2.77,2.93
49,67.2,9.8,22.42,1.6,13.9,-3.6,1.3,6.2,3.2,7.12,0,-0.09,1.82,2.62,2.74
50,57.6,12.6,20.77,2.5,34.6,-1.1,5.2,11.5,3.9,9.71,0,1.0,0.44,2.44,2.78
51,78.1,10.0,5.06,2.4,71.9,5.1,10.1,15.1,8.5,13.05,2,-0.15,-0.17,1.76,2.32
52,57.5,13.2,0.0,4.0,30.1,11.0,17.6,24.2,11.9,8.27,3,-0.98,-0.87,1.71,2.25
53,66.4,12.9,0.0,4.5,35.3,15.3,21.7,28.2,14.2,7.92,0,-0.33,0.16,1.65,2.48
54,70.0,7.9,0.0,3.5,215.4,19.6,23.5,27.5,23.3,18.62,0,0.28,0.13,1.58,2.42
55,59.9,10.0,0.0,3.4,120.2,16.5,21.5,26.5,20.5,14.66,3,0.11,-0.47,0.33,2.01
56,54.6,12.2,0.0,3.0,35.9,11.6,17.7,23.8,13.5,9.81,0,-0.91,-0.85,-0.61,2.12
57,50.7,11.1,1.31,2.2,52.0,7.6,13.1,18.7,10.2,11.62,0,-0.89,-0.33,-0.41,2.23
58,51.7,10.6,13.21,1.6,40.1,1.6,6.9,12.2,5.9,11.08,1,-0.04,0.07,-0.48,2.16
59,49.9,11.6,27.05,1.6,3.8,-5.8,0.0,5.8,1.6,4.09,2,-0.24,-0.93,-0.53,2.09
60,46.7,11.7,27.41,1.5,3.4,-6.2,-0.3,5.6,2.2,3.83,1,-1.31,-1.24,-0.6,1.96
61,47.8,13.1,22.81,1.9,13.0,-4.0,2.6,9.2,3.3,7.07,0,-0.37,-0.34,-0.52,1.89
62,64.9,11.2,16.86,2.2,34.2,0.4,6.0,11.6,5.4,9.91,0,0.09,-0.06,-0.83,1.49
63,69.1,11.6,3.78,2.9,53.5,5.8,11.6,17.4,8.5,11.26,0,0.07,-0.4,-0.53,1.02
64,68.2,10.4,0.0,3.7,56.6,11.6,16.8,22.0,11.0,10.95,1,-0.65,-0.68,-0.39,1.04
65,65.8,11.9,0.0,4.5,53.4,16.5,22.4,28.4,15.4,9.84,0,-0.96,-0.78,-1.29,0.44
66,73.1,9.4,0.0,3.6,120.2,19.6,24.3,29.0,23.5,14.1,3,-1.56,-1.3,-1.73,-0.15
67,56.2,10.0,0.0,3.8,56.1,18.8,23.8,28.8,22.3,10.56,3,-1.88,-1.91,-1.8,-1.15
68,61.2,11.3,0.0,2.9,24.9,11.2,16.8,22.5,12.5,7.15,0,-1.98,-2.02,-1.76,-1.74
69,53.1,11.5,2.6,2.2,48.7,6.6,12.3,18.1,8.7,11.25,1,-1.59,-2.0,-1.86,-1.71
70,45.2,12.5,18.11,1.9,16.6,-0.3,6.0,12.3,4.0,7.6,0,-0.78,-1.94,-1.85,-1.73
71,66.2,9.1,27.05,1.5,5.4,-5.8,-1.2,3.4,1.6,5.12,2,-1.26,-2.16,-1.85,-1.73
72,47.8,11.9,29.05,1.6,6.4,-8.3,-2.3,3.7,1.1,4.94,0,0.25,-1.43,-1.69,-1.65
73,60.4,8.8,23.74,1.6,29.6,-5.0,-0.6,3.8,2.5,10.37,0,1.86,0.37,-1.51,-1.47
74,62.2,10.9,18.98,2.2,72.7,-0.4,5.1,10.6,4.7,14.16,0,2.27,1.27,-1.35,-1.5
75,72.5,9.4,2.96,2.6,74.4,6.3,11.0,15.7,8.9,13.32,0,1.39,1.3,-1.38,-1.31
76,69.9,11.3,0.0,3.7,59.4,12.7,18.3,24.0,13.4,11.07,0,0.47,1.11,-1.14,-1.06
77,68.2,12.0,0.0,4.4,84.5,16.5,22.5,28.5,16.4,11.73,0,0.23,1.28,-0.74,-1.34
78,68.7,8.1,0.0,3.6,166.7,19.6,23.6,27.7,23.6,16.46,1,-0.23,0.51,-0.47,-1.57
79,59.9,8.6,0.0,3.6,82.2,20.5,24.8,29.1,24.9,12.37,0,0.7,0.82,0.91,-0.75
80,74.3,8.8,0.0,2.3,164.2,12.2,16.6,21.0,14.5,19.75,1,0.19,0.29,0.73,-0.85
81,52.5,11.7,3.06,2.2,29.4,6.3,12.1,18.0,8.8,8.89,0,1.64,0.89,1.32,-0.52
82,71.9,7.3,16.58,1.4,92.1,0.3,3.9,7.6,4.4,16.59,2,0.75,0.9,1.29,-0.51
83,19.4,11.1,29.05,1.5,0.2,-8.3,-2.7,2.9,1.1,0.5,0,1.88,0.82,1.33,-0.48
84,60.2,9.9,28.09,1.4,8.7,-7.0,-2.0,3.0,1.9,6.05,2,-1.41,1.33,1.09,-0.53
85,53.1,11.7,26.78,1.8,0.3,-7.7,-1.8,4.1,1.2,0.58,1,-1.3,-0.12,0.69,-0.64
86,57.9,12.3,16.33,2.6,23.2,0.6,6.7,12.9,4.7,7.18,0,-1.09,0.35,0.36,-0.73
87,66.8,13.1,4.49,3.1,45.9,5.4,11.9,18.5,8.1,10.43,0,-0.45,-0.88,0.46,-0.66
88,65.9,11.3,0.0,3.6,64.8,11.2,16.8,22.5,12.0,11.67,3,-1.1,-1.39,-0.06,-0.84
89,52.6,13.4,0.0,5.2,49.0,16.5,23.2,29.9,14.7,8.75,0,-1.09,-1.36,-0.46,-0.78
90,62.9,9.3,0.0,3.9,133.6,18.9,23.5,28.2,21.8,14.7,0,-0.71,-0.86,0.06,-0.25
91,64.0,7.9,0.0,3.3,134.5,17.9,21.8,25.8,20.4,15.45,0,0.3,-0.39,-0.43,0.38
92,71.1,8.1,0.0,2.5,113.9,13.5,17.5,21.6,15.0,16.5,0,0.98,0.06,0.15,0.62
93,59.8,10.4,3.91,2.0,85.8,5.8,11.0,16.2,8.5,14.76,0,0.94,-0.01,-0.45,0.7
94,55.2,10.3,12.44,1.6,26.2,1.9,7.0,12.2,6.1,9.06,0,1.03,0.7,-0.27,0.8
95,72.3,8.0,21.52,1.2,14.8,-1.4,2.6,6.6,4.2,8.6,0,0.89,1.13,-0.17,0.9
96,62.4,9.3,28.84,1.3,19.1,-8.0,-3.3,1.4,1.7,9.04,0,1.57,1.31,0.05,0.85
97,74.5,7.9,25.51,1.4,15.2,-7.2,-3.2,0.8,1.7,7.56,0,0.85,1.36,0.21,0.62
98,70.4,11.0,20.01,2.0,20.4,-0.8,4.7,10.2,4.8,7.95,0,2.04,2.0,0.89,0.86
