date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,41.1,12.9,28.09,1.4,0.8,-7.0,-0.5,6.0,2.9,0.72,3,-1.94,-0.91,-0.57,-0.6
1,39.8,14.2,21.81,2.0,1.6,-3.0,4.1,11.2,4.1,2.3,0,-1.24,-0.85,-0.65,-0.64
2,67.5,12.4,9.03,2.5,17.7,3.4,9.6,15.8,6.9,5.13,1,-0.95,-1.25,-0.61,-0.64
3,51.5,14.4,0.08,4.3,23.2,9.4,16.6,23.8,9.6,6.37,1,-0.89,-1.58,-0.73,-0.87
4,53.8,14.8,0.0,5.1,27.6,14.5,21.9,29.3,13.8,4.86,0,0.03,-0.4,0.03,-0.97
5,69.5,11.7,0.0,4.9,94.7,20.7,26.5,32.4,20.9,9.33,0,0.21,-0.24,-0.8,-0.45
6,66.0,9.9,0.0,4.4,167.5,23.9,28.8,33.8,30.1,12.4,0,0.8,0.3,-0.2,-0.29
7,61.5,9.1,0.0,3.7,165.4,21.8,26.3,30.9,27.6,11.94,0,0.89,0.69,0.37,0.08
8,52.3,10.3,0.0,3.0,107.3,15.8,20.9,26.1,19.0,11.33,0,1.82,1.48,0.89,0.56
9,70.4,8.2,0.0,1.8,83.4,11.1,15.2,19.3,13.3,11.24,0,2.14,1.91,1.09,0.57
10,57.2,8.0,5.06,1.2,36.5,5.1,9.1,13.1,9.0,8.94,0,2.03,1.66,1.12,0.45
11,40.5,9.3,24.93,1.0,2.6,-3.7,1.0,5.7,4.4,2.38,2,0.73,1.84,1.16,0.38
12,30.6,12.0,28.32,1.2,0.5,-7.3,-1.3,4.7,3.1,0.6,0,-0.26,2.08,1.34,0.54
13,46.4,11.1,21.28,1.6,16.2,-2.5,3.1,8.7,4.6,6.56,3,-1.31,1.51,1.13,0.33
14,41.1,14.8,16.06,3.0,0.4,0.7,8.1,15.5,5.0,0.29,1,-1.0,-0.39,1.21,0.42
15,55.0,14.0,1.72,3.9,17.6,7.2,14.2,21.2,8.3,5.65,3,-1.91,-1.93,1.0,0.18
