date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,44.4,12.4,27.59,1.4,1.9,-6.4,-0.2,6.0,3.0,1.23,3,-1.73,-0.9,-0.67,-0.92
1,46.6,14.1,21.91,2.0,2.0,-3.1,4.0,11.1,4.2,2.12,0,-1.06,-0.81,-0.77,-0.96
2,72.6,12.0,8.55,2.4,20.1,3.6,9.6,15.6,7.2,5.9,1,-1.03,-1.19,-0.79,-0.94
3,55.5,14.6,0.02,4.2,25.9,9.7,17.0,24.3,10.1,6.61,1,-0.88,-1.53,-0.9,-1.17
4,55.8,15.3,0.0,5.1,30.7,14.4,22.0,29.7,13.9,5.44,0,0.07,-0.32,-0.2,-1.26
5,72.4,11.2,0.0,4.8,91.0,21.1,26.7,32.3,20.9,9.23,0,0.26,-0.27,-0.77,-0.73
6,67.4,10.2,0.0,4.3,145.7,23.6,28.7,33.8,29.7,11.92,0,0.5,0.01,-0.5,-0.66
7,58.3,9.8,0.0,3.8,129.8,21.2,26.1,31.0,27.0,10.65,0,0.44,0.35,0.03,-0.29
8,55.1,10.7,0.0,3.0,113.1,15.6,20.9,26.3,18.7,12.35,0,1.58,1.28,0.67,0.27
9,73.4,8.2,0.0,1.8,96.3,11.0,15.1,19.2,13.5,12.0,0,2.14,1.74,0.92,0.32
10,61.2,8.5,5.26,1.3,44.2,5.0,9.2,13.5,9.0,8.75,0,2.15,1.45,0.97,0.21
11,41.7,10.9,25.25,1.0,2.0,-4.0,1.5,7.0,4.7,2.03,1,0.93,1.69,1.01,0.17
12,28.9,12.3,28.32,1.2,1.1,-7.3,-1.1,5.1,3.3,0.97,0,-0.15,2.09,1.19,0.35
13,48.1,12.9,21.81,1.7,16.8,-3.0,3.5,10.0,4.8,5.58,3,-1.39,1.56,0.91,0.08
14,44.1,15.4,16.86,3.0,0.5,0.4,8.1,15.8,5.1,0.46,1,-1.3,-0.47,0.95,0.12
15,56.9,14.7,2.1,3.9,20.6,6.9,14.2,21.6,8.4,5.98,3,-2.12,-2.05,0.74,-0.11
16,53.3,16.3,0.0,5.4,11.2,13.6,21.7,29.9,12.0,3.31,0,-1.38,-1.76,0.27,0.06
