date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,46.9,12.3,27.5,1.5,2.8,-6.3,-0.1,6.1,2.9,1.84,3,-1.84,-0.63,-0.41,-0.89
1,51.3,14.5,22.12,2.0,2.2,-3.3,4.0,11.3,4.2,2.29,0,-1.2,-0.95,-0.64,-0.97
2,73.4,11.9,9.77,2.4,23.5,3.1,9.0,15.0,7.1,6.63,1,-1.07,-1.22,-0.64,-0.98
3,57.5,15.0,0.22,4.1,30.8,9.0,16.5,24.0,10.1,7.32,0,-0.64,-1.34,-0.6,-1.17
4,58.3,15.1,0.0,4.8,42.5,13.9,21.4,29.0,14.2,6.72,0,0.33,-0.15,-0.09,-1.24
5,74.7,10.3,0.0,4.7,102.7,21.3,26.4,31.6,21.0,10.04,2,-0.16,-0.67,-0.85,-0.89
6,69.5,10.3,0.0,4.2,109.0,23.4,28.5,33.7,29.7,10.78,0,-0.13,-0.46,-0.74,-0.78
7,57.6,9.7,0.0,3.8,117.7,21.1,25.9,30.8,27.0,10.37,0,-0.53,-0.27,-0.61,-0.5
8,56.1,10.6,0.0,3.0,98.7,15.2,20.5,25.8,18.7,11.83,0,0.98,0.58,0.0,-0.01
9,75.3,8.6,0.0,1.7,87.6,10.4,14.7,19.0,13.3,10.86,0,1.76,0.98,0.23,0.03
10,62.8,8.5,5.86,1.3,47.4,4.7,8.9,13.2,8.9,9.09,0,1.91,0.54,0.28,-0.06
11,43.7,10.9,25.36,1.1,3.1,-4.1,1.4,6.9,4.5,2.6,1,0.77,1.11,0.32,-0.12
12,30.0,12.3,28.32,1.3,1.4,-7.3,-1.1,5.1,3.1,1.17,0,-0.48,1.59,0.49,0.03
13,49.8,13.3,22.22,1.7,14.5,-3.4,3.3,10.0,4.7,5.59,3,-1.73,1.03,0.17,-0.34
14,44.6,15.7,17.66,3.0,0.3,0.1,7.9,15.8,5.1,0.52,1,-1.34,-0.61,0.25,-0.26
15,59.0,14.8,2.81,3.7,27.5,6.4,13.8,21.2,8.6,6.94,3,-1.94,-1.96,-0.03,-0.44
16,57.4,16.2,0.0,5.1,14.9,13.2,21.3,29.4,12.4,4.01,0,-1.04,-1.6,-0.51,-0.39
17,57.5,12.9,0.0,5.4,74.0,19.2,25.6,32.1,18.2,8.54,0,-0.63,-1.18,-0.0,-0.5
18,71.8,10.3,0.0,4.1,162.7,22.5,27.6,32.8,28.1,13.0,0,0.68,-0.46,0.51,-0.11
19,65.6,9.4,0.0,3.4,169.0,20.5,25.2,29.9,26.7,12.25,0,0.9,0.14,0.55,-0.04
20,59.8,11.0,0.0,2.9,96.9,15.1,20.6,26.1,19.1,11.82,0,1.21,0.49,0.18,0.09
21,61.5,10.8,0.28,2.0,51.6,8.9,14.3,19.7,12.5,9.26,0,1.74,1.5,0.48,0.46
22,65.0,8.2,11.43,1.2,86.4,2.3,6.4,10.5,7.3,11.93,0,1.85,1.53,0.46,0.48
23,39.3,11.8,24.15,1.2,4.5,-3.0,2.9,8.8,4.9,3.2,4,1.63,1.59,0.38,0.43
24,15.5,13.3,28.84,1.6,0.0,-8.0,-1.3,5.4,2.0,0.0,3,-1.81,1.16,0.22,0.45
25,39.3,14.9,24.35,1.9,0.8,-5.7,1.8,9.3,3.4,1.05,0,-1.18,1.25,0.61,0.48
26,48.2,13.4,13.12,2.6,34.6,1.8,8.5,15.2,6.6,7.94,0,0.71,1.39,1.03,0.82
27,82.6,9.4,0.57,2.7,49.7,8.4,13.1,17.8,10.3,9.23,0,2.62,1.99,2.1,1.5
28,76.4,10.3,0.0,3.3,156.9,13.9,19.0,24.2,16.5,12.34,0,2.3,1.81,2.27,1.37
29,60.2,12.9,0.0,5.3,75.8,19.5,25.9,32.4,19.0,8.58,0,1.88,1.86,2.27,1.53
30,68.7,10.2,0.0,4.1,156.0,22.0,27.1,32.2,26.7,12.61,0,1.16,2.27,2.5,1.96
31,74.7,7.9,0.0,3.2,214.0,21.9,25.8,29.8,28.2,13.78,0,1.51,2.39,2.44,2.06
32,74.0,8.3,0.0,2.5,105.6,16.4,20.5,24.7,19.3,12.31,3,1.28,1.95,2.13,1.66
33,41.4,14.3,1.66,2.5,1.1,7.3,14.4,21.6,10.7,1.56,0,-0.14,0.87,1.72,1.5
34,48.7,12.1,10.93,1.6,13.4,2.5,8.5,14.6,7.7,5.07,0,-1.31,0.88,1.76,1.51
35,38.9,12.2,25.57,1.2,9.9,-4.3,1.8,7.9,4.4,4.58,0,0.53,1.3,1.99,1.64
