date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
39,89.0,7.7,0.0,2.2,204.9,11.4,15.2,19.1,14.2,17.8,0,2.87,2.86,2.34,2.5
40,68.9,10.2,0.0,3.6,124.0,15.0,20.1,25.2,17.2,12.09,2,2.28,2.33,2.41,2.46
41,63.9,13.2,0.0,4.9,43.2,18.8,25.4,32.0,20.2,6.32,0,0.72,2.22,2.51,2.47
42,73.1,9.3,0.0,4.1,195.1,24.0,28.6,33.3,29.8,13.93,0,-0.06,1.77,1.8,2.51
43,62.0,8.8,0.0,3.7,146.8,22.4,26.8,31.2,29.3,11.75,0,0.92,1.98,1.85,2.61
44,81.9,6.5,0.0,2.3,124.2,18.3,21.5,24.8,21.5,12.95,0,1.96,1.65,2.46,2.78
45,84.9,6.4,0.0,1.6,139.7,12.6,15.8,19.0,15.1,14.75,1,2.05,1.14,2.57,2.69
46,49.8,10.5,7.14,1.5,10.5,4.1,9.3,14.6,8.5,4.76,0,1.79,1.48,2.55,2.69
47,52.7,9.9,22.01,1.2,6.6,-1.6,3.4,8.4,5.3,4.75,0,-0.73,1.67,2.41,2.76
48,46.9,9.4,23.21,1.2,10.6,-2.2,2.5,7.2,4.8,4.73,0,0.06,2.08,2.31,2.83
49,65.4,9.4,17.38,1.5,22.3,-0.5,4.2,8.9,5.7,7.04,1,-0.33,1.57,2.2,2.73
50,56.0,13.0,13.12,2.6,22.1,1.8,8.3,14.8,6.3,6.21,0,0.54,0.06,1.55,2.62
51,76.9,10.7,1.17,2.6,63.4,7.7,13.0,18.4,10.8,10.52,3,-0.63,-0.52,0.84,2.1
52,54.8,14.4,0.0,4.7,22.8,14.3,21.5,28.7,15.6,5.52,3,-1.24,-1.19,0.73,2.05
53,63.9,14.7,0.0,5.2,33.5,18.4,25.7,33.1,18.8,5.25,0,0.38,0.5,1.51,2.31
54,70.1,7.8,0.0,4.0,314.4,23.8,27.7,31.6,29.3,17.16,0,0.91,0.47,1.48,2.02
55,58.3,9.9,0.0,3.7,152.3,20.4,25.3,30.3,26.6,11.97,3,0.87,0.05,0.63,1.68
56,48.3,13.3,0.0,3.4,23.5,14.6,21.2,27.9,18.1,5.98,0,-0.81,-0.29,-0.25,1.76
57,49.6,11.9,0.0,2.4,34.1,10.7,16.6,22.6,14.0,7.72,0,-1.02,0.26,-0.07,1.9
58,52.5,10.8,6.07,1.5,42.4,4.6,10.0,15.4,9.3,8.94,2,-0.26,0.67,-0.14,1.88
59,48.0,11.2,24.26,1.4,2.1,-3.1,2.5,8.1,4.0,2.2,1,-0.3,-0.84,-0.19,1.76
60,47.2,11.4,24.82,1.3,5.5,-3.6,2.1,7.8,4.5,3.19,1,-1.38,-1.5,-0.32,1.59
61,49.5,13.8,19.88,1.8,12.4,-1.6,5.3,12.2,5.7,5.43,0,0.33,-0.13,0.01,1.66
62,64.6,11.6,9.52,2.2,56.3,3.2,9.0,14.8,8.1,10.11,0,0.36,0.15,-0.21,0.98
63,69.0,12.7,0.5,3.1,43.8,8.5,14.8,21.2,11.6,8.85,0,0.21,-0.36,0.07,0.57
64,67.0,12.6,0.0,4.2,44.1,14.3,20.6,26.9,14.7,7.42,2,-0.99,-0.69,0.15,0.57
65,65.3,13.5,0.0,5.0,41.7,19.4,26.1,32.9,20.3,6.03,1,-1.24,-0.89,-1.26,0.3
66,71.5,10.8,0.0,4.2,134.5,22.9,28.3,33.7,29.3,11.59,3,-1.83,-1.44,-1.87,-0.33
67,49.7,11.5,0.0,4.6,55.5,22.6,28.3,34.1,28.1,7.63,4,-2.15,-2.03,-1.95,-1.04
68,52.6,13.7,0.0,3.4,5.1,13.8,20.6,27.5,16.4,3.01,1,-2.29,-2.2,-1.92,-1.58
69,48.8,13.1,0.04,2.5,31.0,9.6,16.1,22.7,12.2,7.3,1,-1.95,-2.25,-1.99,-1.57
70,44.9,13.5,10.68,1.9,18.8,2.6,9.3,16.1,7.2,6.26,0,-0.86,-2.17,-1.95,-1.56
71,67.8,8.9,24.71,1.1,9.2,-3.5,1.0,5.5,4.1,5.38,1,-0.94,-2.38,-1.97,-1.58
72,45.7,11.9,26.87,1.4,8.3,-5.6,0.4,6.4,3.4,4.28,0,0.6,-1.6,-1.81,-1.52
73,57.4,9.2,20.85,1.5,39.3,-2.1,2.5,7.1,4.8,9.12,0,1.45,0.14,-1.85,-1.34
74,62.2,11.6,12.07,2.2,59.5,2.2,8.0,13.8,7.3,10.43,0,1.83,1.09,-1.78,-1.35
75,72.7,10.9,0.18,2.8,70.5,9.1,14.5,20.0,12.0,10.95,1,0.74,0.87,-1.86,-1.21
76,69.2,13.1,0.0,4.2,38.3,15.7,22.2,28.8,17.3,6.71,0,0.3,0.83,-1.54,-0.95
77,66.5,13.5,0.0,5.1,97.8,20.4,27.1,33.9,21.8,9.01,0,0.36,1.09,-0.97,-1.4
78,68.9,8.5,0.0,4.0,214.7,23.5,27.7,32.0,29.5,14.5,0,0.33,0.57,-0.31,-1.54
79,53.2,9.1,0.0,4.3,134.4,24.4,28.9,33.5,31.5,11.44,0,1.01,0.89,0.89,-0.85
80,66.5,10.1,0.0,2.8,158.8,15.7,20.7,25.8,18.8,14.56,1,0.5,0.51,0.84,-0.88
81,47.0,13.4,0.33,2.5,26.8,8.8,15.5,22.2,12.0,6.78,0,1.71,1.15,1.32,-0.66
82,71.2,7.9,9.22,1.2,84.2,3.2,7.1,11.1,7.7,12.5,1,0.73,1.13,1.25,-0.65
83,20.4,10.3,27.23,1.2,0.0,-6.0,-0.8,4.4,3.1,0.12,0,1.57,1.0,1.28,-0.63
84,59.1,9.3,25.25,1.2,8.5,-4.0,0.7,5.4,3.9,4.44,3,-1.45,1.27,1.01,-0.68
85,47.4,11.9,24.5,1.8,0.2,-4.9,1.1,7.1,3.2,0.4,2,-1.72,-0.47,0.68,-0.92
86,59.2,13.8,10.27,2.7,16.1,2.9,9.8,16.7,7.1,5.51,2,-1.76,-0.55,0.28,-1.06
87,63.4,13.9,0.44,3.6,28.1,8.6,15.5,22.5,10.9,7.25,0,-1.16,-1.6,0.39,-1.01
88,65.4,13.4,0.0,4.1,49.1,14.0,20.7,27.4,15.9,7.73,2,-1.34,-1.88,-0.02,-1.05
89,52.1,14.7,0.0,5.8,66.8,19.8,27.1,34.5,19.7,6.87,0,-0.4,-1.16,-0.2,-0.74
90,61.6,9.8,0.0,4.3,199.2,22.1,27.0,31.9,27.4,13.6,0,0.01,-0.58,0.1,-0.12
91,57.6,9.5,0.0,3.9,166.2,21.3,26.0,30.8,26.4,12.56,0,0.64,-0.2,-0.33,0.4
92,64.4,9.6,0.0,3.0,101.2,16.9,21.7,26.5,19.7,11.81,0,1.07,0.43,0.17,0.7
93,54.6,11.3,0.33,2.2,89.3,8.8,14.4,20.1,11.9,12.06,1,0.86,0.39,-0.42,0.7
94,51.2,11.9,6.49,1.6,13.0,4.4,10.3,16.3,9.1,5.13,0,1.09,0.95,-0.23,0.78
95,73.0,7.7,14.19,1.0,24.4,1.4,5.2,9.1,7.0,8.52,0,0.77,1.21,-0.06,0.89
96,61.8,8.7,26.68,1.0,26.2,-5.4,-1.0,3.4,3.7,7.29,0,2.0,1.57,0.27,0.89
97,71.9,7.2,23.56,1.1,26.6,-4.8,-1.2,2.4,3.8,7.61,0,1.2,1.61,0.42,0.73
98,69.0,10.7,13.12,2.0,13.5,1.8,7.1,12.5,7.2,5.27,0,2.21,2.05,1.26,1.02
99,62.7,11.5,0.38,3.1,146.2,8.7,14.4,20.2,11.6,15.22,0,1.5,1.9,1.36,1.13
100,58.7,11.9,0.0,4.1,67.1,15.5,21.4,27.4,18.0,9.04,3,0.69,1.01,1.33,0.89
101,58.5,13.0,0.0,5.1,28.2,18.8,25.3,31.8,19.1,5.24,0,-0.65,0.58,1.25,0.72
102,69.6,9.9,0.0,3.9,165.1,22.0,26.9,31.9,28.6,12.65,1,-1.08,-0.11,0.71,0.56
103,49.9,10.6,0.0,4.2,102.6,21.5,26.8,32.1,28.1,10.08,0,0.76,0.88,1.33,0.75
104,68.5,8.4,0.0,2.7,200.5,17.5,21.7,25.9,21.1,16.3,2,0.45,-0.15,0.78,0.65
105,43.8,12.3,0.0,2.5,6.6,10.4,16.5,22.7,13.5,3.32,1,1.03,-0.38,0.72,0.24
106,46.6,12.2,13.99,1.7,12.6,1.3,7.4,13.5,6.3,4.6,3,-1.81,-0.02,0.48,0.2
107,34.9,13.1,25.57,1.5,1.3,-4.3,2.3,8.9,3.7,1.51,2,-1.71,-0.22,0.24,0.12
108,43.2,12.3,27.41,1.4,1.1,-6.2,0.0,6.2,3.2,1.3,0,-1.21,0.53,0.11,0.26
109,62.4,11.4,19.22,1.6,22.5,-1.3,4.4,10.1,5.4,7.03,0,-0.53,-1.78,0.15,0.37
110,78.7,10.1,15.26,2.0,16.2,1.0,6.0,11.1,6.0,5.77,0,0.69,-0.46,-0.32,0.67
111,65.9,12.5,0.72,3.1,75.9,8.2,14.4,20.7,11.1,11.31,0,0.71,0.2,-0.26,0.78
112,71.0,12.0,0.0,3.7,61.7,14.7,20.7,26.7,17.2,8.72,0,0.81,0.55,0.25,1.04
113,67.3,11.5,0.0,4.3,75.7,18.5,24.2,30.0,20.9,8.3,0,0.1,0.34,0.13,0.89
114,63.0,10.2,0.0,4.2,156.6,21.9,27.0,32.1,27.9,12.19,0,-0.33,0.02,0.24,0.65
115,60.0,9.1,0.0,3.8,112.9,22.3,26.8,31.4,28.9,9.85,0,-0.03,0.33,-0.38,0.72
116,65.5,9.0,0.0,2.7,109.3,16.3,20.8,25.3,20.3,12.39,0,0.26,0.2,-0.01,0.54
117,52.9,11.3,0.0,2.3,53.2,10.7,16.3,22.0,13.8,9.51,1,0.46,-0.1,-0.07,0.49
118,48.7,12.2,11.43,1.6,6.5,2.3,8.4,14.5,7.5,3.78,0,-0.38,-0.21,0.04,0.39
119,50.4,10.5,22.97,1.2,7.5,-2.0,3.3,8.6,5.1,4.28,0,-0.84,-0.05,0.17,0.28
120,41.4,10.2,25.04,1.3,16.5,-3.8,1.3,6.4,4.1,6.01,0,0.29,0.49,0.21,0.22
121,60.8,9.2,21.39,1.4,21.4,-2.6,2.0,6.6,4.6,6.95,0,0.47,-0.15,0.26,0.26
122,60.2,11.1,13.92,2.1,25.1,1.5,7.0,12.6,7.0,7.04,0,0.23,-0.26,0.09,-0.19
123,66.3,11.5,0.22,3.2,47.9,9.0,14.7,20.5,11.2,9.24,2,-0.66,-0.45,-0.31,-0.41
124,49.4,14.6,0.0,4.8,40.0,13.8,21.1,28.4,14.8,6.6,0,1.55,1.46,0.8,0.67
125,77.2,10.5,0.0,3.9,220.8,19.9,25.1,30.4,23.3,13.54,2,0.62,0.59,0.44,0.37
126,59.1,9.8,0.0,4.7,116.8,24.6,29.5,34.4,31.4,10.97,0,1.21,0.76,0.89,0.78
127,63.7,8.6,0.0,3.6,181.6,21.8,26.1,30.4,27.3,13.06,1,-0.51,0.5,0.43,0.03
128,65.2,10.3,0.0,2.9,47.6,15.8,20.9,26.1,18.9,8.21,0,0.29,0.56,0.39,0.26
129,54.2,11.6,0.28,2.2,45.5,8.9,14.7,20.5,12.1,8.74,0,-0.01,1.0,0.63,0.42
130,40.8,11.7,8.04,1.6,49.4,3.7,9.5,15.4,8.6,9.67,0,0.54,-0.28,0.65,0.51
131,40.8,10.4,24.37,1.3,12.8,-3.2,2.0,7.2,4.2,6.26,0,1.21,0.68,0.76,0.65
132,64.3,7.0,23.8,0.9,22.7,-2.7,0.8,4.3,5.0,6.92,0,1.26,0.47,0.82,0.71
133,74.8,6.7,23.01,0.9,13.4,-3.4,0.0,3.4,4.9,5.56,0,2.05,1.77,1.06,0.9
134,63.9,9.9,7.61,2.1,62.7,4.0,8.9,13.9,8.3,10.66,2,0.46,1.02,0.9,0.64
135,53.9,12.7,0.57,3.3,15.7,8.4,14.7,21.1,11.5,5.58,0,0.24,0.72,1.19,0.61
136,69.4,12.3,0.0,4.0,64.4,14.0,20.1,26.3,15.2,8.9,0,-0.02,0.9,0.28,0.69
137,63.7,13.1,0.0,5.1,113.8,20.3,26.8,33.4,20.9,9.96,0,0.55,0.61,0.92,0.85
138,70.5,8.7,0.0,4.0,182.9,22.5,26.8,31.2,27.0,13.26,2,-0.41,-0.28,-0.06,0.59
139,57.3,9.1,0.0,3.9,62.0,21.6,26.1,30.7,26.2,7.74,0,-0.62,-0.56,0.17,0.41
140,53.0,11.7,0.0,3.2,86.4,14.5,20.3,26.2,17.8,10.77,0,-0.79,-0.16,0.24,0.43
141,53.0,12.1,0.06,2.3,59.9,9.5,15.5,21.6,12.5,9.91,0,0.54,-0.12,0.17,0.58
142,52.2,10.2,7.14,1.4,37.7,4.1,9.2,14.3,9.0,8.57,0,0.6,-0.35,0.15,0.58
143,54.4,10.1,22.01,1.3,9.9,-1.6,3.5,8.6,4.8,4.8,0,0.81,-0.45,0.12,0.62
144,66.3,7.7,23.21,1.0,20.5,-2.2,1.7,5.6,5.1,6.61,0,0.68,0.72,0.06,0.62
145,73.2,8.1,15.47,1.3,16.2,0.3,4.3,8.4,6.3,6.12,0,0.65,0.83,-0.22,0.6
146,71.1,10.7,6.49,2.2,22.5,4.5,9.8,15.2,8.3,6.74,0,2.07,1.96,0.77,1.05
147,75.3,11.5,0.0,3.0,146.9,10.5,16.2,22.0,13.0,15.26,0,1.6,1.6,0.8,1.24
148,76.7,10.4,0.0,3.4,48.5,14.2,19.4,24.6,16.3,7.87,0,1.57,1.52,0.75,0.65
149,72.7,11.4,0.0,4.3,78.5,19.4,25.1,30.8,21.9,8.35,0,1.19,1.8,1.25,1.3
150,71.3,8.1,0.0,3.8,250.3,23.0,27.0,31.1,29.0,15.32,2,0.36,1.07,1.28,0.86
151,53.9,10.1,0.0,4.2,87.8,22.5,27.5,32.6,28.4,9.38,0,0.32,1.08,1.26,1.0
152,59.7,10.3,0.0,2.8,80.6,15.2,20.3,25.5,19.8,10.64,0,-0.81,0.33,1.1,0.93
153,61.4,10.8,0.02,2.2,32.1,9.7,15.1,20.5,11.9,7.13,3,-0.61,-0.05,0.76,0.67
154,34.3,13.8,10.43,2.0,3.0,2.7,9.6,16.5,6.7,2.5,4,-1.64,-0.39,0.62,0.56
155,21.6,14.0,25.25,1.7,0.0,-4.0,3.0,10.0,3.3,0.0,0,-2.02,-1.46,0.5,0.44
156,56.8,9.7,25.68,1.2,8.5,-4.4,0.5,5.4,4.0,3.99,0,-0.95,-0.99,0.5,0.39
157,70.0,9.6,21.18,1.4,17.5,-2.4,2.4,7.2,4.8,6.26,0,0.29,-1.3,0.58,0.24
158,62.3,11.4,10.78,2.5,40.8,2.7,8.4,14.1,6.5,8.84,0,0.55,-0.81,0.0,0.49
159,54.7,13.2,0.0,3.8,81.2,10.1,16.7,23.3,11.6,11.34,0,1.51,1.1,0.53,0.82
160,59.8,12.3,0.0,4.0,140.3,15.1,21.2,27.4,18.6,12.55,2,0.73,0.74,0.07,0.53
161,62.3,12.4,0.0,5.0,38.4,19.2,25.4,31.6,19.0,5.61,2,-0.55,-0.25,-1.22,0.1
162,72.9,10.1,0.0,3.9,83.3,22.0,27.0,32.1,27.8,9.24,0,-1.16,-0.17,-0.65,0.5
163,58.6,9.3,0.0,3.8,150.1,21.1,25.7,30.4,26.1,11.96,0,-0.66,-0.19,-0.64,0.5
164,65.5,11.2,0.0,3.0,82.2,16.0,21.6,27.2,19.2,10.86,0,0.81,0.15,-0.19,0.67
165,65.7,9.4,0.0,2.0,90.1,10.3,15.0,19.7,12.5,11.99,0,1.01,-0.46,0.09,0.62
166,65.1,9.5,5.26,1.4,30.5,5.0,9.7,14.5,9.0,7.61,0,1.78,0.23,0.49,0.79
167,70.7,6.3,21.77,0.9,35.2,-1.5,1.7,4.9,5.2,10.0,1,1.03,1.06,0.46,0.67
168,50.5,9.9,23.56,1.1,0.7,-2.5,2.5,7.5,5.3,1.1,1,0.62,1.16,0.37,0.6
169,48.1,10.9,19.22,1.8,15.4,-1.3,4.2,9.7,5.0,5.95,2,-1.36,1.02,0.2,0.52
170,57.9,11.8,8.55,2.6,14.5,3.6,9.5,15.4,7.0,5.43,0,0.95,1.26,0.66,0.41
171,74.5,10.3,0.01,3.0,118.6,9.8,14.9,20.1,11.4,13.86,2,0.26,0.48,-0.19,0.19
172,67.9,12.4,0.0,4.0,16.9,13.6,19.8,26.0,14.3,4.55,0,0.66,0.12,0.2,0.16
173,68.8,11.6,0.0,4.7,85.1,20.2,26.0,31.8,21.1,8.31,1,-1.1,-0.52,0.38,-0.53
174,75.8,7.9,0.0,3.7,99.8,23.3,27.2,31.2,28.7,10.28,0,-0.05,0.02,0.57,-0.03
175,54.2,8.7,0.0,4.0,191.3,22.7,27.0,31.4,28.7,13.12,0,0.42,0.6,0.9,0.21
176,72.3,7.8,0.0,2.7,126.2,19.2,23.1,27.0,23.4,13.16,0,1.55,0.38,0.8,0.44
177,64.5,8.9,0.0,2.0,77.2,11.6,16.0,20.5,14.4,11.1,1,1.13,0.5,0.57,0.49
178,60.0,10.5,7.82,1.5,2.6,3.8,9.0,14.3,8.0,2.41,0,0.84,0.67,0.49,0.7
179,41.7,9.0,24.15,1.1,27.5,-3.0,1.5,6.0,4.4,8.96,4,-0.94,1.2,0.39,0.59
180,34.7,11.6,25.47,1.6,0.2,-4.2,1.6,7.4,3.1,0.22,0,1.05,1.42,0.66,0.71
181,64.9,8.9,16.52,1.4,45.3,0.1,4.5,9.0,6.1,9.73,1,-0.27,0.53,0.72,0.62
182,70.4,11.2,11.55,2.2,7.9,2.4,8.0,13.6,6.9,4.16,0,0.92,0.26,0.45,0.69
183,75.9,11.6,0.89,3.0,69.0,8.0,13.8,19.6,10.2,10.85,1,-0.35,0.15,0.52,0.19
184,65.6,12.2,0.0,4.2,31.7,14.8,20.9,27.0,15.1,6.21,0,-0.2,-0.25,0.38,0.36
185,65.1,11.6,0.0,4.8,69.4,19.4,25.2,31.0,19.1,8.04,0,-0.11,0.28,1.04,0.89
186,71.1,9.4,0.0,3.9,197.4,21.7,26.4,31.1,26.8,13.66,0,0.42,0.14,0.82,0.92
187,71.9,8.1,0.0,3.4,150.0,22.2,26.2,30.3,27.5,11.92,0,0.36,0.11,0.31,0.82
188,62.7,10.4,0.0,2.9,57.1,15.9,21.1,26.3,19.5,9.18,1,-0.29,-0.27,-0.17,0.45
189,54.0,12.1,0.0,2.4,21.2,10.4,16.4,22.5,13.3,5.78,0,-0.69,-0.04,-0.04,0.4
190,49.9,10.3,14.25,1.4,23.5,1.2,6.3,11.5,6.6,7.02,2,-0.9,-0.05,-0.26,0.18
191,56.3,10.4,23.09,1.4,2.9,-2.1,3.1,8.3,4.3,2.26,0,-0.68,-0.49,-0.14,0.17
192,60.9,8.6,27.41,1.1,2.9,-6.2,-1.9,2.4,3.1,2.05,3,-1.85,-1.42,-0.56,0.07
193,47.2,13.5,22.32,2.0,0.0,-3.5,3.3,10.1,3.6,0.07,0,-1.55,-1.61,-0.51,0.15
194,57.5,12.2,6.06,2.9,37.1,4.7,10.8,16.9,7.1,8.16,0,0.26,-0.14,-0.31,0.07
195,68.3,11.1,0.0,3.2,102.1,10.8,16.3,21.9,12.9,12.74,0,1.03,0.25,0.08,0.36
196,79.0,10.2,0.0,3.2,52.6,13.9,19.0,24.1,16.2,8.08,1,0.7,0.07,-0.07,0.2
197,64.7,13.0,0.0,5.0,59.3,19.3,25.8,32.3,19.8,6.8,0,1.11,1.04,0.53,0.97
198,71.2,8.5,0.0,3.9,275.7,23.8,28.0,32.3,30.6,16.2,1,0.31,0.7,-0.07,0.53
199,59.3,9.1,0.0,3.7,85.0,21.1,25.6,30.2,27.0,9.32,1,0.23,0.46,-0.17,0.09
200,53.5,10.8,0.0,3.2,47.8,16.3,21.7,27.1,19.3,8.26,0,-0.61,0.4,0.29,0.08
201,50.7,11.6,0.0,2.5,91.2,11.9,17.7,23.5,14.4,12.11,0,0.23,0.3,0.3,0.21
202,42.0,11.2,8.98,1.5,34.1,3.3,8.9,14.5,8.3,8.29,0,1.25,0.68,0.48,0.17
203,56.6,8.6,15.79,1.1,20.4,0.8,5.1,9.4,6.3,7.55,3,0.05,-0.54,0.4,0.18
204,39.6,11.0,24.49,1.5,2.8,-3.3,2.2,7.7,3.7,1.81,0,-0.15,0.1,0.61,0.04
205,53.9,10.1,20.85,1.6,20.2,-2.1,3.0,8.1,4.7,6.76,0,-0.75,0.71,0.67,0.1
206,65.4,10.9,10.27,2.3,22.9,2.9,8.3,13.8,7.0,6.69,4,-1.48,-1.18,-0.08,-0.3
207,49.5,14.8,0.18,4.1,14.0,9.1,16.5,23.9,10.4,5.12,1,-1.65,-1.54,-0.46,-0.28
208,62.1,13.6,0.0,4.6,44.5,14.9,21.7,28.5,15.2,7.32,0,-1.52,-1.62,-0.35,-0.28
209,59.0,12.9,0.0,5.2,86.0,20.3,26.7,33.2,21.3,8.8,0,-0.71,-1.25,-1.34,-0.51
210,66.3,8.6,0.0,4.3,155.8,24.2,28.5,32.8,30.0,11.63,3,-1.11,-1.63,-1.44,-1.06
211,54.5,9.9,0.0,4.2,66.8,22.8,27.7,32.7,28.6,8.15,3,-1.66,-1.9,-1.59,-1.26
212,57.4,12.3,0.0,3.4,22.2,16.0,22.1,28.3,18.2,5.89,0,-1.71,-1.55,-1.73,-1.1
213,48.1,13.5,0.15,2.5,55.4,9.2,15.9,22.7,12.6,9.6,0,-0.68,-1.24,-1.6,-1.02
214,59.6,9.1,6.71,1.3,40.2,4.3,8.8,13.4,9.1,8.88,0,0.45,-1.34,-1.72,-0.99
215,45.8,10.2,21.02,1.2,4.8,-1.2,3.9,9.0,5.5,4.05,0,0.84,-1.35,-1.58,-0.92
216,47.1,10.7,24.37,1.2,24.1,-3.2,2.2,7.6,4.8,7.07,0,0.38,-0.54,-1.57,-0.76
217,42.5,11.4,16.43,1.7,25.2,-0.1,5.6,11.3,6.3,7.33,0,0.98,0.9,-1.52,-0.65
218,65.9,12.2,11.04,2.3,42.7,2.6,8.7,14.8,7.2,8.89,0,1.65,1.67,-0.76,-0.59
219,69.3,11.7,0.72,2.7,96.9,8.2,14.0,19.9,12.2,12.61,1,0.87,0.9,-0.72,-0.79
220,50.4,13.4,0.0,4.6,49.8,13.0,19.7,26.4,13.1,7.76,0,0.43,0.74,-0.8,-0.75
221,53.4,13.2,0.0,5.5,90.9,20.2,26.8,33.4,20.4,8.98,0,0.76,1.3,0.17,-0.76
222,66.7,8.3,0.0,4.0,272.3,23.0,27.1,31.3,29.1,16.12,0,0.74,0.97,0.64,-0.59
223,58.8,8.6,0.0,3.9,131.6,22.5,26.8,31.1,28.2,11.43,0,1.72,1.58,1.71,0.21
