date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,49.5,12.0,26.58,1.4,3.7,-5.3,0.7,6.7,3.5,2.13,3,-1.88,-0.22,-0.49,-0.95
1,55.1,14.3,21.28,2.0,2.8,-2.5,4.7,11.9,4.7,2.5,0,-1.05,-0.94,-0.71,-1.04
2,74.3,11.6,8.55,2.3,30.9,3.6,9.4,15.2,7.6,7.44,1,-1.01,-1.18,-0.74,-1.08
3,59.8,14.7,0.11,3.9,33.8,9.3,16.6,24.0,11.0,7.8,0,-0.5,-1.24,-0.72,-1.27
4,58.5,14.7,0.0,4.7,51.2,14.2,21.5,28.9,15.3,7.69,0,0.21,-0.2,-0.47,-1.43
5,75.4,10.6,0.0,4.6,105.9,21.6,26.9,32.2,22.5,9.55,2,-0.59,-0.96,-1.27,-1.18
6,69.7,10.5,0.0,4.3,93.3,23.9,29.1,34.4,30.8,9.62,1,-0.67,-0.83,-0.86,-1.05
7,58.1,9.5,0.0,3.9,109.5,21.9,26.6,31.4,28.3,10.27,0,-0.97,-0.7,-0.97,-0.78
8,57.1,10.5,0.0,3.0,95.5,15.9,21.1,26.4,19.8,11.15,0,0.23,-0.24,-0.68,-0.54
9,72.8,9.6,0.0,1.9,57.5,11.0,15.8,20.6,14.1,9.31,0,1.26,0.15,-0.46,-0.45
10,64.4,8.5,3.78,1.3,52.7,5.8,10.0,14.3,9.8,9.88,0,1.35,-0.28,-0.41,-0.56
11,44.2,10.1,23.56,1.1,5.4,-2.5,2.6,7.7,5.2,3.76,2,0.75,0.46,-0.4,-0.61
12,30.0,12.1,27.67,1.3,1.8,-6.5,-0.4,5.7,3.4,1.51,0,-0.79,0.97,-0.25,-0.51
13,49.3,13.2,21.07,1.8,16.3,-2.3,4.3,10.9,5.1,5.88,3,-2.04,0.0,-0.63,-0.9
14,45.7,15.5,16.06,3.0,0.5,0.7,8.4,16.2,5.7,0.7,0,-1.38,-0.71,-0.51,-0.83
15,59.5,14.4,2.51,3.5,37.2,6.6,13.8,21.0,9.5,8.04,3,-1.85,-2.01,-0.83,-1.0
16,60.0,15.7,0.0,4.9,16.1,13.4,21.2,29.1,13.7,4.41,0,-0.91,-1.64,-1.19,-1.06
17,60.9,12.7,0.0,5.1,79.2,19.3,25.6,32.0,19.8,8.36,0,-0.92,-1.38,-0.76,-1.26
18,72.1,10.2,0.0,4.0,141.9,22.9,28.0,33.1,29.6,11.77,0,0.44,-0.61,-0.07,-0.61
19,67.6,9.1,0.0,3.4,181.8,21.2,25.7,30.3,28.0,12.98,0,0.48,-0.14,-0.1,-0.75
20,60.4,10.8,0.0,2.9,82.4,15.9,21.3,26.7,20.3,10.82,0,1.04,0.12,-0.18,-0.59
21,61.0,11.2,0.06,2.0,50.4,9.5,15.1,20.7,13.3,9.24,0,1.48,1.15,0.08,-0.26
22,64.8,8.1,8.74,1.2,89.4,3.4,7.4,11.5,8.1,12.54,0,1.76,1.16,0.06,-0.23
23,40.3,11.3,22.97,1.2,6.1,-2.0,3.7,9.4,5.6,4.23,4,1.52,1.4,-0.02,-0.3
24,15.0,13.4,28.4,1.6,0.0,-7.4,-0.7,6.0,2.4,0.01,3,-1.93,0.81,-0.14,-0.28
25,40.1,14.5,23.47,1.9,2.0,-4.7,2.6,9.9,3.8,1.91,0,-1.24,1.09,0.28,-0.26
26,48.8,12.9,10.53,2.6,42.0,2.8,9.2,15.7,7.2,8.53,0,0.66,1.31,0.67,0.09
27,83.2,9.3,0.27,2.5,56.7,8.9,13.5,18.2,11.2,9.88,0,2.5,1.87,1.82,0.87
28,78.1,9.7,0.0,3.2,169.8,14.7,19.5,24.4,17.6,13.5,0,2.22,1.71,1.94,0.72
29,62.6,12.3,0.0,5.0,79.1,19.7,25.8,32.0,20.4,8.05,0,1.67,1.67,2.05,1.05
30,72.0,9.1,0.0,3.9,153.0,22.7,27.2,31.8,28.1,11.96,0,1.36,2.35,2.47,1.74
31,76.0,7.3,0.0,3.1,259.9,22.6,26.2,29.9,29.5,15.33,0,1.56,2.35,2.37,1.76
32,72.4,8.1,0.0,2.6,98.9,17.4,21.4,25.5,20.4,11.65,3,1.52,1.97,2.1,1.47
33,43.3,13.7,0.66,2.5,1.6,8.3,15.1,22.0,11.5,1.79,1,-0.39,0.96,1.71,1.28
34,50.9,12.0,8.51,1.6,10.6,3.5,9.5,15.5,8.5,4.76,0,-1.51,0.95,1.71,1.28
35,40.8,11.9,24.37,1.2,6.6,-3.2,2.8,8.8,5.0,4.41,0,0.18,1.45,1.95,1.42
36,60.0,7.6,24.03,1.0,29.4,-2.9,0.9,4.7,4.7,6.9,0,1.79,0.43,2.2,1.56
37,76.7,7.4,25.64,1.0,29.3,-6.2,-2.5,1.2,3.4,7.76,0,1.85,-0.04,2.18,1.73
38,64.3,10.2,9.03,2.1,23.8,3.4,8.5,13.6,7.9,6.59,0,3.19,2.79,2.68,2.29
39,88.8,8.0,0.0,2.3,188.9,11.3,15.3,19.3,13.6,16.99,0,2.89,2.83,2.32,2.52
40,66.3,10.5,0.0,3.8,109.6,14.9,20.1,25.4,16.7,11.12,2,2.24,2.29,2.28,2.51
41,60.3,13.6,0.0,5.2,28.3,18.9,25.7,32.5,19.4,5.24,0,1.04,2.44,2.6,2.57
42,75.4,9.5,0.0,3.9,220.8,23.4,28.1,32.9,29.4,14.37,0,0.24,2.01,2.02,2.65
43,64.3,8.8,0.0,3.6,140.4,22.2,26.6,31.0,28.9,11.35,0,1.27,2.19,2.01,2.73
44,81.6,6.7,0.0,2.3,118.4,18.0,21.3,24.7,21.0,12.63,0,1.92,1.86,2.57,2.87
45,84.9,6.6,0.0,1.6,126.9,12.3,15.6,18.9,14.8,14.15,1,2.01,1.4,2.7,2.78
46,49.4,10.4,8.27,1.5,10.1,3.6,8.8,14.0,8.3,4.59,0,1.75,1.76,2.7,2.79
47,50.6,9.9,23.21,1.2,5.4,-2.2,2.8,7.8,5.0,4.14,0,-0.71,1.63,2.57,2.87
48,45.2,9.3,24.03,1.2,9.1,-2.9,1.8,6.5,4.5,3.92,0,0.07,2.02,2.47,2.92
49,62.1,9.8,18.76,1.5,20.4,-1.1,3.8,8.7,5.3,6.61,1,-0.44,1.49,2.35,2.8
50,53.2,13.4,14.72,2.7,15.6,1.2,7.9,14.6,5.9,4.94,0,0.62,0.14,1.74,2.74
51,75.6,11.1,1.49,2.7,59.6,7.4,12.9,18.5,10.5,10.11,3,-0.5,-0.39,1.08,2.17
52,52.5,14.8,0.0,4.8,19.1,14.0,21.4,28.8,15.0,4.93,3,-0.99,-1.01,1.08,2.1
53,61.3,14.8,0.0,5.4,30.2,18.5,25.9,33.3,18.2,5.04,0,0.17,0.39,1.44,2.32
54,69.1,8.2,0.0,4.0,276.1,23.2,27.3,31.4,28.8,15.56,0,0.58,0.2,1.3,2.05
55,57.6,10.1,0.0,3.8,132.1,20.3,25.3,30.4,26.2,10.96,3,0.41,-0.24,0.38,1.67
56,45.3,13.7,0.0,3.5,22.1,14.4,21.2,28.1,17.7,5.74,0,-1.15,-0.7,-0.57,1.73
57,47.4,12.3,0.0,2.4,26.2,10.3,16.4,22.6,13.6,6.88,0,-1.07,-0.14,-0.34,1.88
58,52.3,10.9,7.14,1.5,44.1,4.1,9.5,15.0,8.8,8.89,2,-0.23,0.23,-0.42,1.85
59,45.1,11.5,25.25,1.4,1.3,-4.0,1.8,7.6,3.8,1.45,1,-0.17,-1.1,-0.48,1.72
60,46.0,11.6,25.47,1.3,3.8,-4.2,1.6,7.4,4.2,2.1,2,-1.56,-1.61,-0.63,1.55
61,46.8,14.0,20.96,1.9,10.6,-2.2,4.8,11.8,5.3,4.87,0,0.3,-0.13,-0.25,1.63
62,64.6,11.8,10.53,2.2,51.3,2.8,8.7,14.6,7.7,9.23,0,0.46,0.29,-0.53,0.94
63,67.4,13.2,0.8,3.2,39.0,8.1,14.7,21.3,11.1,8.31,1,0.27,-0.38,-0.29,0.52
64,64.4,13.0,0.0,4.4,33.4,14.2,20.7,27.2,14.2,6.19,2,-0.9,-0.62,-0.22,0.57
65,62.9,13.8,0.0,5.2,39.0,19.3,26.2,33.1,19.5,5.87,0,-0.97,-0.62,-1.24,0.24
66,72.0,10.9,0.0,4.1,152.0,22.6,28.0,33.5,28.8,12.01,3,-1.54,-1.18,-1.73,-0.35
67,52.2,11.5,0.0,4.4,60.3,22.2,27.9,33.7,27.8,7.87,4,-1.92,-1.87,-1.81,-1.04
68,52.9,14.1,0.0,3.3,7.0,13.1,20.1,27.2,15.9,3.26,1,-2.19,-2.06,-1.77,-1.58
69,47.8,13.4,0.28,2.5,26.9,8.9,15.6,22.3,11.8,6.87,1,-1.86,-2.05,-1.88,-1.57
70,42.7,13.6,12.44,1.9,16.0,1.9,8.7,15.5,6.8,5.67,0,-0.93,-1.99,-1.82,-1.56
71,64.1,9.2,25.36,1.1,6.4,-4.1,0.5,5.1,3.9,4.27,1,-1.0,-2.25,-1.82,-1.57
72,44.4,12.2,27.59,1.4,9.0,-6.4,-0.3,5.8,3.1,3.95,0,0.66,-1.55,-1.63,-1.51
73,55.2,9.6,21.7,1.4,34.3,-2.9,1.9,6.7,4.5,8.37,0,1.55,0.19,-1.67,-1.31
74,60.9,11.8,13.12,2.2,53.4,1.8,7.7,13.6,6.9,9.43,0,1.87,1.18,-1.52,-1.33
75,71.3,11.4,0.32,2.9,65.0,8.8,14.5,20.2,11.6,10.45,1,0.83,0.97,-1.59,-1.21
76,65.6,13.7,0.0,4.5,33.1,15.4,22.2,29.1,16.5,6.12,0,0.25,0.85,-1.32,-1.0
77,63.8,13.8,0.0,5.3,80.4,20.2,27.1,34.0,20.9,8.35,0,0.25,1.13,-0.91,-1.33
78,68.7,8.7,0.0,4.1,209.5,23.3,27.6,32.0,28.9,14.1,0,0.34,0.64,-0.25,-1.37
79,57.8,9.1,0.0,4.1,134.2,24.1,28.6,33.2,30.7,11.27,0,1.16,1.0,1.0,-0.6
80,66.2,10.2,0.0,2.8,158.9,15.3,20.4,25.5,18.5,14.53,1,0.65,0.57,0.95,-0.62
81,45.2,13.5,0.52,2.4,18.6,8.5,15.2,22.0,11.9,5.58,0,1.7,1.23,1.4,-0.44
82,70.4,8.1,10.19,1.2,74.6,2.8,6.8,10.9,7.3,11.58,1,0.64,1.24,1.35,-0.42
83,17.1,10.6,27.84,1.2,0.0,-6.7,-1.4,3.9,3.0,0.11,0,1.49,1.07,1.38,-0.4
84,56.7,9.8,26.09,1.2,7.3,-4.8,0.1,5.0,3.7,3.7,2,-1.29,1.32,1.13,-0.41
85,44.1,12.1,25.22,1.7,0.4,-5.7,0.4,6.5,3.0,0.65,2,-1.66,-0.54,0.75,-0.69
86,58.0,14.2,11.55,2.8,10.9,2.4,9.5,16.6,6.7,4.28,1,-1.62,-0.44,0.35,-0.81
87,63.5,14.2,0.57,3.7,28.2,8.4,15.5,22.6,10.4,7.12,0,-1.1,-1.51,0.48,-0.74
88,62.9,13.9,0.0,4.3,40.8,13.8,20.7,27.7,15.3,6.91,2,-1.2,-1.73,0.14,-0.79
89,49.3,14.9,0.0,6.0,61.0,19.7,27.1,34.6,18.8,6.66,0,-0.84,-1.42,-0.32,-0.76
90,61.4,10.2,0.0,4.4,163.4,21.9,27.0,32.1,26.9,12.4,0,-0.46,-0.94,-0.17,-0.25
91,58.6,9.7,0.0,3.9,150.3,20.9,25.7,30.6,25.7,11.77,0,0.31,-0.43,-0.57,0.32
92,64.0,9.9,0.0,2.9,103.6,16.5,21.4,26.4,19.1,11.94,0,1.14,0.25,0.04,0.66
93,53.9,11.6,0.74,2.1,88.8,8.2,14.0,19.8,11.6,12.01,0,1.13,0.23,-0.51,0.69
94,50.7,11.9,7.82,1.6,15.1,3.8,9.7,15.7,8.7,5.32,0,1.3,0.79,-0.33,0.77
95,70.5,7.9,15.79,1.0,20.7,0.8,4.7,8.7,6.6,7.61,0,0.73,1.24,-0.18,0.86
96,59.8,9.1,27.14,1.0,20.4,-5.9,-1.3,3.3,3.6,5.7,0,1.87,1.73,0.13,0.86
97,70.6,7.6,24.09,1.1,24.3,-5.4,-1.6,2.2,3.7,7.14,0,1.22,1.82,0.33,0.7
98,67.5,11.1,14.19,2.0,10.6,1.4,6.9,12.5,6.9,4.52,0,2.24,2.11,1.22,1.0
99,61.9,12.0,0.57,3.2,139.5,8.4,14.4,20.4,11.1,14.79,0,1.61,1.94,1.31,1.12
100,56.8,12.3,0.0,4.3,57.9,15.3,21.4,27.6,17.3,8.22,3,0.77,1.08,1.25,0.9
101,55.5,13.3,0.0,5.4,23.3,18.8,25.4,32.1,18.1,4.85,0,-0.99,0.49,1.22,0.63
102,69.8,10.2,0.0,3.9,138.5,21.5,26.6,31.7,28.1,11.59,2,-1.42,-0.29,0.72,0.4
103,48.6,10.8,0.0,4.2,95.5,21.1,26.5,31.9,27.4,9.67,0,0.7,0.89,1.41,0.66
104,68.5,8.8,0.0,2.7,210.4,17.0,21.4,25.8,20.2,16.59,2,0.68,-0.2,0.86,0.6
105,43.1,12.6,0.01,2.4,8.1,9.8,16.1,22.4,13.2,3.64,1,1.3,-0.46,0.76,0.19
106,44.5,12.4,15.8,1.7,9.1,0.6,6.8,13.0,6.1,3.86,2,-1.66,-0.05,0.54,0.15
107,32.0,13.4,26.39,1.4,0.9,-5.1,1.6,8.3,3.6,1.0,2,-1.62,0.06,0.33,0.09
108,41.3,12.7,28.09,1.3,0.8,-7.0,-0.6,5.8,3.1,0.85,0,-1.17,0.88,0.16,0.19
109,59.9,11.7,20.74,1.7,18.3,-2.0,3.9,9.8,5.0,6.19,0,-0.46,-1.65,0.2,0.33
110,77.0,10.8,16.86,2.0,12.9,0.4,5.8,11.2,5.7,4.92,0,0.62,-0.43,-0.36,0.6
111,66.5,13.1,1.07,3.2,64.5,7.8,14.3,20.9,10.7,10.4,0,0.72,0.24,-0.28,0.71
112,68.1,12.5,0.0,4.0,54.9,14.5,20.7,27.0,16.5,8.05,0,0.77,0.53,0.23,0.95
113,64.4,11.8,0.0,4.6,67.4,18.5,24.4,30.3,20.2,7.89,0,0.0,0.26,0.23,0.92
114,62.4,10.4,0.0,4.2,147.4,21.5,26.7,31.9,27.5,11.58,0,-0.28,0.08,0.49,0.8
115,62.8,8.9,0.0,3.7,119.8,22.0,26.4,30.9,28.3,10.11,0,-0.15,0.25,-0.41,0.76
116,61.9,9.5,0.0,2.8,92.1,16.0,20.7,25.5,19.7,11.35,0,0.14,0.07,-0.11,0.5
117,51.3,11.6,0.0,2.3,43.3,10.1,15.9,21.7,13.3,8.55,1,0.12,-0.24,-0.14,0.44
118,46.0,12.5,13.47,1.6,6.2,1.5,7.7,14.0,7.1,3.62,0,-0.5,-0.37,-0.07,0.33
