date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,38.3,12.7,28.4,1.3,0.8,-7.4,-1.0,5.4,2.6,1.1,3,-1.67,-0.83,-0.37,-0.33
1,36.8,14.1,22.42,1.9,1.5,-3.6,3.5,10.6,3.8,2.14,0,-1.08,-0.69,-0.4,-0.37
2,67.7,12.3,9.52,2.5,12.7,3.2,9.3,15.5,6.5,4.72,1,-1.01,-1.15,-0.4,-0.39
3,50.0,14.6,0.18,4.3,19.5,9.1,16.4,23.7,9.0,5.86,2,-1.01,-1.55,-0.61,-0.61
4,52.8,15.3,0.0,5.2,23.1,13.9,21.5,29.2,12.7,4.7,0,-0.18,-0.52,0.03,-0.75
5,67.5,12.3,0.0,4.9,75.8,19.8,25.9,32.1,19.9,9.0,0,0.1,-0.35,-0.64,-0.37
6,64.2,10.0,0.0,4.3,154.5,23.2,28.2,33.2,28.9,12.88,0,0.79,0.26,-0.21,-0.22
7,61.0,9.3,0.0,3.7,167.6,21.0,25.6,30.3,26.3,12.77,0,0.88,0.6,0.32,0.06
8,52.1,10.7,0.0,3.0,98.0,15.1,20.4,25.8,18.2,11.74,0,1.84,1.44,0.93,0.6
9,70.1,8.0,0.0,1.8,92.2,10.7,14.7,18.7,12.7,11.96,0,2.19,1.86,1.15,0.66
10,55.4,8.4,6.49,1.2,37.9,4.4,8.6,12.8,8.4,8.3,0,2.25,1.75,1.18,0.56
11,39.0,9.8,25.57,1.0,1.6,-4.3,0.6,5.5,4.1,1.93,0,1.05,1.95,1.22,0.54
12,27.6,12.0,28.77,1.1,0.9,-7.9,-1.9,4.1,3.0,1.1,0,0.08,2.2,1.36,0.7
13,45.4,11.2,21.7,1.6,13.8,-2.9,2.7,8.3,4.3,5.96,2,-0.93,1.92,1.19,0.54
14,40.8,14.7,17.13,2.9,0.3,0.3,7.6,15.0,4.6,0.34,1,-1.03,-0.2,1.22,0.58
15,52.4,14.1,2.37,4.0,12.7,6.7,13.7,20.8,7.5,4.82,4,-1.99,-1.86,1.04,0.31
16,46.4,15.5,0.0,5.6,11.4,13.7,21.4,29.2,10.8,3.24,1,-1.64,-1.77,0.63,0.41
17,46.6,13.2,0.0,5.6,42.4,18.5,25.1,31.7,17.1,7.01,0,-0.53,-0.89,0.95,0.22
18,69.0,10.0,0.0,4.1,187.2,22.2,27.2,32.2,27.2,14.24,0,0.72,-0.3,1.03,0.58
19,55.9,9.5,0.0,3.8,180.4,20.7,25.4,30.2,26.0,13.25,0,1.24,0.16,0.9,0.78
20,58.2,10.5,0.0,3.0,81.6,15.7,20.9,26.2,18.4,10.82,0,1.09,0.46,0.33,0.82
21,53.3,10.5,0.19,2.1,35.5,9.1,14.3,19.6,11.7,7.79,0,1.57,1.4,0.53,1.08
22,60.4,8.2,12.7,1.2,60.9,1.8,5.9,10.0,6.7,10.35,1,1.56,1.64,0.5,1.08
23,36.1,10.3,24.15,1.1,1.6,-3.0,2.2,7.4,4.6,1.56,3,1.38,1.37,0.41,1.05
24,13.0,13.0,29.31,1.4,0.0,-8.7,-2.2,4.3,2.0,0.0,2,-1.75,1.06,0.23,1.06
25,35.5,14.1,24.52,1.8,0.3,-5.9,1.2,8.3,3.1,0.69,0,-1.06,0.96,0.47,1.07
26,43.6,13.1,11.55,2.8,24.4,2.4,8.9,15.5,6.0,6.3,0,0.95,1.42,0.95,1.37
27,75.4,9.5,0.5,2.9,38.3,8.5,13.2,18.0,9.6,8.11,0,2.47,1.92,1.92,1.87
28,72.9,10.7,0.0,3.5,108.2,13.7,19.0,24.4,15.6,9.96,0,2.13,1.76,2.11,1.8
29,53.6,13.3,0.0,5.4,63.4,19.1,25.7,32.4,18.8,8.33,0,1.84,1.84,2.12,1.85
30,59.6,10.0,0.0,4.4,193.8,22.0,27.0,32.0,26.6,14.4,0,1.47,2.19,2.35,2.08
31,69.6,7.9,0.0,3.3,216.0,22.0,25.9,29.9,27.9,14.44,0,1.63,2.3,2.31,2.08
32,69.3,9.2,0.0,2.7,63.0,16.1,20.7,25.3,18.3,9.51,2,1.05,1.92,2.06,1.68
33,30.3,13.9,1.66,2.5,2.1,7.3,14.2,21.2,10.1,2.0,0,-0.39,1.1,1.75,1.54
34,38.7,11.1,11.18,1.5,12.4,2.4,7.9,13.5,7.1,4.99,0,-0.91,1.18,1.84,1.58
35,34.1,10.3,25.68,1.0,11.7,-4.4,0.8,6.0,4.1,4.78,0,0.62,1.11,1.96,1.64
36,53.5,8.1,26.68,0.9,8.3,-5.4,-1.3,2.8,3.9,5.13,0,1.92,0.4,2.15,1.72
37,61.5,8.3,26.71,1.0,13.1,-7.6,-3.4,0.8,3.2,5.86,0,2.04,0.51,2.19,1.86
38,62.6,9.6,10.78,2.1,13.2,2.7,7.5,12.3,6.8,4.8,0,2.87,2.72,2.6,2.32
39,85.0,8.1,0.0,2.5,104.5,10.2,14.2,18.3,12.0,12.74,0,2.91,2.85,2.31,2.58
40,63.1,10.8,0.0,4.0,86.0,14.8,20.2,25.6,15.8,8.92,2,2.09,2.26,2.18,2.57
41,54.6,13.8,0.0,5.4,17.8,18.4,25.3,32.2,18.2,4.77,0,2.04,2.68,2.66,2.72
42,76.1,8.7,0.0,3.7,279.3,22.5,26.8,31.2,27.3,17.21,0,1.22,2.3,2.29,2.62
43,64.6,9.0,0.0,3.5,133.1,21.1,25.6,30.1,27.2,11.59,0,2.1,2.54,2.44,2.83
44,74.0,8.3,0.0,2.4,89.4,16.0,20.1,24.3,19.3,11.32,0,1.59,2.36,2.8,3.02
45,75.5,7.5,0.0,1.6,77.3,10.8,14.5,18.3,13.3,11.12,0,1.83,1.89,2.76,2.92
46,39.6,11.1,11.94,1.4,6.1,2.1,7.6,13.2,7.3,3.5,0,1.6,2.33,2.77,2.96
