date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,46.3,12.1,28.25,1.4,3.0,-7.2,-1.1,5.0,2.2,2.31,3,-1.63,-0.94,-0.76,-0.92
1,47.9,13.6,22.62,2.0,2.1,-3.8,3.0,9.8,3.2,2.48,0,-0.9,-0.6,-0.94,-0.98
2,74.7,10.8,9.77,2.4,18.2,3.1,8.5,13.9,6.2,6.07,1,-0.91,-0.96,-0.93,-0.92
3,56.6,14.0,0.32,4.1,30.2,8.8,15.8,22.8,8.8,7.69,0,-0.6,-1.13,-0.95,-1.06
4,57.4,14.8,0.0,4.8,40.9,13.2,20.6,28.0,12.2,7.43,0,0.49,0.13,-0.08,-1.1
5,75.2,10.4,0.0,4.4,95.8,19.6,24.8,30.0,19.0,11.06,1,0.32,-0.15,-0.42,-0.75
6,68.0,9.9,0.0,4.1,115.7,22.2,27.1,32.1,26.9,12.25,0,0.33,0.02,-0.54,-0.93
7,56.0,9.6,0.0,3.8,114.0,19.9,24.7,29.5,24.5,11.65,0,-0.1,0.21,-0.05,-0.61
8,55.8,10.2,0.0,2.9,101.4,14.5,19.6,24.7,16.8,13.08,0,1.61,1.35,0.88,0.18
9,75.3,7.3,0.0,1.7,126.4,10.1,13.7,17.4,11.9,15.1,0,2.13,1.7,1.09,0.28
10,59.6,7.9,7.14,1.3,42.2,4.1,8.0,12.0,7.8,8.92,0,2.37,1.33,1.1,0.2
11,40.3,10.7,26.19,1.2,1.4,-4.9,0.5,5.9,3.6,1.92,0,0.9,1.74,1.13,0.19
12,27.6,11.9,28.77,1.2,2.0,-7.9,-1.9,4.1,2.6,1.8,0,-0.35,2.06,1.24,0.32
13,47.4,12.7,22.71,1.8,11.6,-3.9,2.5,8.9,3.8,5.47,3,-1.56,1.92,0.97,-0.01
14,44.4,14.6,17.92,3.0,0.6,0.0,7.3,14.6,4.2,0.58,1,-1.59,-0.73,0.93,-0.01
15,56.0,14.1,3.44,3.8,16.7,6.0,13.0,20.1,7.2,5.74,3,-2.02,-2.03,0.71,-0.17
16,55.9,15.7,0.0,5.0,17.3,12.5,20.3,28.2,10.6,5.03,0,-1.4,-1.78,0.1,0.01
17,58.3,12.9,0.0,5.2,52.3,17.8,24.2,30.7,16.0,8.37,0,-0.62,-1.27,0.49,0.04
18,71.1,10.1,0.0,4.0,152.1,21.3,26.3,31.4,25.5,13.73,0,0.49,-0.62,0.84,0.21
19,58.5,9.4,0.0,3.7,152.0,19.6,24.3,29.0,24.0,13.41,0,1.07,0.07,0.92,0.57
20,57.4,11.1,0.0,2.9,109.9,14.2,19.7,25.3,17.0,13.54,0,1.2,0.46,0.13,0.64
21,59.0,9.8,0.45,2.0,47.1,8.6,13.5,18.4,11.0,9.73,0,1.67,1.41,0.4,0.96
22,63.9,7.5,12.7,1.2,70.8,1.8,5.5,9.3,6.3,11.26,0,1.65,1.63,0.4,0.96
23,37.2,11.3,25.25,1.2,2.0,-4.0,1.7,7.4,4.1,2.1,3,1.52,1.56,0.28,0.91
24,14.3,12.8,29.05,1.5,0.0,-8.3,-1.9,4.5,1.6,0.0,3,-1.77,1.23,0.16,0.92
25,39.2,14.3,24.68,1.9,0.1,-6.1,1.1,8.3,2.6,0.25,0,-1.08,1.11,0.49,0.92
26,47.3,12.7,13.12,2.7,28.4,1.8,8.1,14.5,5.6,7.48,0,0.89,1.47,1.02,1.24
27,80.1,8.6,0.89,2.7,47.2,8.0,12.3,16.6,9.0,9.58,0,2.74,2.1,2.11,1.83
28,72.9,9.9,0.0,3.3,129.3,13.3,18.2,23.2,14.9,13.03,0,2.3,1.86,2.28,1.66
29,61.2,13.4,0.0,5.0,65.5,17.8,24.5,31.2,17.2,8.98,0,1.51,1.6,2.09,1.63
30,63.4,10.3,0.0,4.3,128.4,21.0,26.1,31.3,24.2,12.49,0,0.6,1.88,2.16,1.91
