date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,47.6,11.7,26.48,1.4,3.6,-5.2,0.7,6.6,3.5,2.32,3,-1.81,-0.15,0.0,-0.75
1,54.1,13.7,20.96,2.0,2.1,-2.2,4.7,11.6,4.7,2.28,0,-1.24,-0.96,-0.24,-0.88
2,72.1,11.5,8.31,2.4,30.4,3.7,9.4,15.2,7.5,7.3,1,-1.07,-1.07,-0.19,-0.89
3,61.4,14.2,0.06,3.9,34.8,9.5,16.6,23.7,10.9,7.78,0,-0.17,-0.92,0.01,-1.01
4,58.7,14.0,0.0,4.6,69.8,14.4,21.4,28.4,15.3,8.66,0,0.7,0.19,0.33,-0.96
5,73.5,10.2,0.0,4.6,131.5,21.7,26.8,31.9,22.9,10.56,3,-0.38,-0.82,-0.86,-0.73
6,69.6,10.1,0.0,4.3,88.1,24.2,29.2,34.3,31.2,9.05,0,-0.54,-0.56,-0.59,-0.46
7,60.9,8.9,0.0,3.8,121.3,22.5,26.9,31.4,28.9,10.51,0,-0.87,-0.34,-0.61,-0.16
8,57.7,9.9,0.0,3.0,102.2,16.6,21.5,26.5,20.4,11.1,0,0.27,-0.09,-0.47,-0.02
9,69.1,9.8,0.0,2.0,35.8,11.1,16.0,20.9,14.2,7.36,0,1.11,0.08,-0.37,-0.03
10,63.2,8.6,3.44,1.3,40.2,6.0,10.3,14.6,9.8,9.93,0,0.91,-0.48,-0.33,-0.15
11,43.0,9.6,23.09,1.1,7.7,-2.1,2.7,7.5,5.2,4.98,2,0.51,0.43,-0.32,-0.23
12,28.3,12.2,27.67,1.3,1.4,-6.5,-0.4,5.7,3.3,1.31,0,-0.75,0.79,-0.16,-0.11
13,47.8,12.9,20.96,1.8,18.6,-2.2,4.3,10.8,5.0,6.16,3,-2.01,-0.58,-0.5,-0.49
14,45.0,15.1,15.52,3.0,0.7,0.9,8.4,16.0,5.5,1.0,0,-1.35,-0.84,-0.41,-0.4
15,59.9,14.2,2.37,3.5,35.2,6.7,13.8,20.9,9.4,7.77,3,-1.8,-1.99,-0.84,-0.55
16,60.5,15.0,0.0,4.8,15.1,13.6,21.1,28.6,13.7,4.16,0,-0.7,-1.42,-1.2,-0.59
17,60.5,12.1,0.0,5.0,97.8,19.5,25.5,31.6,20.2,9.17,0,-0.68,-1.16,-0.62,-0.91
18,73.2,9.5,0.0,4.0,161.5,23.4,28.1,32.9,30.1,12.15,0,0.77,-0.28,0.11,-0.32
19,67.1,8.6,0.0,3.4,202.8,21.7,26.0,30.3,28.6,13.4,0,0.83,0.24,0.07,-0.39
20,62.0,9.5,0.0,2.9,90.5,17.0,21.7,26.5,20.9,10.57,0,1.44,0.5,0.14,-0.24
21,58.7,10.5,0.0,2.1,51.4,10.1,15.3,20.6,13.4,9.14,0,1.63,1.45,0.37,0.01
22,62.4,8.3,8.27,1.2,75.7,3.6,7.7,11.9,8.1,13.24,0,1.79,1.44,0.37,0.04
23,39.9,10.3,21.52,1.1,9.1,-1.4,3.8,9.0,5.6,5.65,4,1.5,1.72,0.31,-0.02
