date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,51.7,11.2,24.49,1.4,12.0,-3.3,2.3,7.9,4.2,4.79,3,-1.93,-0.24,0.18,-0.67
1,62.6,12.8,17.61,1.9,5.3,-0.6,5.8,12.2,5.5,3.23,0,-0.81,-0.67,-0.13,-0.73
2,78.8,9.3,4.64,2.2,72.8,5.4,10.0,14.7,8.4,11.7,2,-0.99,-0.88,-0.17,-0.8
3,65.9,12.6,0.0,3.5,43.8,10.6,16.9,23.2,12.5,8.73,0,-0.37,-1.18,-0.22,-1.07
4,61.0,12.6,0.0,4.2,79.2,15.1,21.4,27.7,16.8,9.93,0,-0.6,-0.84,-0.96,-1.25
5,70.3,10.1,0.0,4.3,113.9,21.8,26.8,31.9,25.3,9.9,2,-1.07,-1.27,-1.45,-0.95
6,66.6,9.9,0.0,4.4,96.2,24.7,29.6,34.6,32.0,9.52,0,-0.87,-0.9,-0.92,-0.57
7,61.4,8.7,0.0,3.9,128.1,23.2,27.5,31.9,30.2,11.15,0,-0.76,-0.89,-1.02,-0.35
8,61.8,8.8,0.0,3.0,99.9,17.8,22.2,26.6,21.7,11.91,0,0.15,-0.66,-0.89,-0.22
9,64.2,9.0,0.0,2.1,43.4,12.5,17.0,21.5,15.0,8.27,0,0.99,-0.27,-0.8,-0.18
10,69.6,7.0,0.89,1.4,77.4,8.0,11.5,15.0,10.8,12.06,0,0.9,-0.32,-0.73,-0.29
11,52.4,8.5,17.13,1.2,19.0,0.3,4.5,8.8,6.0,7.74,2,0.66,0.4,-0.75,-0.38
12,34.6,11.1,25.47,1.4,8.1,-4.2,1.4,7.0,4.0,3.88,1,-1.03,0.42,-0.63,-0.35
13,52.1,12.9,18.53,1.9,27.8,-1.0,5.5,12.0,5.8,7.3,4,-2.33,-0.88,-1.09,-0.88
14,51.7,13.8,11.55,2.8,4.2,2.4,9.3,16.2,6.7,3.03,0,-1.37,-0.82,-0.93,-0.77
15,63.3,12.7,0.98,3.2,72.7,7.9,14.2,20.6,11.1,11.01,2,-1.46,-1.66,-1.14,-0.9
16,68.8,12.4,0.0,4.1,43.1,14.8,21.0,27.2,15.9,7.36,0,-0.19,-1.24,-1.04,-1.24
17,67.5,10.4,0.0,4.4,144.7,20.2,25.4,30.6,22.7,11.05,0,-0.22,-0.84,-0.46,-1.22
18,71.0,9.0,0.0,4.0,174.7,24.1,28.6,33.1,31.5,12.77,0,0.57,-0.3,-0.09,-0.73
19,61.6,8.4,0.0,3.6,173.1,22.4,26.6,30.8,29.7,13.09,0,0.56,0.24,-0.09,-0.8
20,63.3,9.7,0.0,2.9,102.0,17.5,22.3,27.2,22.0,12.23,0,0.83,0.25,-0.1,-0.72
21,60.1,10.2,0.0,2.2,45.2,11.2,16.3,21.4,14.3,8.32,0,1.34,1.06,0.03,-0.58
22,64.8,8.1,5.26,1.3,101.8,5.0,9.0,13.1,9.0,13.43,0,1.28,1.03,0.01,-0.52
23,44.3,9.9,16.59,1.3,20.5,0.5,5.4,10.4,6.3,8.07,4,0.95,1.12,-0.07,-0.59
24,22.5,13.3,26.96,1.6,0.1,-5.7,1.0,7.7,3.0,0.16,3,-1.96,0.32,-0.19,-0.59
25,45.7,13.4,21.5,2.0,7.9,-2.7,4.0,10.7,4.5,3.78,0,-1.35,0.23,0.29,-0.62
26,52.1,10.6,6.71,2.4,75.2,4.4,9.7,15.0,8.1,11.92,0,0.6,1.0,0.66,-0.23
27,82.8,8.3,0.0,2.4,105.3,10.0,14.1,18.3,12.6,13.01,0,2.27,1.6,1.77,0.54
28,82.5,8.0,0.0,2.7,223.0,15.7,19.7,23.7,19.5,15.74,2,1.59,1.01,1.42,0.3
29,65.9,10.8,0.0,4.5,52.0,20.2,25.6,31.0,22.5,6.66,0,1.46,1.46,1.82,0.99
30,76.1,8.0,0.0,3.7,252.0,23.5,27.5,31.5,30.1,14.93,0,1.29,2.11,2.11,1.55
31,75.4,6.8,0.0,3.1,273.2,23.5,26.9,30.3,31.1,16.19,0,2.05,2.29,2.16,1.59
32,65.7,7.2,0.0,2.9,111.3,19.0,22.6,26.2,22.0,12.54,3,1.58,1.84,1.92,1.4
33,49.1,12.2,0.0,2.6,4.0,10.3,16.4,22.5,12.5,2.52,1,-0.47,0.88,1.54,1.19
34,57.9,10.6,3.78,1.6,18.2,5.8,11.1,16.4,9.7,6.07,0,-1.44,1.42,1.53,1.17
35,47.5,10.7,20.01,1.3,13.3,-0.8,4.6,10.0,5.8,6.56,0,0.1,1.48,1.81,1.35
36,67.3,6.9,20.52,1.0,48.4,-1.0,2.5,6.0,5.4,9.36,0,1.78,0.56,2.19,1.59
37,79.3,5.8,23.82,1.0,72.7,-4.2,-1.3,1.6,3.9,11.38,0,1.74,0.09,2.16,1.83
38,65.2,9.1,5.85,2.1,48.1,4.8,9.3,13.9,8.6,9.74,0,3.36,2.65,2.55,2.32
39,88.1,6.8,0.0,2.1,221.3,12.4,15.8,19.2,15.2,18.23,0,2.47,2.6,2.38,2.65
40,69.8,9.0,0.0,3.4,175.4,15.7,20.2,24.7,18.0,14.37,0,2.15,2.2,2.63,2.51
41,68.5,10.7,0.0,4.4,87.0,19.9,25.2,30.6,21.8,8.65,0,0.39,1.73,2.19,2.44
42,67.9,8.9,0.0,4.3,153.2,24.5,28.9,33.4,30.8,11.9,0,-0.81,1.13,1.26,2.26
43,59.7,8.7,0.0,3.9,105.1,23.2,27.5,31.9,30.4,10.0,0,-0.47,1.2,1.14,2.23
44,76.9,6.6,0.0,2.6,83.5,19.1,22.4,25.7,22.4,10.95,0,1.11,0.82,1.83,2.5
45,81.5,5.7,0.0,1.7,142.1,13.9,16.7,19.6,15.8,14.39,2,1.31,-0.03,1.78,2.3
46,47.6,10.2,4.68,1.7,8.3,5.3,10.4,15.5,8.8,4.33,0,1.23,0.11,1.8,2.3
47,50.9,9.7,18.98,1.3,10.4,-0.4,4.5,9.4,5.7,5.97,0,-1.17,0.54,1.63,2.39
48,50.6,9.7,21.52,1.3,23.7,-1.4,3.5,8.4,5.3,6.78,0,0.03,1.22,1.44,2.54
49,69.4,8.4,14.51,1.5,46.6,0.7,4.9,9.1,6.2,9.29,1,-0.18,0.92,1.38,2.46
50,58.5,11.7,10.02,2.5,39.2,3.0,8.8,14.7,6.8,8.63,0,0.52,-0.22,0.69,2.33
51,77.6,9.2,0.32,2.5,88.9,8.8,13.4,18.0,11.5,12.12,3,-0.69,-0.59,-0.37,1.58
52,54.7,13.0,0.0,4.5,31.6,15.0,21.5,28.0,16.6,6.52,3,-1.32,-1.19,-0.69,1.59
53,64.3,12.6,0.0,4.8,52.8,19.1,25.4,31.7,20.3,6.48,0,-0.17,0.08,0.39,1.73
54,75.1,7.9,0.0,3.8,302.4,24.0,27.9,31.9,30.5,15.63,0,0.67,0.17,0.71,1.29
55,63.2,8.8,0.0,3.6,156.3,21.5,25.9,30.3,27.8,12.34,3,0.78,-0.17,0.21,0.94
56,51.6,11.6,0.0,3.5,29.6,16.1,21.9,27.7,19.0,6.73,0,-0.43,-0.41,-0.43,1.11
57,55.2,10.6,0.0,2.4,51.4,12.1,17.4,22.7,14.9,9.01,0,-0.73,0.15,-0.22,1.23
58,57.2,10.1,3.28,1.6,46.8,6.1,11.1,16.2,10.0,9.53,1,-0.11,0.63,-0.26,1.21
