date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,40.8,12.6,28.09,1.4,1.1,-7.0,-0.7,5.6,2.7,1.17,3,-1.81,-0.99,-0.58,-0.66
1,41.5,14.2,22.22,2.0,1.9,-3.4,3.7,10.8,3.9,2.22,0,-1.23,-0.91,-0.66,-0.71
2,68.5,12.1,9.28,2.5,15.8,3.3,9.3,15.4,6.6,5.18,2,-1.15,-1.34,-0.69,-0.73
3,52.0,14.3,0.14,4.3,22.3,9.2,16.3,23.5,9.3,6.32,1,-1.03,-1.65,-0.88,-0.93
4,54.2,14.7,0.0,5.1,25.4,14.2,21.5,28.9,13.0,5.06,0,0.02,-0.43,-0.09,-0.99
5,69.9,11.3,0.0,4.8,89.4,20.4,26.0,31.7,20.2,9.44,0,0.16,-0.39,-0.81,-0.6
6,66.3,10.2,0.0,4.3,149.6,23.1,28.2,33.3,29.2,12.38,0,0.71,0.17,-0.39,-0.47
7,60.3,9.4,0.0,3.7,158.2,20.9,25.6,30.3,26.5,12.03,0,0.72,0.56,0.2,-0.13
8,53.1,10.2,0.0,3.0,107.3,15.3,20.4,25.5,18.4,12.12,0,1.9,1.45,0.83,0.41
9,70.9,8.2,0.0,1.8,95.4,10.7,14.8,18.9,12.9,12.31,0,2.18,1.88,1.05,0.46
10,57.0,8.0,5.66,1.3,36.6,4.8,8.8,12.8,8.5,8.65,0,2.14,1.62,1.08,0.37
11,40.0,9.6,25.15,1.1,1.6,-3.9,0.9,5.7,4.1,2.13,1,0.78,1.93,1.11,0.32
12,28.6,11.8,28.48,1.2,0.6,-7.5,-1.6,4.3,3.0,0.87,0,-0.2,2.14,1.29,0.5
13,47.1,11.4,21.5,1.7,17.0,-2.7,3.0,8.7,4.4,6.05,3,-1.27,1.63,1.07,0.27
14,41.2,14.7,17.13,3.0,0.3,0.3,7.6,15.0,4.6,0.28,1,-1.2,-0.53,1.13,0.32
15,54.4,14.0,2.37,3.9,14.7,6.7,13.7,20.7,7.8,5.22,4,-2.07,-2.01,0.93,0.05
16,49.4,15.9,0.0,5.5,11.6,13.5,21.4,29.4,11.1,3.41,1,-1.65,-1.92,0.37,0.18
17,50.0,13.2,0.0,5.6,46.9,18.6,25.2,31.8,17.3,7.13,0,-0.6,-1.06,0.78,0.01
18,70.4,10.4,0.0,4.1,188.8,22.0,27.2,32.4,27.5,13.98,0,0.77,-0.33,0.98,0.44
19,59.7,9.4,0.0,3.7,185.5,20.7,25.4,30.1,26.3,13.03,0,1.34,0.22,0.85,0.67
