date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,50.1,11.7,25.88,1.4,5.5,-4.6,1.3,7.2,3.7,3.0,3,-1.89,-0.18,0.03,-0.84
1,58.3,13.9,20.53,2.0,2.7,-1.9,5.1,12.1,5.0,2.47,0,-1.03,-0.85,-0.25,-0.93
2,75.1,11.0,7.61,2.2,40.9,4.0,9.5,15.0,7.9,8.48,1,-0.99,-0.99,-0.19,-0.95
3,64.0,14.1,0.02,3.8,38.0,9.7,16.7,23.8,11.4,8.16,0,-0.09,-0.86,-0.04,-1.06
4,60.0,13.8,0.0,4.5,78.0,14.5,21.4,28.3,15.8,9.53,0,0.5,0.07,-0.01,-1.06
5,73.5,10.3,0.0,4.5,133.2,21.8,26.9,32.1,23.7,10.57,3,-0.51,-0.88,-0.97,-0.85
6,69.4,10.1,0.0,4.3,82.0,24.4,29.4,34.5,31.5,8.93,0,-0.73,-0.69,-0.71,-0.56
7,59.6,9.0,0.0,3.8,109.1,22.5,27.0,31.5,29.4,10.27,0,-0.98,-0.53,-0.75,-0.27
8,59.7,9.9,0.0,3.0,107.0,16.7,21.6,26.6,20.7,11.66,0,0.15,-0.26,-0.6,-0.13
9,68.0,9.9,0.0,2.0,39.5,11.3,16.2,21.2,14.6,7.6,0,1.11,-0.08,-0.5,-0.13
10,65.0,8.3,2.66,1.4,50.0,6.5,10.6,14.8,10.1,10.39,0,0.92,-0.53,-0.44,-0.22
11,46.0,9.4,21.52,1.1,9.7,-1.4,3.3,8.0,5.4,5.71,2,0.48,0.32,-0.45,-0.3
12,29.7,11.9,26.87,1.4,2.4,-5.6,0.4,6.4,3.5,1.81,1,-0.99,0.66,-0.34,-0.22
13,49.1,13.2,20.32,1.9,19.4,-1.8,4.8,11.4,5.3,6.12,4,-2.37,-0.82,-0.75,-0.68
14,47.8,15.0,14.45,3.0,1.3,1.3,8.8,16.3,5.9,1.5,0,-1.47,-1.0,-0.63,-0.56
15,61.4,14.0,1.97,3.4,44.5,7.0,14.0,21.0,10.0,8.65,2,-1.71,-1.94,-1.01,-0.71
16,64.0,14.3,0.0,4.5,19.8,13.9,21.0,28.2,14.5,4.89,0,-0.61,-1.51,-1.32,-0.89
17,63.7,11.6,0.0,4.8,102.0,19.8,25.6,31.4,21.1,9.4,0,-0.5,-1.09,-0.68,-1.01
18,73.2,9.5,0.0,4.0,172.4,23.7,28.4,33.2,30.6,12.72,0,0.75,-0.26,0.05,-0.45
19,64.9,8.6,0.0,3.5,200.8,21.9,26.2,30.5,29.0,13.55,0,0.9,0.32,0.04,-0.5
20,62.9,9.7,0.0,2.9,101.1,17.0,21.8,26.7,21.1,11.49,0,1.43,0.52,0.08,-0.36
21,59.3,10.8,0.0,2.1,50.9,10.1,15.5,20.9,13.7,8.83,0,1.65,1.37,0.31,-0.13
22,62.9,8.3,7.36,1.3,87.7,4.0,8.1,12.3,8.3,13.31,0,1.68,1.42,0.3,-0.09
23,42.2,10.5,20.52,1.2,11.2,-1.0,4.3,9.6,5.8,6.4,4,1.4,1.72,0.25,-0.15
24,15.1,13.6,28.09,1.6,0.0,-7.0,-0.2,6.6,2.5,0.0,3,-1.95,0.89,0.13,-0.15
25,42.0,14.2,22.71,2.0,2.7,-3.9,3.2,10.3,4.0,1.94,0,-1.36,0.8,0.56,-0.14
26,49.3,12.3,9.77,2.6,54.1,3.1,9.2,15.4,7.5,9.68,0,0.52,1.12,0.93,0.2
27,84.1,9.0,0.14,2.5,70.1,9.2,13.7,18.2,11.6,10.76,0,2.5,1.9,2.03,0.97
28,82.3,8.7,0.0,2.9,213.2,15.3,19.6,24.0,18.4,15.2,0,2.15,1.6,2.0,0.71
29,64.6,11.6,0.0,4.8,68.5,20.0,25.8,31.6,21.3,7.43,0,1.96,1.92,2.35,1.34
30,76.3,8.6,0.0,3.7,226.3,23.0,27.3,31.6,29.3,14.03,0,1.65,2.52,2.63,1.99
31,74.9,7.0,0.0,3.1,290.1,23.1,26.6,30.1,30.5,16.07,0,1.97,2.63,2.53,1.95
32,69.3,7.6,0.0,2.8,96.5,18.3,22.1,25.9,21.0,11.29,3,1.79,2.25,2.29,1.74
33,45.1,13.1,0.15,2.6,1.5,9.2,15.7,22.3,11.9,1.73,1,-0.53,1.24,1.98,1.62
34,51.5,11.6,6.49,1.6,9.8,4.4,10.2,16.0,8.9,4.97,0,-1.5,1.47,1.97,1.62
35,43.9,11.6,23.33,1.2,7.1,-2.3,3.5,9.3,5.2,5.22,0,0.29,1.71,2.17,1.76
36,62.2,7.4,23.21,1.0,36.3,-2.2,1.5,5.2,4.9,7.83,0,1.86,0.46,2.48,1.94
37,76.7,6.8,25.04,1.0,44.8,-5.5,-2.1,1.3,3.7,9.12,0,1.81,0.11,2.48,2.11
38,64.6,9.9,8.08,2.1,31.1,3.8,8.7,13.7,8.1,7.53,0,3.11,2.73,2.84,2.55
39,89.1,7.4,0.0,2.3,199.8,11.7,15.4,19.1,14.1,17.26,0,2.6,2.62,2.43,2.73
40,68.1,10.0,0.0,3.6,123.5,15.2,20.2,25.2,17.2,11.86,2,2.15,2.23,2.47,2.72
41,62.9,12.4,0.0,4.9,47.5,19.2,25.4,31.6,20.5,6.61,0,0.41,1.98,2.38,2.71
42,72.2,9.5,0.0,4.1,182.2,24.0,28.7,33.5,30.3,13.08,0,-0.46,1.43,1.49,2.6
43,61.8,8.7,0.0,3.8,129.3,22.8,27.1,31.5,29.7,10.75,0,0.46,1.65,1.56,2.61
44,80.3,6.7,0.0,2.4,108.3,18.5,21.8,25.2,21.6,11.91,0,1.73,1.24,2.17,2.75
45,82.0,6.6,0.0,1.6,122.8,12.7,16.0,19.3,15.2,13.4,1,1.86,0.65,2.21,2.65
46,46.9,10.7,6.92,1.6,8.7,4.2,9.5,14.9,8.4,4.58,0,1.6,1.03,2.21,2.66
47,50.3,10.2,22.01,1.2,6.3,-1.6,3.5,8.6,5.2,5.05,0,-0.85,1.35,2.04,2.73
