date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,52.5,11.2,24.6,1.4,11.0,-3.4,2.2,7.8,4.1,4.72,3,-1.84,-0.02,0.15,-0.66
1,62.6,12.9,18.31,1.9,6.3,-0.9,5.6,12.1,5.6,3.47,0,-0.75,-0.62,-0.14,-0.74
2,79.1,9.5,5.03,2.1,71.0,5.2,9.9,14.7,8.6,11.48,2,-1.0,-0.86,-0.22,-0.81
3,66.4,12.7,0.0,3.4,43.5,10.5,16.8,23.2,12.7,8.75,0,-0.33,-1.09,-0.23,-1.05
4,62.3,12.8,0.0,4.1,81.2,14.8,21.2,27.6,16.9,10.24,0,-0.61,-0.81,-0.96,-1.35
5,71.2,10.3,0.0,4.4,109.4,21.9,27.0,32.2,25.2,9.72,2,-1.1,-1.31,-1.46,-1.03
6,66.9,10.0,0.0,4.4,89.4,24.5,29.5,34.5,31.5,9.37,0,-0.94,-0.95,-0.87,-0.65
7,60.3,8.9,0.0,3.9,129.2,23.4,27.8,32.3,30.5,11.51,0,-0.93,-1.02,-1.12,-0.47
8,62.5,8.9,0.0,2.9,86.0,17.6,22.0,26.5,21.5,11.18,0,-0.15,-0.83,-1.03,-0.4
9,66.8,9.2,0.0,2.1,41.0,12.4,17.0,21.6,14.9,8.38,0,0.72,-0.46,-0.91,-0.31
10,69.6,7.0,0.89,1.4,83.3,8.0,11.5,15.0,10.8,12.37,0,0.88,-0.49,-0.84,-0.42
11,53.7,8.6,17.39,1.1,19.7,0.2,4.5,8.8,6.0,7.7,2,0.85,0.2,-0.86,-0.49
12,34.9,11.0,25.36,1.4,6.9,-4.1,1.4,6.9,3.9,3.71,1,-0.91,0.22,-0.76,-0.47
13,52.3,13.0,17.84,1.9,25.0,-0.7,5.8,12.3,5.7,7.09,4,-2.4,-0.89,-1.22,-0.99
14,51.3,14.0,11.55,2.8,3.4,2.4,9.4,16.4,6.8,2.57,0,-1.43,-0.74,-1.07,-0.91
15,64.4,12.7,0.89,3.1,73.4,8.0,14.3,20.7,11.1,11.11,2,-1.51,-1.64,-1.29,-1.02
16,69.9,12.6,0.0,3.9,44.3,14.4,20.7,27.0,16.2,7.6,0,-0.16,-1.24,-1.18,-1.35
17,67.7,10.6,0.0,4.4,140.5,20.2,25.5,30.8,22.7,10.92,0,-0.28,-0.93,-0.65,-1.35
18,70.7,9.2,0.0,4.1,164.3,24.0,28.6,33.2,31.2,12.51,0,0.45,-0.42,-0.29,-0.83
19,62.3,8.5,0.0,3.7,172.7,22.5,26.7,31.0,29.5,13.49,0,0.36,0.12,-0.2,-0.97
20,63.1,9.8,0.0,2.9,100.4,17.3,22.2,27.1,21.8,12.23,0,0.62,0.11,-0.19,-0.9
21,61.8,10.4,0.0,2.1,42.3,11.0,16.2,21.4,14.3,8.35,0,1.29,0.94,-0.05,-0.72
22,65.3,8.1,5.26,1.3,110.6,5.0,9.0,13.1,8.9,13.86,0,1.31,0.88,-0.08,-0.68
23,45.1,10.0,17.13,1.2,19.4,0.3,5.3,10.3,6.3,7.61,4,1.1,1.01,-0.16,-0.75
24,21.9,13.3,26.77,1.7,0.2,-5.5,1.2,7.9,2.8,0.19,3,-1.96,0.34,-0.28,-0.75
25,45.3,13.5,21.39,2.0,7.4,-2.6,4.2,11.0,4.5,3.77,0,-1.35,0.31,0.22,-0.77
26,52.2,10.7,6.27,2.5,75.2,4.6,9.9,15.3,8.2,11.83,0,0.48,1.02,0.53,-0.42
27,84.0,8.4,0.0,2.4,98.8,10.1,14.3,18.5,12.6,12.71,0,2.25,1.59,1.62,0.34
28,82.3,8.2,0.0,2.8,226.8,16.1,20.2,24.3,19.7,16.23,3,1.47,0.88,1.22,0.07
29,65.7,11.0,0.0,4.5,45.2,20.0,25.5,31.0,22.3,6.26,0,1.15,1.15,1.53,0.66
30,75.0,8.1,0.0,3.7,215.4,23.5,27.5,31.6,29.7,14.06,0,1.09,1.96,1.96,1.33
31,76.1,6.9,0.0,3.2,297.1,23.5,26.9,30.4,30.7,17.33,0,1.86,2.11,2.02,1.43
32,67.9,7.3,0.0,2.9,117.3,19.1,22.7,26.4,22.0,12.94,3,1.7,1.66,1.82,1.26
33,50.2,12.4,0.0,2.5,3.5,10.1,16.3,22.5,12.6,2.5,1,-0.49,0.7,1.37,1.02
34,58.3,10.6,3.95,1.6,16.4,5.7,11.0,16.3,9.8,5.83,0,-1.47,1.25,1.35,0.99
35,47.9,10.8,20.27,1.2,12.8,-0.9,4.5,9.9,5.8,6.28,0,-0.07,1.57,1.63,1.16
36,67.0,6.9,20.01,1.1,47.2,-0.8,2.7,6.2,5.3,9.37,0,1.66,0.41,1.98,1.39
37,80.4,5.9,23.82,1.1,64.9,-4.2,-1.2,1.8,3.8,10.95,0,1.61,-0.16,1.93,1.61
38,65.0,9.2,5.64,2.1,47.8,4.9,9.5,14.1,8.7,9.64,0,3.42,2.66,2.39,2.14
39,89.3,6.7,0.0,2.2,236.6,12.9,16.2,19.6,15.2,18.89,0,2.57,2.71,2.22,2.43
40,70.9,9.2,0.0,3.4,173.8,15.5,20.1,24.7,17.9,14.59,1,2.19,2.19,2.46,2.28
41,68.4,10.9,0.0,4.4,78.5,19.8,25.2,30.7,21.6,8.26,0,0.41,1.76,2.28,2.28
42,68.8,9.0,0.0,4.3,170.0,24.6,29.1,33.6,30.5,12.59,1,-0.77,1.18,1.24,2.13
43,59.9,8.8,0.0,3.9,108.3,23.0,27.4,31.8,30.0,10.45,0,-0.21,1.33,1.18,2.16
44,78.5,6.7,0.0,2.6,104.2,19.3,22.6,26.0,22.2,12.09,0,1.2,0.9,1.88,2.44
45,83.6,5.9,0.0,1.7,145.1,13.8,16.7,19.7,15.7,14.99,2,1.47,0.13,1.87,2.26
46,48.5,10.2,4.68,1.7,9.7,5.3,10.4,15.5,8.7,4.57,0,1.25,0.36,1.88,2.25
47,52.8,9.8,19.24,1.2,10.1,-0.5,4.4,9.3,5.6,5.78,0,-1.11,0.68,1.72,2.35
48,50.6,9.7,21.02,1.3,22.7,-1.2,3.7,8.6,5.2,6.71,0,0.04,1.4,1.58,2.5
49,69.5,8.5,14.26,1.4,41.0,0.8,5.0,9.3,6.3,8.92,0,-0.04,1.03,1.54,2.37
50,58.8,11.8,10.27,2.5,44.6,2.9,8.8,14.7,6.9,9.01,0,0.6,-0.17,0.79,2.26
51,79.0,9.2,0.27,2.5,87.2,8.9,13.5,18.1,11.5,12.08,3,-0.64,-0.55,-0.21,1.56
52,56.7,13.2,0.0,4.4,31.4,14.8,21.4,28.0,16.6,6.63,3,-1.29,-1.12,-0.44,1.59
53,65.0,12.8,0.0,4.8,53.2,18.9,25.3,31.7,20.1,6.54,0,-0.06,0.17,0.55,1.84
54,74.4,7.9,0.0,3.8,303.8,23.9,27.8,31.8,30.4,15.96,0,0.75,0.28,0.9,1.42
55,62.9,8.9,0.0,3.6,168.9,21.4,25.8,30.3,27.7,13.22,2,0.81,-0.09,0.32,1.06
56,53.3,11.6,0.0,3.3,30.6,15.7,21.5,27.3,18.9,6.86,0,-0.37,-0.31,-0.34,1.23
57,55.4,10.8,0.0,2.3,48.3,11.7,17.1,22.5,14.9,9.07,0,-0.69,0.26,-0.11,1.39
58,56.9,10.1,3.28,1.5,48.9,6.1,11.1,16.2,10.1,9.64,1,-0.04,0.72,-0.15,1.38
59,49.2,10.2,22.25,1.3,7.1,-1.7,3.4,8.5,4.7,4.55,1,-0.27,-0.46,-0.18,1.23
60,51.0,10.3,23.09,1.3,16.0,-2.1,3.1,8.3,5.1,5.62,1,-1.22,-1.19,-0.36,0.97
61,55.1,12.8,17.38,1.8,20.5,-0.5,5.9,12.3,6.2,6.56,0,0.26,0.07,-0.06,1.11
62,67.7,10.5,6.27,2.1,86.4,4.6,9.8,15.1,8.9,12.39,0,0.33,0.13,-0.23,0.36
63,73.7,11.2,0.06,2.8,62.6,9.5,15.1,20.7,12.5,10.36,0,0.39,-0.18,0.11,-0.08
64,70.4,10.7,0.0,3.9,73.4,15.2,20.5,25.9,15.7,9.8,2,-0.87,-0.6,0.18,-0.17
65,66.1,11.3,0.0,4.6,57.3,20.2,25.8,31.5,21.8,6.85,2,-1.44,-1.02,-1.11,-0.38
66,69.6,10.1,0.0,4.2,110.6,23.4,28.4,33.5,30.2,10.37,4,-2.16,-1.55,-1.85,-0.77
67,46.0,11.5,0.0,4.8,42.9,23.1,28.8,34.6,28.8,6.82,4,-2.28,-2.06,-1.9,-1.26
68,47.7,13.3,0.0,3.7,5.9,14.7,21.3,28.0,16.4,3.19,0,-2.26,-2.2,-1.91,-1.67
69,53.6,12.3,0.0,2.5,36.5,10.8,16.9,23.1,13.1,7.9,1,-1.88,-2.37,-1.97,-1.64
70,50.1,12.1,6.71,1.9,25.7,4.3,10.3,16.4,7.9,7.2,0,-0.74,-2.29,-1.95,-1.62
71,70.8,8.0,22.49,1.1,19.0,-1.8,2.2,6.2,4.7,7.65,1,-0.81,-2.32,-1.97,-1.63
72,46.6,11.1,25.57,1.4,13.5,-4.3,1.3,6.9,3.7,5.15,0,0.66,-1.48,-1.79,-1.56
73,59.3,9.1,19.22,1.5,63.4,-1.3,3.3,7.9,5.2,10.86,0,1.11,0.08,-1.9,-1.45
74,65.2,10.8,9.77,2.1,76.5,3.1,8.5,13.9,7.9,11.87,0,1.42,0.72,-1.96,-1.5
75,76.9,9.3,0.0,2.6,78.6,10.0,14.6,19.3,12.7,11.52,0,0.45,0.62,-2.01,-1.34
76,72.5,10.8,0.0,3.7,62.8,16.5,21.9,27.3,18.7,8.94,0,-0.11,0.43,-1.88,-1.18
77,67.3,11.9,0.0,4.8,108.2,21.0,26.9,32.9,23.3,8.96,0,-0.16,0.45,-1.41,-1.57
78,70.5,8.3,0.0,3.9,187.0,23.8,27.9,32.1,30.5,13.12,1,-0.32,-0.09,-0.82,-1.78
79,47.7,9.7,0.0,4.6,119.5,24.7,29.5,34.4,32.2,11.13,0,0.28,0.08,0.12,-1.38
80,64.0,9.8,0.0,3.0,146.3,16.6,21.5,26.4,19.6,14.47,0,0.03,-0.15,0.14,-1.41
81,50.2,11.7,0.0,2.5,40.4,10.3,16.1,22.0,12.6,8.39,0,1.7,0.62,0.75,-1.15
82,73.7,6.6,5.26,1.2,122.9,5.0,8.3,11.6,8.5,14.75,1,1.06,0.69,0.64,-1.18
83,27.8,9.8,25.68,1.2,0.3,-4.4,0.5,5.4,3.7,0.63,0,1.72,0.8,0.7,-1.14
84,61.5,8.6,23.68,1.2,19.2,-2.6,1.7,6.0,4.3,6.13,3,-1.61,1.03,0.31,-1.2
85,51.1,11.5,23.52,1.8,0.6,-3.9,1.9,7.7,3.6,0.61,1,-1.57,-0.11,0.03,-1.4
86,64.6,11.6,6.49,2.5,36.5,4.5,10.3,16.1,7.8,8.31,2,-1.72,-0.44,-0.3,-1.54
87,62.3,12.6,0.08,3.4,41.1,9.4,15.7,22.0,11.7,8.56,0,-1.02,-1.53,-0.27,-1.54
