date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,55.2,12.0,24.26,1.3,8.8,-3.1,2.9,8.9,4.5,5.42,2,-1.69,0.78,0.39,-0.47
1,64.4,12.5,16.43,1.7,6.3,-0.1,6.2,12.5,5.8,4.57,0,-0.04,-0.28,0.19,-0.48
2,81.5,9.5,4.09,1.9,59.2,5.7,10.4,15.2,9.1,11.6,1,-0.34,-0.45,-0.04,-0.5
3,64.4,12.7,0.0,3.4,55.3,11.1,17.4,23.8,13.0,10.81,1,-0.2,-0.79,-0.04,-0.77
4,63.2,13.3,0.0,4.1,74.8,15.2,21.8,28.5,16.9,10.18,1,-1.12,-0.97,-0.84,-1.37
5,74.4,11.5,0.0,4.2,55.1,21.5,27.2,33.0,24.2,7.46,1,-1.16,-1.1,-0.93,-0.74
6,67.5,9.9,0.0,4.3,117.8,24.7,29.6,34.6,30.7,11.1,1,-1.26,-1.17,-0.63,-0.6
7,55.8,9.0,0.0,4.1,81.4,23.5,28.0,32.5,29.1,9.83,0,-1.07,-1.38,-1.33,-0.57
8,59.6,10.6,0.0,3.1,79.7,17.2,22.5,27.8,20.8,12.13,0,-0.55,-1.12,-1.13,-0.4
9,78.4,7.7,0.0,1.8,64.2,13.0,16.8,20.7,15.1,11.93,0,0.68,-0.65,-0.93,-0.26
10,73.5,7.8,0.98,1.3,70.3,7.9,11.8,15.7,11.0,13.88,0,1.31,-0.42,-0.87,-0.3
11,57.9,9.8,17.66,1.0,12.6,0.1,5.0,9.9,6.5,8.09,1,1.27,-0.1,-0.85,-0.32
12,38.3,12.2,25.04,1.2,9.2,-3.8,2.3,8.4,4.5,5.55,1,-0.41,0.48,-0.76,-0.3
13,57.4,13.3,16.67,1.8,22.2,-0.2,6.5,13.2,6.2,8.14,4,-2.16,-0.08,-1.26,-0.86
14,51.4,14.8,10.27,2.7,4.9,2.9,10.3,17.7,7.2,3.34,0,-0.98,-0.08,-1.09,-0.86
15,66.9,11.6,0.18,3.0,80.0,9.1,14.9,20.7,11.3,12.86,2,-1.32,-1.33,-1.31,-0.98
