date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,50.0,11.7,28.63,1.2,2.4,-7.7,-1.8,4.1,2.2,3.34,2,-1.39,-0.35,-0.37,-1.26
1,55.6,12.6,22.81,1.7,1.7,-4.0,2.3,8.6,3.4,2.65,0,-0.07,-0.15,-0.46,-1.25
2,77.6,10.4,11.04,2.0,23.8,2.6,7.8,13.0,6.4,7.56,0,-0.07,-0.27,-0.51,-1.04
3,59.8,13.0,0.57,3.5,43.9,8.4,14.9,21.4,9.1,9.49,0,0.21,-0.22,-0.27,-1.18
4,55.5,14.2,0.0,4.3,64.2,12.1,19.2,26.3,12.3,10.64,0,1.09,0.94,0.74,-1.11
5,72.1,10.5,0.0,4.3,113.1,19.2,24.4,29.7,18.3,12.58,1,0.75,0.56,0.38,-0.58
6,63.9,9.8,0.0,4.2,106.0,21.7,26.6,31.5,25.0,12.11,1,0.23,0.28,-0.06,-0.8
7,55.3,9.9,0.0,3.9,78.4,20.2,25.1,30.1,23.3,10.82,0,-0.81,-0.01,-0.07,-0.54
8,57.3,10.2,0.0,2.8,83.7,14.2,19.3,24.4,16.1,12.34,0,1.0,1.13,0.98,0.45
9,81.7,7.0,0.06,1.5,143.1,9.5,13.0,16.5,11.5,17.32,0,1.72,1.33,1.15,0.55
10,59.9,8.6,9.7,1.2,42.3,3.0,7.3,11.6,7.6,10.75,0,2.51,0.84,1.17,0.53
11,41.7,10.5,26.39,1.0,1.8,-5.1,0.2,5.5,3.7,2.58,0,1.06,1.15,1.18,0.54
12,34.0,11.7,29.11,1.1,2.8,-8.4,-2.5,3.4,2.5,3.58,0,-0.4,1.64,1.22,0.63
13,47.4,12.6,22.42,1.7,8.9,-3.6,2.7,9.0,3.8,5.71,3,-1.71,2.26,0.89,0.31
14,47.9,14.6,18.45,2.7,1.3,-0.2,7.1,14.4,4.2,1.22,1,-1.53,-0.78,0.74,0.19
15,61.7,13.6,4.49,3.3,23.1,5.4,12.2,19.0,7.4,6.74,2,-1.82,-1.81,0.46,0.09
16,61.3,14.6,0.0,4.2,23.9,11.6,18.9,26.2,11.1,6.82,1,-1.36,-1.68,-0.33,0.29
17,59.0,12.8,0.0,4.9,51.4,17.6,24.0,30.4,15.6,8.93,0,-0.96,-1.49,-0.13,0.15
18,71.1,10.0,0.0,3.9,119.7,20.9,25.9,30.9,24.0,12.77,0,0.76,-0.45,0.84,0.54
19,61.6,9.3,0.0,3.6,165.5,19.4,24.0,28.7,22.2,15.24,0,0.99,0.08,1.04,0.66
20,59.9,10.7,0.0,2.8,104.5,13.7,19.0,24.4,16.3,13.39,0,1.33,0.55,0.2,0.79
