date,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,SPEI_1,SPEI_3,SPEI_6,SPEI_12,SPEI_24
0,53.5,11.0,23.68,1.4,14.1,-2.6,2.9,8.4,4.5,5.86,3,-1.88,-0.17,0.16,-0.54
1,65.3,12.1,16.67,1.8,9.3,-0.2,5.9,12.0,5.8,4.55,0,-0.57,-0.53,-0.08,-0.58
2,82.2,8.8,3.73,2.0,85.4,5.9,10.3,14.7,9.0,12.78,2,-0.88,-0.8,-0.25,-0.65
3,66.9,12.0,0.0,3.4,47.6,11.3,17.3,23.3,13.3,9.51,1,-0.42,-1.18,-0.34,-0.98
4,62.2,12.1,0.0,4.1,87.7,15.5,21.5,27.6,17.4,10.8,0,-1.06,-1.16,-1.25,-1.34
5,70.4,10.1,0.0,4.3,104.0,22.0,27.0,32.1,25.8,9.7,2,-1.18,-1.32,-1.5,-0.97
6,66.4,9.6,0.0,4.4,107.6,24.9,29.7,34.5,31.6,10.26,0,-0.94,-1.0,-0.96,-0.64
7,59.2,8.8,0.0,4.0,129.7,23.5,27.9,32.3,30.7,11.8,0,-0.73,-1.08,-1.13,-0.46
8,62.6,9.0,0.0,2.9,92.6,17.8,22.3,26.8,22.0,12.36,0,-0.04,-0.84,-1.02,-0.34
9,66.1,8.9,0.0,2.1,50.1,12.7,17.1,21.6,15.3,10.12,0,0.91,-0.34,-0.89,-0.23
10,72.2,6.8,0.5,1.3,96.4,8.5,11.9,15.3,11.2,13.94,0,1.04,-0.17,-0.81,-0.32
11,58.6,8.3,14.99,1.1,22.6,1.1,5.2,9.4,6.4,9.4,2,0.91,0.34,-0.82,-0.4
12,37.9,10.7,24.49,1.4,10.7,-3.3,2.1,7.5,4.2,5.24,1,-0.93,0.4,-0.72,-0.4
13,54.7,12.3,15.47,1.9,32.8,0.3,6.4,12.6,6.1,8.43,4,-2.38,-0.72,-1.21,-0.94
14,53.9,13.2,9.03,2.7,4.2,3.4,10.0,16.6,7.3,2.96,0,-1.36,-0.62,-1.03,-0.89
15,65.4,11.6,0.27,3.1,85.9,8.9,14.7,20.5,11.6,12.43,1,-1.35,-1.52,-1.15,-0.99
16,71.5,11.4,0.0,3.7,57.7,15.1,20.8,26.5,16.9,8.91,0,-0.21,-1.28,-0.96,-1.39
17,69.8,9.9,0.0,4.1,141.1,20.3,25.2,30.2,23.4,11.15,0,-0.33,-0.94,-0.55,-1.32
18,70.1,9.1,0.0,4.1,164.1,24.4,28.9,33.5,31.3,12.78,0,0.38,-0.41,-0.18,-0.83
19,60.2,8.4,0.0,3.8,184.5,22.8,27.0,31.2,29.8,14.31,0,0.36,0.09,-0.19,-0.96
20,62.0,9.4,0.0,3.0,102.9,17.9,22.6,27.3,22.1,13.16,0,0.55,0.04,-0.25,-0.92
21,62.6,9.9,0.0,2.1,38.5,11.6,16.5,21.5,14.8,8.74,0,1.14,0.82,-0.12,-0.74
22,67.1,8.0,4.49,1.3,123.6,5.4,9.4,13.4,9.2,15.43,0,1.21,0.87,-0.15,-0.67
23,47.2,9.6,14.99,1.2,21.7,1.1,5.9,10.7,6.6,9.15,4,0.98,0.89,-0.26,-0.76
24,23.7,13.1,25.78,1.7,0.1,-4.5,2.1,8.7,3.1,0.24,3,-2.11,0.11,-0.37,-0.77
25,47.3,13.0,19.88,2.0,11.3,-1.6,4.9,11.4,4.8,5.08,0,-1.36,0.14,0.15,-0.79
26,54.8,10.1,4.64,2.4,89.7,5.4,10.4,15.5,8.5,13.06,0,0.55,1.02,0.47,-0.41
27,83.6,7.9,0.0,2.4,116.2,11.0,14.9,18.9,13.0,14.26,0,2.21,1.44,1.48,0.3
28,80.1,7.7,0.0,2.9,235.0,16.9,20.7,24.6,20.4,16.91,3,1.3,0.66,1.05,0.09
29,66.0,10.5,0.0,4.4,48.2,20.3,25.5,30.8,22.8,6.56,0,0.83,0.9,1.23,0.49
30,74.6,8.0,0.0,3.8,195.5,23.9,27.9,31.9,30.0,13.71,0,0.95,1.88,1.75,1.19
31,76.0,7.1,0.0,3.3,316.5,23.9,27.4,31.0,31.0,18.59,0,1.8,2.0,1.86,1.28
32,67.2,7.3,0.0,2.9,115.2,19.5,23.1,26.8,22.5,13.67,3,1.6,1.44,1.65,1.07
33,51.9,11.9,0.0,2.5,4.3,10.7,16.6,22.6,13.2,3.18,1,-0.55,0.51,1.15,0.79
34,62.1,10.1,2.81,1.5,20.5,6.4,11.4,16.5,10.4,6.81,0,-1.34,1.14,1.13,0.78
35,50.4,10.1,17.39,1.2,16.7,0.2,5.2,10.3,6.2,8.09,0,0.18,1.52,1.49,0.96
36,69.3,6.8,18.45,1.0,55.7,-0.2,3.2,6.6,5.7,11.23,0,1.75,0.45,1.89,1.21
37,83.3,5.5,23.11,1.0,78.3,-3.5,-0.7,2.1,4.1,12.49,0,1.61,0.03,1.79,1.43
38,66.1,9.0,4.45,2.1,58.3,5.5,10.0,14.5,9.1,10.78,0,3.41,2.69,2.31,1.98
39,89.0,6.8,0.0,2.3,270.7,13.4,16.8,20.2,15.7,20.91,0,2.65,2.82,2.24,2.3
40,70.9,8.6,0.0,3.3,197.2,16.1,20.4,24.7,18.6,15.75,0,2.31,2.3,2.47,2.19
41,71.0,10.0,0.0,4.1,100.7,20.0,25.0,30.0,22.4,9.44,0,0.7,1.97,2.34,2.19
42,68.0,8.6,0.0,4.3,180.5,24.9,29.2,33.5,30.6,13.09,1,-0.53,1.39,1.41,2.07
43,57.9,8.9,0.0,4.0,103.4,23.3,27.7,32.2,30.2,10.6,0,-0.23,1.51,1.37,2.12
44,77.1,6.5,0.0,2.6,96.5,19.7,22.9,26.2,22.7,12.31,0,0.99,1.0,2.08,2.43
45,83.9,5.7,0.0,1.7,152.7,14.2,17.0,19.9,16.4,16.73,2,1.21,0.18,2.04,2.21
46,49.9,10.1,3.61,1.7,11.5,5.9,10.9,16.0,9.0,5.22,0,1.05,0.3,2.01,2.15
47,55.3,9.5,17.13,1.3,11.4,0.3,5.0,9.8,5.9,6.99,0,-1.16,0.41,1.85,2.27
